,Date,RTY.Index_x,RTY.Index_y,MXEA.Index
1881,1997-03-19,353.35,353.35,1150.47
1882,1997-03-20,353.87,353.87,1134.4
1883,1997-03-21,353.26,353.26,1146.07
1884,1997-03-24,350.98,350.98,1138.16
1885,1997-03-25,352.15,352.15,1149.2
1886,1997-03-26,353.8,353.8,1157.64
1887,1997-03-27,350.39,350.39,1163.12
1888,1997-03-28,348.95,348.95,1161.54
1889,1997-03-31,344.04,344.04,1162.39
1890,1997-04-01,342.43,342.43,1141.87
1891,1997-04-02,339.36,339.36,1143.62
1892,1997-04-03,337.96,337.96,1137.86
1893,1997-04-04,342.41,342.41,1132.99
1894,1997-04-07,346.42,346.42,1127.23
1895,1997-04-08,347.43,347.43,1130.51
1896,1997-04-09,348.24,348.24,1128.18
1897,1997-04-10,346.63,346.63,1123.81
1898,1997-04-11,340.78,340.78,1122.01
1899,1997-04-14,340.16,340.16,1112.35
1900,1997-04-15,342.32,342.32,1123.27
1901,1997-04-16,341.82,341.82,1130.37
1902,1997-04-17,342.04,342.04,1136.2
1903,1997-04-18,343.35,343.35,1142.21
1904,1997-04-21,339.87,339.87,1153.49
1905,1997-04-22,339.69,339.69,1150.68
1906,1997-04-23,340.0,340.0,1158.47
1907,1997-04-24,340.05,340.05,1158.52
1908,1997-04-25,337.47,337.47,1150.09
1909,1997-04-28,337.73,337.73,1147.45
1910,1997-04-29,342.22,342.22,1156.5
1911,1997-04-30,344.65,344.65,1167.03
1912,1997-05-01,347.31,347.31,1175.98
1913,1997-05-02,355.63,355.63,1179.62
1914,1997-05-05,364.07,364.07,1185.33
1915,1997-05-06,363.37,363.37,1209.61
1916,1997-05-07,361.84,361.84,1211.02
1917,1997-05-08,361.7,361.7,1215.65
1918,1997-05-09,363.03,363.03,1225.1
1919,1997-05-12,365.37,365.37,1243.53
1920,1997-05-13,365.17,365.17,1248.69
1921,1997-05-14,366.13,366.13,1254.51
1922,1997-05-15,367.56,367.56,1257.29
1923,1997-05-16,366.99,366.99,1266.88
1924,1997-05-19,368.21,368.21,1261.06
1925,1997-05-20,369.83,369.83,1267.78
1926,1997-05-21,371.69,371.69,1267.64
1927,1997-05-22,373.1,373.1,1257.29
1928,1997-05-23,377.36,377.36,1266.25
1929,1997-05-26,375.67,375.67,1267.46
1930,1997-05-27,378.43,378.43,1259.71
1931,1997-05-28,379.49,379.49,1264.42
1932,1997-05-29,380.12,380.12,1261.54
1933,1997-05-30,382.47,382.47,1241.39
1934,1997-06-02,385.24,385.24,1248.41
1935,1997-06-03,384.99,384.99,1253.85
1936,1997-06-04,384.4,384.4,1255.94
1937,1997-06-05,386.66,386.66,1260.95
1938,1997-06-06,388.84,388.84,1266.27
1939,1997-06-09,389.6,389.6,1281.33
1940,1997-06-10,389.06,389.06,1283.51
1941,1997-06-11,389.38,389.38,1287.88
1942,1997-06-12,391.3,391.3,1286.81
1943,1997-06-13,393.86,393.86,1288.65
1944,1997-06-16,394.01,394.01,1299.27
1945,1997-06-17,394.28,394.28,1289.57
1946,1997-06-18,394.28,394.28,1290.72
1947,1997-06-19,398.28,398.28,1295.27
1948,1997-06-20,395.45,395.45,1295.1
1949,1997-06-23,392.63,392.63,1295.66
1950,1997-06-24,395.16,395.16,1298.71
1951,1997-06-25,393.06,393.06,1319.72
1952,1997-06-26,392.11,392.11,1322.39
1953,1997-06-27,394.4,394.4,1311.51
1954,1997-06-30,398.3,398.3,1308.28
1955,1997-07-01,395.99,395.99,1312.37
1956,1997-07-02,396.46,396.46,1313.51
1957,1997-07-03,397.92,397.92,1330.88
1958,1997-07-04,396.17,396.17,1326.99
1959,1997-07-07,397.95,397.95,1331.74
1960,1997-07-08,399.91,399.91,1328.55
1961,1997-07-09,399.05,399.05,1328.25
1962,1997-07-10,400.9,400.9,1326.16
1963,1997-07-11,403.98,403.98,1327.46
1964,1997-07-14,405.59,405.59,1333.23
1965,1997-07-15,408.11,408.11,1323.54
1966,1997-07-16,412.1,412.1,1339.53
1967,1997-07-17,410.04,410.04,1341.88
1968,1997-07-18,407.8,407.8,1327.6
1969,1997-07-21,405.42,405.42,1316.16
1970,1997-07-22,408.09,408.09,1323.36
1971,1997-07-23,409.54,409.54,1335.0
1972,1997-07-24,410.08,410.08,1330.03
1973,1997-07-25,410.48,410.48,1326.37
1974,1997-07-28,410.6,410.6,1323.2
1975,1997-07-29,411.79,411.79,1322.98
1976,1997-07-30,415.4,415.4,1324.82
1977,1997-07-31,416.44,416.44,1327.92
1978,1997-08-01,416.15,416.15,1312.31
1979,1997-08-04,417.62,417.62,1295.59
1980,1997-08-05,420.28,420.28,1286.98
1981,1997-08-06,422.62,422.62,1302.23
1982,1997-08-07,422.04,422.04,1309.07
1983,1997-08-08,416.08,416.08,1315.17
1984,1997-08-11,414.55,414.55,1297.59
1985,1997-08-12,413.37,413.37,1300.99
1986,1997-08-13,413.62,413.62,1296.7
1987,1997-08-14,413.85,413.85,1287.3
1988,1997-08-15,410.56,410.56,1289.55
1989,1997-08-18,410.66,410.66,1272.95
1990,1997-08-19,415.81,415.81,1276.84
1991,1997-08-20,420.99,420.99,1284.87
1992,1997-08-21,418.93,418.93,1287.77
1993,1997-08-22,417.68,417.68,1268.54
1994,1997-08-25,420.01,420.01,1263.5
1995,1997-08-26,420.26,420.26,1263.84
1996,1997-08-27,422.83,422.83,1255.46
1997,1997-08-28,423.65,423.65,1244.53
1998,1997-08-29,425.55,425.55,1227.21
1999,1997-09-01,423.43,423.43,1218.92
2000,1997-09-02,430.16,430.16,1229.18
2001,1997-09-03,430.87,430.87,1248.42
2002,1997-09-04,431.74,431.74,1245.98
2003,1997-09-05,435.11,435.11,1255.27
2004,1997-09-08,438.1,438.1,1254.55
2005,1997-09-09,439.85,439.85,1261.55
2006,1997-09-10,439.0,439.0,1251.68
2007,1997-09-11,438.06,438.06,1232.03
2008,1997-09-12,442.3,442.3,1229.41
2009,1997-09-15,442.39,442.39,1240.57
2010,1997-09-16,447.5,447.5,1244.14
2011,1997-09-17,448.46,448.46,1250.95
2012,1997-09-18,448.8,448.8,1255.45
2013,1997-09-19,449.49,449.49,1257.23
2014,1997-09-22,451.34,451.34,1262.75
2015,1997-09-23,451.81,451.81,1263.97
2016,1997-09-24,450.9,450.9,1287.11
2017,1997-09-25,450.22,450.22,1286.3
2018,1997-09-26,451.18,451.18,1285.46
2019,1997-09-29,453.51,453.51,1287.99
2020,1997-09-30,456.15,456.15,1294.42
2021,1997-10-01,456.9,456.9,1298.77
2022,1997-10-02,459.15,459.15,1297.47
2023,1997-10-03,461.84,461.84,1304.28
2024,1997-10-06,463.96,463.96,1304.6
2025,1997-10-07,465.99,465.99,1302.27
2026,1997-10-08,465.86,465.86,1303.52
2027,1997-10-09,466.74,466.74,1286.95
2028,1997-10-10,467.22,467.22,1284.05
2029,1997-10-13,467.4,467.4,1286.88
2030,1997-10-14,466.19,466.19,1282.0
2031,1997-10-15,465.21,465.21,1282.02
2032,1997-10-16,459.71,459.71,1292.27
2033,1997-10-17,451.75,451.75,1273.77
2034,1997-10-20,456.35,456.35,1261.01
2035,1997-10-21,461.47,461.47,1266.23
2036,1997-10-22,460.86,460.86,1261.42
2037,1997-10-23,451.9,451.9,1220.31
2038,1997-10-24,450.18,450.18,1222.13
2039,1997-10-27,422.65,422.65,1196.64
2040,1997-10-28,432.2,432.2,1161.9
2041,1997-10-29,437.28,437.28,1203.88
2042,1997-10-30,431.05,431.05,1185.7
2043,1997-10-31,435.73,435.73,1193.35
2044,1997-11-03,443.42,443.42,1207.89
2045,1997-11-04,444.69,444.69,1206.79
2046,1997-11-05,447.21,447.21,1206.35
2047,1997-11-06,445.26,445.26,1201.65
2048,1997-11-07,437.62,437.62,1173.26
2049,1997-11-10,437.81,437.81,1167.48
2050,1997-11-11,435.85,435.85,1170.88
2051,1997-11-12,425.87,425.87,1148.12
2052,1997-11-13,425.8,425.8,1148.01
2053,1997-11-14,430.83,430.83,1140.66
2054,1997-11-17,438.08,438.08,1182.24
2055,1997-11-18,434.62,434.62,1191.39
2056,1997-11-19,433.21,433.21,1167.33
2057,1997-11-20,438.22,438.22,1184.79
2058,1997-11-21,437.54,437.54,1204.61
2059,1997-11-24,430.43,430.43,1192.49
2060,1997-11-25,429.47,429.47,1165.8
2061,1997-11-26,430.74,430.74,1168.17
2062,1997-11-27,428.16,428.16,1180.11
2063,1997-11-28,432.51,432.51,1179.63
2064,1997-12-01,436.74,436.74,1193.84
2065,1997-12-02,435.03,435.03,1200.3
2066,1997-12-03,436.37,436.37,1197.2
2067,1997-12-04,437.41,437.41,1199.44
2068,1997-12-05,440.56,440.56,1199.14
2069,1997-12-08,444.54,444.54,1199.3
2070,1997-12-09,440.7,440.7,1202.52
2071,1997-12-10,435.33,435.33,1197.53
2072,1997-12-11,427.22,427.22,1172.21
2073,1997-12-12,425.18,425.18,1169.57
2074,1997-12-15,423.29,423.29,1168.57
2075,1997-12-16,427.79,427.79,1175.89
2076,1997-12-17,428.84,428.84,1203.61
2077,1997-12-18,422.79,422.79,1196.25
2078,1997-12-19,422.42,422.42,1166.18
2079,1997-12-22,425.33,425.33,1152.61
2080,1997-12-23,424.47,424.47,1160.23
2081,1997-12-24,423.41,423.41,1161.93
2082,1997-12-25,421.04,421.04,1161.93
2083,1997-12-26,423.77,423.77,1162.88
2084,1997-12-29,429.01,429.01,1179.56
2085,1997-12-30,436.33,436.33,1190.43
2086,1997-12-31,439.45,439.45,1188.39
2087,1998-01-01,437.02,437.02,1188.39
2088,1998-01-02,438.89,438.89,1188.17
2089,1998-01-05,439.39,439.39,1188.77
2090,1998-01-06,435.43,435.43,1180.78
2091,1998-01-07,432.15,432.15,1179.79
2092,1998-01-08,428.04,428.04,1171.91
2093,1998-01-09,415.31,415.31,1155.84
2094,1998-01-12,413.2,413.2,1123.09
2095,1998-01-13,420.84,420.84,1140.55
2096,1998-01-14,424.32,424.32,1156.46
2097,1998-01-15,424.21,424.21,1156.58
2098,1998-01-16,428.78,428.78,1188.35
2099,1998-01-19,426.25,426.25,1202.88
2100,1998-01-20,433.82,433.82,1203.03
2101,1998-01-21,432.29,432.29,1209.77
2102,1998-01-22,428.62,428.62,1211.69
2103,1998-01-23,427.15,427.15,1221.76
2104,1998-01-26,423.3,423.3,1232.53
2105,1998-01-27,424.83,424.83,1241.11
2106,1998-01-28,430.77,430.77,1246.83
2107,1998-01-29,434.15,434.15,1244.51
2108,1998-01-30,432.2,432.2,1241.2
2109,1998-02-02,436.49,436.49,1262.78
2110,1998-02-03,439.77,439.77,1273.1
2111,1998-02-04,443.88,443.88,1278.35
2112,1998-02-05,446.08,446.08,1294.31
2113,1998-02-06,447.54,447.54,1295.05
2114,1998-02-09,449.35,449.35,1290.3
2115,1998-02-10,453.25,453.25,1295.23
2116,1998-02-11,454.05,454.05,1296.57
2117,1998-02-12,454.44,454.44,1290.0
2118,1998-02-13,456.35,456.35,1275.08
2119,1998-02-16,454.29,454.29,1277.82
2120,1998-02-17,455.06,455.06,1287.22
2121,1998-02-18,456.57,456.57,1292.32
2122,1998-02-19,456.14,456.14,1286.34
2123,1998-02-20,455.92,455.92,1287.63
2124,1998-02-23,458.19,458.19,1294.5
2125,1998-02-24,456.21,456.21,1284.02
2126,1998-02-25,460.38,460.38,1295.46
2127,1998-02-26,463.44,463.44,1306.29
2128,1998-02-27,463.66,463.66,1319.25
2129,1998-03-02,463.31,463.31,1339.89
2130,1998-03-03,464.26,464.26,1335.9
2131,1998-03-04,463.92,463.92,1319.46
2132,1998-03-05,458.58,458.58,1299.61
2133,1998-03-06,465.42,465.42,1317.92
2134,1998-03-09,462.77,462.77,1322.96
2135,1998-03-10,466.2,466.2,1326.37
2136,1998-03-11,468.71,468.71,1321.58
2137,1998-03-12,469.35,469.35,1321.41
2138,1998-03-13,470.35,470.35,1345.25
2139,1998-03-16,473.3,473.3,1339.11
2140,1998-03-17,472.59,472.59,1351.54
2141,1998-03-18,473.76,473.76,1338.88
2142,1998-03-19,475.93,475.93,1346.2
2143,1998-03-20,475.92,475.92,1351.96
2144,1998-03-23,475.65,475.65,1358.61
2145,1998-03-24,477.99,477.99,1362.49
2146,1998-03-25,478.66,478.66,1374.93
2147,1998-03-26,479.39,479.39,1375.69
2148,1998-03-27,478.7,478.7,1375.12
2149,1998-03-30,477.82,477.82,1353.85
2150,1998-03-31,482.2,482.2,1358.27
2151,1998-04-01,486.46,486.46,1362.99
2152,1998-04-02,487.87,487.87,1357.94
2153,1998-04-03,487.24,487.24,1358.57
2154,1998-04-06,483.35,483.35,1376.18
2155,1998-04-07,476.7,476.7,1377.27
2156,1998-04-08,476.85,476.85,1381.86
2157,1998-04-09,481.57,481.57,1400.46
2158,1998-04-10,480.04,480.04,1400.88
2159,1998-04-13,481.05,481.05,1397.05
2160,1998-04-14,486.32,486.32,1411.07
2161,1998-04-15,488.69,488.69,1414.14
2162,1998-04-16,485.93,485.93,1385.89
2163,1998-04-17,488.57,488.57,1379.55
2164,1998-04-20,490.27,490.27,1388.63
2165,1998-04-21,492.89,492.89,1395.09
2166,1998-04-22,492.67,492.67,1389.53
2167,1998-04-23,486.5,486.5,1376.94
2168,1998-04-24,481.81,481.81,1370.51
2169,1998-04-27,470.11,470.11,1335.28
2170,1998-04-28,474.07,474.07,1344.44
2171,1998-04-29,478.5,478.5,1344.64
2172,1998-04-30,484.45,484.45,1367.39
2173,1998-05-01,486.53,486.53,1377.45
2174,1998-05-04,487.0,487.0,1395.03
2175,1998-05-05,483.28,483.28,1389.87
2176,1998-05-06,480.97,480.97,1385.61
2177,1998-05-07,477.61,477.61,1368.39
2178,1998-05-08,481.12,481.12,1371.37
2179,1998-05-11,478.52,478.52,1387.23
2180,1998-05-12,477.69,477.69,1375.42
2181,1998-05-13,478.96,478.96,1373.83
2182,1998-05-14,476.98,476.98,1370.64
2183,1998-05-15,473.85,473.85,1368.38
2184,1998-05-18,468.95,468.95,1343.65
2185,1998-05-19,472.21,472.21,1360.49
2186,1998-05-20,469.86,469.86,1376.8
2187,1998-05-21,468.54,468.54,1389.22
2188,1998-05-22,464.35,464.35,1392.23
2189,1998-05-25,462.99,462.99,1391.73
2190,1998-05-26,456.47,456.47,1394.55
2191,1998-05-27,451.63,451.63,1364.5
2192,1998-05-28,457.24,457.24,1359.67
2193,1998-05-29,457.93,457.93,1359.14
2194,1998-06-01,452.5,452.5,1347.24
2195,1998-06-02,451.13,451.13,1356.07
2196,1998-06-03,450.55,450.55,1365.91
2197,1998-06-04,453.16,453.16,1364.31
2198,1998-06-05,455.68,455.68,1369.29
2199,1998-06-08,457.73,457.73,1375.86
2200,1998-06-09,458.04,458.04,1373.86
2201,1998-06-10,452.43,452.43,1355.99
2202,1998-06-11,445.63,445.63,1331.51
2203,1998-06-12,443.03,443.03,1311.7
2204,1998-06-15,435.31,435.31,1283.81
2205,1998-06-16,439.82,439.82,1298.23
2206,1998-06-17,445.55,445.55,1336.75
2207,1998-06-18,441.1,441.1,1347.11
2208,1998-06-19,439.74,439.74,1348.97
2209,1998-06-22,442.93,442.93,1328.59
2210,1998-06-23,448.67,448.67,1330.23
2211,1998-06-24,452.8,452.8,1333.89
2212,1998-06-25,451.49,451.49,1351.09
2213,1998-06-26,451.55,451.55,1343.87
2214,1998-06-29,454.89,454.89,1354.17
2215,1998-06-30,458.31,458.31,1367.81
2216,1998-07-01,460.81,460.81,1385.49
2217,1998-07-02,459.29,459.29,1384.03
2218,1998-07-03,458.31,458.31,1393.32
2219,1998-07-06,461.05,461.05,1393.73
2220,1998-07-07,460.12,460.12,1399.09
2221,1998-07-08,460.95,460.95,1400.6
2222,1998-07-09,460.99,460.99,1385.68
2223,1998-07-10,459.42,459.42,1378.49
2224,1998-07-13,459.76,459.76,1394.22
2225,1998-07-14,460.39,460.39,1414.1
2226,1998-07-15,462.98,462.98,1420.61
2227,1998-07-16,464.68,464.68,1427.96
2228,1998-07-17,463.41,463.41,1441.37
2229,1998-07-20,463.04,463.04,1452.0
2230,1998-07-21,457.37,457.37,1438.47
2231,1998-07-22,452.08,452.08,1411.55
2232,1998-07-23,443.47,443.47,1403.06
2233,1998-07-24,439.67,439.67,1407.34
2234,1998-07-27,434.22,434.22,1378.17
2235,1998-07-28,428.53,428.53,1383.17
2236,1998-07-29,427.13,427.13,1377.01
2237,1998-07-30,430.48,430.48,1389.28
2238,1998-07-31,420.86,420.86,1380.06
2239,1998-08-03,414.41,414.41,1353.5
2240,1998-08-04,402.65,402.65,1350.06
2241,1998-08-05,399.7,399.7,1335.18
2242,1998-08-06,407.62,407.62,1318.77
2243,1998-08-07,416.83,416.83,1327.78
2244,1998-08-10,412.62,412.62,1301.74
2245,1998-08-11,401.54,401.54,1264.97
2246,1998-08-12,409.51,409.51,1280.87
2247,1998-08-13,404.77,404.77,1269.21
2248,1998-08-14,403.65,403.65,1272.68
2249,1998-08-17,404.81,404.81,1268.26
2250,1998-08-18,412.14,412.14,1299.84
2251,1998-08-19,406.7,406.7,1312.13
2252,1998-08-20,402.64,402.64,1306.61
2253,1998-08-21,396.59,396.59,1259.16
2254,1998-08-24,394.62,394.62,1262.97
2255,1998-08-25,390.65,390.65,1279.92
2256,1998-08-26,381.31,381.31,1251.77
2257,1998-08-27,366.88,366.88,1214.02
2258,1998-08-28,359.31,359.31,1204.26
2259,1998-08-31,338.74,338.74,1207.45
2260,1998-09-01,348.91,348.91,1208.85
2261,1998-09-02,353.47,353.47,1231.44
2262,1998-09-03,347.02,347.02,1226.32
2263,1998-09-04,347.8,347.8,1225.07
2264,1998-09-07,347.07,347.07,1266.47
2265,1998-09-08,362.76,362.76,1276.91
2266,1998-09-09,353.46,353.46,1252.41
2267,1998-09-10,345.71,345.71,1229.8
2268,1998-09-11,354.38,354.38,1221.86
2269,1998-09-14,358.54,358.54,1242.13
2270,1998-09-15,358.54,358.54,1242.86
2271,1998-09-16,360.84,360.84,1245.54
2272,1998-09-17,356.22,356.22,1216.21
2273,1998-09-18,364.17,364.17,1196.59
2274,1998-09-21,363.54,363.54,1162.14
2275,1998-09-22,369.18,369.18,1177.92
2276,1998-09-23,376.99,376.99,1197.32
2277,1998-09-24,371.21,371.21,1203.87
2278,1998-09-25,370.0,370.0,1187.76
2279,1998-09-28,369.05,369.05,1198.2
2280,1998-09-29,366.81,366.81,1200.15
2281,1998-09-30,364.71,364.71,1168.77
2282,1998-10-01,351.18,351.18,1134.84
2283,1998-10-02,350.97,350.97,1114.62
2284,1998-10-05,337.99,337.99,1095.18
2285,1998-10-06,333.67,333.67,1132.75
2286,1998-10-07,323.27,323.27,1169.03
2287,1998-10-08,311.16,311.16,1142.8
2288,1998-10-09,319.26,319.26,1151.88
2289,1998-10-12,326.52,326.52,1199.16
2290,1998-10-13,321.31,321.31,1200.07
2291,1998-10-14,325.95,325.95,1209.98
2292,1998-10-15,335.87,335.87,1227.12
2293,1998-10-16,344.03,344.03,1258.05
2294,1998-10-19,353.6,353.6,1257.63
2295,1998-10-20,359.43,359.43,1276.72
2296,1998-10-21,361.07,361.07,1271.07
2297,1998-10-22,367.54,367.54,1271.08
2298,1998-10-23,368.15,368.15,1270.29
2299,1998-10-26,373.11,373.11,1267.53
2300,1998-10-27,372.5,372.5,1279.19
2301,1998-10-28,372.46,372.46,1262.35
2302,1998-10-29,375.4,375.4,1275.1
2303,1998-10-30,379.16,379.16,1288.93
2304,1998-11-02,387.72,387.72,1324.17
2305,1998-11-03,388.43,388.43,1314.68
2306,1998-11-04,393.87,393.87,1341.51
2307,1998-11-05,397.7,397.7,1328.04
2308,1998-11-06,401.17,401.17,1320.53
2309,1998-11-09,399.22,399.22,1292.59
2310,1998-11-10,397.67,397.67,1279.31
2311,1998-11-11,394.32,394.32,1298.35
2312,1998-11-12,393.04,393.04,1277.61
2313,1998-11-13,390.23,390.23,1287.02
2314,1998-11-16,391.36,391.36,1321.93
2315,1998-11-17,390.33,390.33,1313.5
2316,1998-11-18,392.94,392.94,1315.37
2317,1998-11-19,395.19,395.19,1332.16
2318,1998-11-20,395.19,395.19,1351.15
2319,1998-11-23,398.98,398.98,1362.58
2320,1998-11-24,397.46,397.46,1365.5
2321,1998-11-25,400.18,400.18,1355.77
2322,1998-11-26,399.32,399.32,1374.32
2323,1998-11-27,402.82,402.82,1374.83
2324,1998-11-30,398.59,398.59,1353.32
2325,1998-12-01,399.57,399.57,1323.62
2326,1998-12-02,398.35,398.35,1324.24
2327,1998-12-03,395.85,395.85,1334.63
2328,1998-12-04,399.23,399.23,1336.45
2329,1998-12-07,402.09,402.09,1335.49
2330,1998-12-08,402.38,402.38,1341.86
2331,1998-12-09,402.9,402.9,1357.59
2332,1998-12-10,397.39,397.39,1356.62
2333,1998-12-11,396.22,396.22,1340.12
2334,1998-12-14,388.74,388.74,1335.39
2335,1998-12-15,390.38,390.38,1334.33
2336,1998-12-16,390.66,390.66,1346.17
2337,1998-12-17,394.61,394.61,1357.69
2338,1998-12-18,398.23,398.23,1361.67
2339,1998-12-21,402.52,402.52,1380.86
2340,1998-12-22,400.87,400.87,1372.48
2341,1998-12-23,405.43,405.43,1390.62
2342,1998-12-24,406.21,406.21,1383.9
2343,1998-12-25,405.56,405.56,1386.23
2344,1998-12-28,408.81,408.81,1394.32
2345,1998-12-29,410.97,410.97,1405.97
2346,1998-12-30,412.54,412.54,1399.36
2347,1998-12-31,422.6,422.6,1405.04
2348,1999-01-01,421.96,421.96,1405.04
2349,1999-01-04,421.94,421.94,1435.65
2350,1999-01-05,422.78,422.78,1445.11
2351,1999-01-06,428.48,428.48,1466.5
2352,1999-01-07,428.64,428.64,1457.71
2353,1999-01-08,432.06,432.06,1449.11
2354,1999-01-11,434.12,434.12,1437.18
2355,1999-01-12,428.34,428.34,1416.82
2356,1999-01-13,425.73,425.73,1382.75
2357,1999-01-14,420.92,420.92,1388.93
2358,1999-01-15,427.77,427.77,1395.38
2359,1999-01-18,427.05,427.05,1420.32
2360,1999-01-19,431.77,431.77,1418.01
2361,1999-01-20,431.45,431.45,1430.07
2362,1999-01-21,424.85,424.85,1423.69
2363,1999-01-22,423.25,423.25,1390.11
2364,1999-01-25,422.85,422.85,1391.68
2365,1999-01-26,426.05,426.05,1396.51
2366,1999-01-27,421.82,421.82,1394.08
2367,1999-01-28,424.67,424.67,1394.08
2368,1999-01-29,427.94,427.94,1399.24
2369,1999-02-01,426.8,426.8,1412.28
2370,1999-02-02,422.48,422.48,1415.18
2371,1999-02-03,424.45,424.45,1398.67
2372,1999-02-04,418.55,418.55,1393.17
2373,1999-02-05,413.57,413.57,1384.09
2374,1999-02-08,412.09,412.09,1373.24
2375,1999-02-09,403.84,403.84,1353.45
2376,1999-02-10,398.69,398.69,1345.64
2377,1999-02-11,406.85,406.85,1358.88
2378,1999-02-12,398.99,398.99,1369.38
2379,1999-02-15,398.44,398.44,1369.35
2380,1999-02-16,397.11,397.11,1364.85
2381,1999-02-17,390.28,390.28,1357.34
2382,1999-02-18,391.76,391.76,1355.77
2383,1999-02-19,393.0,393.0,1348.22
2384,1999-02-22,398.47,398.47,1359.29
2385,1999-02-23,399.63,399.63,1367.93
2386,1999-02-24,395.81,395.81,1375.02
2387,1999-02-25,393.27,393.27,1371.42
2388,1999-02-26,392.8,392.8,1364.23
2389,1999-03-01,394.93,394.93,1343.59
2390,1999-03-02,394.96,394.96,1340.8
2391,1999-03-03,392.52,392.52,1332.71
2392,1999-03-04,394.6,394.6,1331.1
2393,1999-03-05,398.54,398.54,1367.98
2394,1999-03-08,400.55,400.55,1366.67
2395,1999-03-09,399.78,399.78,1376.7
2396,1999-03-10,401.74,401.74,1392.69
2397,1999-03-11,401.7,401.7,1398.25
2398,1999-03-12,399.03,399.03,1413.34
2399,1999-03-15,401.49,401.49,1416.71
2400,1999-03-16,399.81,399.81,1424.29
2401,1999-03-17,399.04,399.04,1429.04
2402,1999-03-18,400.16,400.16,1415.28
2403,1999-03-19,397.18,397.18,1434.49
2404,1999-03-22,393.76,393.76,1425.19
2405,1999-03-23,383.94,383.94,1404.62
2406,1999-03-24,385.04,385.04,1389.61
2407,1999-03-25,393.62,393.62,1405.88
2408,1999-03-26,394.57,394.57,1390.6
2409,1999-03-29,400.42,400.42,1403.49
2410,1999-03-30,399.44,399.44,1402.61
2411,1999-03-31,398.3,398.3,1419.51
2412,1999-04-01,399.4,399.4,1428.56
2413,1999-04-02,398.74,398.74,1424.55
2414,1999-04-05,402.94,402.94,1416.93
2415,1999-04-06,401.73,401.73,1440.3
2416,1999-04-07,398.43,398.43,1449.88
2417,1999-04-08,400.55,400.55,1461.67
2418,1999-04-09,406.52,406.52,1460.87
2419,1999-04-12,412.99,412.99,1458.1
2420,1999-04-13,417.92,417.92,1470.13
2421,1999-04-14,418.1,418.1,1476.89
2422,1999-04-15,418.41,418.41,1459.49
2423,1999-04-16,422.31,422.31,1462.68
2424,1999-04-19,413.15,413.15,1471.33
2425,1999-04-20,416.1,416.1,1446.2
2426,1999-04-21,427.3,427.3,1438.19
2427,1999-04-22,429.53,429.53,1450.87
2428,1999-04-23,432.47,432.47,1458.46
2429,1999-04-26,435.72,435.72,1465.84
2430,1999-04-27,435.92,435.92,1487.9
2431,1999-04-28,434.3,434.3,1484.79
2432,1999-04-29,433.7,433.7,1474.48
2433,1999-04-30,433.6,433.6,1475.36
2434,1999-05-03,434.06,434.06,1477.29
2435,1999-05-04,433.36,433.36,1478.61
2436,1999-05-05,435.06,435.06,1468.79
2437,1999-05-06,434.13,434.13,1487.54
2438,1999-05-07,436.87,436.87,1476.69
2439,1999-05-10,442.64,442.64,1479.04
2440,1999-05-11,447.6,447.6,1467.15
2441,1999-05-12,450.02,450.02,1459.71
2442,1999-05-13,451.65,451.65,1460.27
2443,1999-05-14,443.94,443.94,1444.64
2444,1999-05-17,442.12,442.12,1412.48
2445,1999-05-18,443.26,443.26,1423.43
2446,1999-05-19,446.96,446.96,1421.9
2447,1999-05-20,448.84,448.84,1430.66
2448,1999-05-21,449.91,449.91,1425.73
2449,1999-05-24,441.18,441.18,1423.58
2450,1999-05-25,435.23,435.23,1414.74
2451,1999-05-26,436.16,436.16,1406.45
2452,1999-05-27,433.65,433.65,1393.82
2453,1999-05-28,439.46,439.46,1397.32
2454,1999-05-31,438.68,438.68,1397.72
2455,1999-06-01,438.23,438.23,1408.45
2456,1999-06-02,437.51,437.51,1409.54
2457,1999-06-03,436.76,436.76,1411.69
2458,1999-06-04,443.12,443.12,1414.21
2459,1999-06-07,447.66,447.66,1429.0
2460,1999-06-08,444.71,444.71,1446.73
2461,1999-06-09,445.99,445.99,1453.91
2462,1999-06-10,443.04,443.04,1454.22
2463,1999-06-11,438.8,438.8,1472.13
2464,1999-06-14,432.31,432.31,1455.27
2465,1999-06-15,434.68,434.68,1456.03
2466,1999-06-16,441.98,441.98,1457.87
2467,1999-06-17,444.16,444.16,1467.95
2468,1999-06-18,445.83,445.83,1472.93
