,Date,LEGATRUU.Index_x,LEGATRUU.Index_y,LF98TRUU.Index,LGTRTRUU.Index,LUACTRUU.Index,LUATTRUU.Index
1551,2004-08-20,297.65,297.65,719.72,140.01,1469.36,1356.91
1552,2004-08-23,295.97,295.97,720.47,139.03,1466.35,1354.08
1553,2004-08-24,295.17,295.17,721.34,138.57,1467.0,1354.27
1554,2004-08-25,294.92,294.92,722.45,138.33,1468.59,1355.35
1555,2004-08-26,295.41,295.41,723.32,138.63,1471.63,1357.72
1556,2004-08-27,295.11,295.11,723.58,138.46,1472.14,1357.79
1557,2004-08-30,295.08,295.08,724.7,138.35,1476.33,1360.65
1558,2004-08-31,296.93,296.93,725.15,139.34,1481.2,1365.02
1559,2004-09-01,297.23,297.23,726.11,139.54,1481.84,1365.72
1560,2004-09-02,296.72,296.72,726.11,139.37,1477.05,1361.62
1561,2004-09-03,294.32,294.32,725.82,138.03,1469.6,1354.23
1562,2004-09-06,294.67,294.67,,138.22,,
1563,2004-09-07,295.18,295.18,726.8,138.46,1474.18,1357.85
1564,2004-09-08,296.27,296.27,728.63,138.96,1480.93,1363.85
1565,2004-09-09,296.63,296.63,729.68,139.21,1478.39,1361.81
1566,2004-09-10,298.48,298.48,730.51,140.31,1479.64,1363.14
1567,2004-09-13,297.58,297.58,732.41,139.69,1482.55,1365.13
1568,2004-09-14,298.52,298.52,733.29,140.21,1485.12,1366.85
1569,2004-09-15,296.76,296.76,732.93,139.19,1483.62,1364.39
1570,2004-09-16,297.6,297.6,733.58,139.57,1491.69,1371.46
1571,2004-09-17,297.42,297.42,734.07,139.54,1487.21,1367.31
1572,2004-09-20,297.8,297.8,734.97,139.73,1493.16,1372.59
1573,2004-09-21,298.99,298.99,735.69,140.33,1494.7,1373.49
1574,2004-09-22,299.03,299.03,736.34,140.25,1498.35,1376.99
1575,2004-09-23,299.52,299.52,736.7,140.73,1494.85,1373.84
1576,2004-09-24,299.21,299.21,736.5,140.45,1494.68,1373.39
1577,2004-09-27,299.73,299.73,736.79,140.67,1497.71,1376.12
1578,2004-09-28,299.68,299.68,736.6,140.65,1496.8,1375.38
1579,2004-09-29,299.27,299.27,735.92,140.55,1491.19,1370.04
1580,2004-09-30,300.43,300.43,735.68,141.27,1490.32,1368.53
1581,2004-10-01,299.54,299.54,735.8,140.82,1485.54,1364.42
1582,2004-10-04,297.85,297.85,736.75,139.71,1487.67,1365.55
1583,2004-10-05,298.51,298.51,737.42,140.05,1487.98,1365.87
1584,2004-10-06,298.22,298.22,737.84,139.94,1483.82,1362.37
1585,2004-10-07,297.92,297.92,738.51,139.79,1482.25,1360.91
1586,2004-10-08,300.92,300.92,740.04,141.47,1491.49,1368.78
1587,2004-10-11,300.62,300.62,,141.48,,
1588,2004-10-12,300.65,300.65,741.2,141.3,1494.59,1371.47
1589,2004-10-13,300.34,300.34,741.67,141.05,1496.89,1373.5
1590,2004-10-14,302.27,302.27,742.15,142.13,1502.03,1377.75
1591,2004-10-15,303.07,303.07,741.7,142.67,1498.97,1374.89
1592,2004-10-18,303.35,303.35,741.58,142.81,1499.08,1375.55
1593,2004-10-19,303.62,303.62,741.2,143.0,1499.63,1376.34
1594,2004-10-20,305.24,305.24,740.95,143.93,1502.6,1379.81
1595,2004-10-21,305.76,305.76,742.15,144.31,1502.88,1379.63
1596,2004-10-22,305.98,305.98,743.19,144.38,1504.09,1380.65
1597,2004-10-25,308.25,308.25,744.34,145.8,1505.36,1382.09
1598,2004-10-26,308.24,308.24,745.87,145.81,1505.2,1381.25
1599,2004-10-27,307.85,307.85,746.29,145.71,1498.27,1374.61
1600,2004-10-28,307.32,307.32,747.76,145.36,1499.45,1375.51
1601,2004-10-29,307.63,307.63,748.97,145.44,1504.87,1379.38
1602,2004-11-01,307.5,307.5,750.51,145.42,1500.17,1375.3
1603,2004-11-02,306.96,306.96,751.89,145.05,1501.96,1376.38
1604,2004-11-03,308.13,308.13,753.77,145.73,1503.74,1377.32
1605,2004-11-04,309.32,309.32,755.58,146.42,1504.65,1377.29
1606,2004-11-05,308.91,308.91,755.48,146.34,1494.99,1368.22
1607,2004-11-08,309.36,309.36,755.41,146.61,1494.0,1366.78
1608,2004-11-09,309.2,309.2,755.3,146.53,1492.89,1366.77
1609,2004-11-10,308.38,308.38,754.29,146.0,1490.77,1364.14
1610,2004-11-11,308.72,308.72,,146.24,,
1611,2004-11-12,310.24,310.24,755.39,147.13,1496.66,1368.05
1612,2004-11-15,310.45,310.45,756.0,147.27,1497.36,1368.81
1613,2004-11-16,311.02,311.02,756.7,147.66,1496.15,1368.03
1614,2004-11-17,312.4,312.4,757.73,148.46,1501.55,1372.69
1615,2004-11-18,312.0,312.0,758.98,148.2,1504.07,1374.27
1616,2004-11-19,313.18,313.18,758.84,149.12,1497.83,1368.7
1617,2004-11-22,313.48,313.48,758.91,149.21,1501.07,1371.32
1618,2004-11-23,314.0,314.0,759.22,149.38,1500.45,1370.62
1619,2004-11-24,314.96,314.96,759.7,150.13,1499.64,1369.59
1620,2004-11-25,316.09,316.09,,150.81,,
1621,2004-11-26,316.03,316.03,759.86,150.8,1496.94,1367.11
1622,2004-11-29,315.69,315.69,758.95,150.67,1490.7,1361.56
1623,2004-11-30,315.78,315.78,758.0,150.71,1489.56,1360.85
1624,2004-12-01,316.0,316.0,758.18,150.83,1488.73,1360.05
1625,2004-12-02,315.14,315.14,757.98,150.37,1487.35,1358.52
1626,2004-12-03,317.56,317.56,759.88,151.64,1498.15,1367.21
1627,2004-12-06,318.59,318.59,760.91,152.17,1501.8,1369.66
1628,2004-12-07,318.75,318.75,761.95,152.23,1502.92,1370.2
1629,2004-12-08,316.62,316.62,763.39,150.69,1511.31,1377.23
1630,2004-12-09,316.41,316.41,764.28,150.63,1508.81,1375.13
1631,2004-12-10,315.86,315.86,764.65,150.25,1509.54,1375.54
1632,2004-12-13,317.27,317.27,765.34,151.17,1509.97,1376.29
1633,2004-12-14,316.77,316.77,765.78,150.77,1511.69,1377.87
1634,2004-12-15,319.51,319.51,766.63,152.43,1516.58,1381.76
1635,2004-12-16,317.47,317.47,766.81,151.38,1508.26,1374.65
1636,2004-12-17,316.74,316.74,766.59,150.95,1507.02,1373.2
1637,2004-12-20,318.74,318.74,767.23,152.14,1508.29,1373.72
1638,2004-12-21,317.82,317.82,767.79,151.51,1511.2,1375.89
1639,2004-12-22,318.0,318.0,768.14,151.7,1509.52,1374.35
1640,2004-12-23,319.19,319.19,768.17,152.61,1508.79,1373.52
1641,2004-12-24,319.87,319.87,,152.85,,
1642,2004-12-27,319.81,319.81,768.46,153.32,1504.03,1369.16
1643,2004-12-28,319.71,319.71,768.45,153.13,1504.18,1369.22
1644,2004-12-29,318.67,318.67,768.6,152.14,1502.12,1367.26
1645,2004-12-30,320.22,320.22,769.01,153.05,1506.8,1371.0
1646,2004-12-31,320.62,320.62,769.3,153.26,1509.94,1374.34
1647,2005-01-03,320.58,320.58,770.56,152.35,1511.22,1374.36
1648,2005-01-04,316.51,316.51,770.68,150.83,1505.75,1369.46
1649,2005-01-05,316.66,316.66,769.27,150.96,1506.48,1370.36
1650,2005-01-06,315.2,315.2,768.81,149.97,1506.73,1371.13
1651,2005-01-07,314.36,314.36,768.56,149.53,1505.96,1370.37
1652,2005-01-10,315.07,315.07,767.88,150.07,1506.55,1371.25
1653,2005-01-11,316.39,316.39,766.35,150.74,1509.73,1373.77
1654,2005-01-12,318.77,318.77,766.29,152.21,1510.63,1374.66
1655,2005-01-13,318.48,318.48,766.41,151.98,1514.89,1378.36
1656,2005-01-14,317.06,317.06,765.89,151.21,1511.12,1376.36
1657,2005-01-17,317.34,317.34,,151.44,,
1658,2005-01-18,316.75,316.75,765.51,151.04,1512.96,1378.56
1659,2005-01-19,317.16,317.16,765.94,151.28,1513.99,1379.18
1660,2005-01-20,315.85,315.85,764.6,150.4,1515.84,1381.12
1661,2005-01-21,316.45,316.45,764.54,150.67,1518.03,1383.04
1662,2005-01-24,317.48,317.48,765.07,151.32,1520.71,1384.5
1663,2005-01-25,315.61,315.61,765.75,150.2,1516.13,1380.34
1664,2005-01-26,317.33,317.33,765.91,151.3,1516.51,1379.84
1665,2005-01-27,316.69,316.69,766.87,150.9,1516.34,1379.18
1666,2005-01-28,316.8,316.8,768.0,150.89,1521.5,1383.65
1667,2005-01-31,317.25,317.25,768.3,151.14,1521.97,1384.37
1668,2005-02-01,316.66,316.66,769.7,150.75,1522.02,1384.25
1669,2005-02-02,317.1,317.1,771.17,151.04,1522.6,1384.1
1670,2005-02-03,315.7,315.7,772.23,150.15,1521.63,1383.06
1671,2005-02-04,317.1,317.1,774.1,150.96,1529.84,1389.61
1672,2005-02-07,315.91,315.91,775.83,150.18,1533.38,1391.83
1673,2005-02-08,314.58,314.58,776.71,149.24,1534.84,1392.89
1674,2005-02-09,315.22,315.22,777.01,149.53,1539.36,1397.38
1675,2005-02-10,315.81,315.81,776.06,149.93,1531.63,1391.12
1676,2005-02-11,315.38,315.38,776.21,149.67,1529.66,1389.07
1677,2005-02-14,316.54,316.54,777.23,150.36,1531.66,1390.93
1678,2005-02-15,316.58,316.58,777.79,150.44,1529.92,1389.25
1679,2005-02-16,315.86,315.86,778.31,150.02,1525.62,1385.42
1680,2005-02-17,316.53,316.53,778.62,150.41,1524.08,1383.94
1681,2005-02-18,315.58,315.58,778.04,149.91,1518.06,1378.83
1682,2005-02-21,315.52,315.52,,149.85,,
1683,2005-02-22,317.59,317.59,778.0,151.24,1516.32,1377.7
1684,2005-02-23,317.0,317.0,778.44,150.81,1517.94,1378.57
1685,2005-02-24,316.58,316.58,778.8,150.54,1517.26,1377.51
1686,2005-02-25,316.8,316.8,779.88,150.66,1518.69,1378.1
1687,2005-02-28,317.85,317.85,779.6,151.46,1512.9,1373.07
1688,2005-03-01,316.56,316.56,779.06,150.71,1512.23,1372.43
1689,2005-03-02,315.3,315.3,778.56,149.91,1511.77,1372.2
1690,2005-03-03,315.37,315.37,778.97,149.93,1511.43,1371.87
1691,2005-03-04,317.75,317.75,780.12,151.22,1517.9,1376.78
1692,2005-03-07,317.13,317.13,781.43,150.79,1519.49,1378.0
1693,2005-03-08,318.52,318.52,781.53,151.76,1514.08,1373.48
1694,2005-03-09,317.94,317.94,779.34,151.68,1503.44,1365.02
1695,2005-03-10,318.35,318.35,778.81,151.82,1507.68,1367.99
1696,2005-03-11,318.66,318.66,777.69,152.13,1501.9,1363.22
1697,2005-03-14,317.22,317.22,777.06,151.17,1503.28,1364.66
1698,2005-03-15,317.37,317.37,776.31,151.38,1500.25,1363.38
1699,2005-03-16,318.81,318.81,774.14,152.26,1499.79,1365.16
1700,2005-03-17,318.36,318.36,772.41,151.92,1502.14,1368.07
1701,2005-03-18,317.02,317.02,771.75,151.16,1499.15,1365.62
1702,2005-03-21,315.68,315.68,768.26,150.36,1497.24,1365.16
1703,2005-03-22,315.6,315.6,765.05,150.57,1489.87,1359.66
1704,2005-03-23,312.92,312.92,761.5,149.0,1489.87,1359.7
1705,2005-03-24,312.5,312.5,762.64,148.68,1491.7,1360.54
1706,2005-03-25,312.54,312.54,,148.7,,
1707,2005-03-28,311.99,311.99,761.81,147.9,1489.47,1358.95
1708,2005-03-29,311.67,311.67,759.65,148.09,1491.06,1361.21
1709,2005-03-30,312.6,312.6,758.01,148.58,1492.86,1363.71
1710,2005-03-31,314.01,314.01,756.93,149.39,1492.85,1368.6
1711,2005-04-01,313.8,313.8,757.88,149.17,1496.16,1371.59
1712,2005-04-04,312.11,312.11,757.2,148.12,1495.87,1372.04
1713,2005-04-05,311.94,311.94,758.81,148.01,1495.28,1371.13
1714,2005-04-06,312.14,312.14,761.76,148.03,1497.96,1373.1
1715,2005-04-07,312.94,312.94,763.22,148.56,1495.59,1370.7
1716,2005-04-08,311.97,311.97,762.94,148.0,1494.3,1369.9
1717,2005-04-11,313.81,313.81,762.06,149.12,1495.81,1372.95
1718,2005-04-12,313.46,313.46,761.17,148.77,1502.88,1378.59
1719,2005-04-13,314.28,314.28,760.37,149.32,1500.87,1378.22
1720,2005-04-14,312.91,312.91,756.72,148.43,1499.82,1379.36
1721,2005-04-15,315.03,315.03,754.46,149.69,1501.27,1385.55
1722,2005-04-18,316.24,316.24,752.97,150.39,1503.81,1387.79
1723,2005-04-19,317.25,317.25,754.31,150.9,1509.09,1391.33
1724,2005-04-20,317.71,317.71,755.84,151.18,1510.2,1390.53
1725,2005-04-21,317.47,317.47,756.71,151.1,1505.15,1384.64
1726,2005-04-22,318.21,318.21,757.31,151.57,1510.15,1387.74
1727,2005-04-25,317.71,317.71,756.89,151.34,1511.17,1388.64
1728,2005-04-26,317.21,317.21,755.1,151.05,1509.7,1387.92
1729,2005-04-27,317.67,317.67,752.35,151.3,1511.84,1389.88
1730,2005-04-28,317.64,317.64,750.62,151.19,1516.88,1394.4
1731,2005-04-29,318.11,318.11,749.55,151.64,1512.21,1392.66
1732,2005-05-02,318.07,318.07,750.89,151.16,1512.85,1393.35
1733,2005-05-03,317.86,317.86,751.17,151.48,1511.45,1392.6
1734,2005-05-04,318.47,318.47,753.09,152.12,1513.88,1393.23
1735,2005-05-05,318.72,318.72,753.81,152.15,1515.1,1395.55
1736,2005-05-06,317.18,317.18,751.66,151.19,1505.39,1388.25
1737,2005-05-09,316.5,316.5,752.01,150.71,1506.72,1388.03
1738,2005-05-10,317.61,317.61,751.42,151.29,1511.04,1392.17
1739,2005-05-11,317.21,317.21,748.98,151.09,1511.29,1393.67
1740,2005-05-12,315.81,315.81,748.08,150.14,1513.12,1395.34
1741,2005-05-13,315.22,315.22,745.87,149.77,1512.28,1398.76
1742,2005-05-16,314.66,314.66,742.72,149.43,1512.51,1399.08
1743,2005-05-17,314.85,314.85,740.18,149.53,1513.02,1399.87
1744,2005-05-18,315.38,315.38,742.87,149.8,1517.34,1403.11
1745,2005-05-19,314.78,314.78,746.2,149.45,1516.22,1400.38
1746,2005-05-20,313.49,313.49,747.76,148.66,1515.75,1399.44
1747,2005-05-23,314.73,314.73,751.14,149.31,1521.67,1403.88
1748,2005-05-24,315.3,315.3,753.16,149.63,1524.21,1406.33
1749,2005-05-25,315.36,315.36,756.6,149.67,1522.71,1404.14
1750,2005-05-26,314.3,314.3,759.09,148.99,1523.55,1403.4
1751,2005-05-27,314.45,314.45,760.52,149.01,1526.2,1403.56
1752,2005-05-30,314.56,314.56,,148.76,,
1753,2005-05-31,313.85,313.85,762.86,148.58,1533.0,1409.67
1754,2005-06-01,313.74,313.74,766.84,148.32,1541.41,1416.81
1755,2005-06-02,314.12,314.12,772.08,148.53,1544.15,1418.2
1756,2005-06-03,314.06,314.06,773.32,148.69,1538.02,1412.63
1757,2005-06-06,314.86,314.86,771.62,149.21,1540.17,1414.39
1758,2005-06-07,315.56,315.56,772.94,149.56,1544.61,1418.12
1759,2005-06-08,316.14,316.14,772.06,149.93,1541.4,1415.76
1760,2005-06-09,314.11,314.11,770.58,148.74,1538.45,1413.94
1761,2005-06-10,312.54,312.54,771.15,147.88,1531.71,1408.22
1762,2005-06-13,310.63,310.63,771.39,146.67,1528.98,1406.02
1763,2005-06-14,310.62,310.62,772.4,146.72,1525.6,1403.32
1764,2005-06-15,310.86,310.86,773.37,146.78,1526.57,1403.73
1765,2005-06-16,310.73,310.73,773.35,146.65,1530.46,1406.89
1766,2005-06-17,312.35,312.35,773.84,147.6,1530.65,1406.63
1767,2005-06-20,311.33,311.33,773.52,146.96,1529.32,1405.52
1768,2005-06-21,312.63,312.63,774.97,147.74,1534.03,1409.35
1769,2005-06-22,313.46,313.46,775.58,148.07,1542.96,1416.85
1770,2005-06-23,312.66,312.66,774.91,147.64,1541.88,1416.07
1771,2005-06-24,313.13,313.13,774.34,147.83,1545.47,1419.32
1772,2005-06-27,314.25,314.25,774.04,148.46,1547.6,1421.23
1773,2005-06-28,312.56,312.56,775.84,147.48,1542.86,1416.67
1774,2005-06-29,311.99,311.99,776.64,147.15,1541.49,1415.23
1775,2005-06-30,312.45,312.45,777.83,147.3,1545.57,1418.31
1776,2005-07-01,309.92,309.92,778.55,145.92,1537.75,1411.51
1777,2005-07-04,309.05,309.05,,145.39,,
1778,2005-07-05,308.23,308.23,778.47,144.98,1532.81,1407.38
1779,2005-07-06,308.53,308.53,778.32,145.07,1536.05,1409.9
1780,2005-07-07,309.04,309.04,778.7,145.32,1538.42,1412.43
1781,2005-07-08,308.58,308.58,780.2,145.11,1533.25,1407.66
1782,2005-07-11,309.85,309.85,782.81,145.8,1535.55,1408.82
1783,2005-07-12,311.5,311.5,784.14,146.86,1533.14,1406.11
1784,2005-07-13,309.46,309.46,784.51,145.56,1532.29,1404.93
1785,2005-07-14,309.48,309.48,786.28,145.57,1532.06,1403.86
1786,2005-07-15,308.76,308.76,786.41,145.13,1532.84,1404.45
1787,2005-07-18,308.94,308.94,787.0,145.49,1529.53,1401.55
1788,2005-07-19,307.85,307.85,786.88,144.56,1532.18,1403.65
1789,2005-07-20,307.67,307.67,787.27,144.37,1534.67,1405.61
1790,2005-07-21,309.86,309.86,786.87,146.05,1526.24,1398.36
1791,2005-07-22,310.48,310.48,787.55,146.34,1531.11,1402.06
1792,2005-07-25,309.71,309.71,788.29,145.85,1530.09,1400.82
1793,2005-07-26,308.74,308.74,788.61,145.21,1530.99,1401.23
1794,2005-07-27,308.71,308.71,789.75,145.2,1529.66,1399.71
1795,2005-07-28,309.48,309.48,790.87,145.53,1536.39,1404.35
1796,2005-07-29,309.94,309.94,791.43,145.92,1530.31,1399.08
1797,2005-08-01,309.97,309.97,790.58,145.93,1527.65,1396.93
1798,2005-08-02,310.17,310.17,790.3,146.12,1526.05,1395.69
1799,2005-08-03,311.55,311.55,790.21,146.88,1528.72,1398.47
1800,2005-08-04,311.84,311.84,789.89,147.05,1526.95,1397.19
1801,2005-08-05,310.33,310.33,787.7,146.25,1520.21,1392.19
1802,2005-08-08,310.81,310.81,786.45,146.56,1518.84,1390.86
1803,2005-08-09,310.57,310.57,786.79,146.36,1520.91,1392.62
1804,2005-08-10,311.89,311.89,787.35,147.21,1521.38,1392.89
1805,2005-08-11,313.1,313.1,787.54,147.81,1526.4,1397.03
1806,2005-08-12,314.27,314.27,788.29,148.43,1533.42,1402.79
1807,2005-08-15,313.6,313.6,788.68,148.09,1530.76,1400.9
1808,2005-08-16,313.84,313.84,789.15,148.18,1534.76,1404.39
1809,2005-08-17,313.3,313.3,789.36,147.92,1530.96,1401.35
1810,2005-08-18,312.06,312.06,790.48,147.06,1536.31,1405.67
1811,2005-08-19,311.7,311.7,791.32,146.82,1536.9,1405.82
1812,2005-08-22,313.03,313.03,791.86,147.61,1537.51,1406.28
1813,2005-08-23,312.94,312.94,792.54,147.5,1540.11,1407.68
1814,2005-08-24,313.42,313.42,793.45,147.76,1540.86,1408.6
1815,2005-08-25,314.22,314.22,793.97,148.19,1543.04,1410.33
1816,2005-08-26,314.66,314.66,793.98,148.53,1540.44,1407.91
1817,2005-08-29,314.41,314.41,793.89,147.99,1541.63,1409.45
1818,2005-08-30,313.0,313.0,793.88,147.33,1548.37,1415.65
1819,2005-08-31,315.04,315.04,792.94,148.44,1553.73,1421.3
1820,2005-09-01,317.96,317.96,792.89,150.16,1553.29,1422.67
1821,2005-09-02,319.02,319.02,792.08,150.85,1551.5,1421.81
1822,2005-09-05,319.13,319.13,,150.96,,
1823,2005-09-06,318.1,318.1,792.89,150.39,1547.82,1418.63
1824,2005-09-07,317.09,317.09,792.18,149.84,1542.76,1414.39
1825,2005-09-08,316.78,316.78,792.55,149.6,1542.94,1414.18
1826,2005-09-09,317.66,317.66,792.75,150.16,1544.72,1415.35
1827,2005-09-12,315.34,315.34,793.42,148.81,1541.7,1412.71
1828,2005-09-13,315.16,315.16,793.96,148.58,1544.77,1415.23
1829,2005-09-14,315.74,315.74,793.65,149.0,1542.5,1413.21
1830,2005-09-15,314.25,314.25,791.97,148.21,1537.49,1410.07
1831,2005-09-16,313.23,313.23,790.93,147.59,1533.32,1406.54
1832,2005-09-19,313.16,313.16,789.22,147.55,1534.85,1408.25
1833,2005-09-20,313.33,313.33,787.28,147.62,1534.94,1408.14
1834,2005-09-21,314.66,314.66,786.14,148.34,1539.68,1411.87
1835,2005-09-22,313.67,313.67,784.55,147.75,1540.28,1412.98
1836,2005-09-23,312.27,312.27,785.53,146.81,1534.9,1408.09
1837,2005-09-26,310.76,310.76,786.59,146.12,1532.21,1405.46
1838,2005-09-27,309.85,309.85,785.82,145.55,1531.59,1404.74
1839,2005-09-28,309.87,309.87,785.43,145.49,1534.9,1407.4
1840,2005-09-29,309.82,309.82,785.22,145.49,1532.41,1405.33
1841,2005-09-30,310.03,310.03,785.03,145.65,1528.65,1402.44
1842,2005-10-03,307.61,307.61,785.38,144.26,1524.4,1399.08
1843,2005-10-04,307.91,307.91,785.53,144.4,1525.65,1399.95
1844,2005-10-05,308.46,308.46,784.95,144.75,1527.28,1401.24
1845,2005-10-06,310.28,310.28,783.89,145.83,1526.75,1401.28
1846,2005-10-07,309.83,309.83,782.97,145.53,1527.47,1401.89
1847,2005-10-10,309.31,309.31,,145.08,,
1848,2005-10-11,308.2,308.2,779.79,144.57,1525.93,1401.05
1849,2005-10-12,308.01,308.01,776.05,144.54,1520.28,1397.18
1850,2005-10-13,306.14,306.14,773.65,143.45,1515.87,1394.98
1851,2005-10-14,307.74,307.74,774.91,144.46,1514.22,1394.13
1852,2005-10-17,307.01,307.01,779.39,143.96,1515.32,1394.32
1853,2005-10-18,305.74,305.74,781.86,143.12,1517.2,1395.13
1854,2005-10-19,306.96,306.96,781.28,143.83,1518.32,1396.25
1855,2005-10-20,306.82,306.82,781.96,143.73,1519.28,1396.52
1856,2005-10-21,307.7,307.7,784.07,144.13,1525.53,1401.31
1857,2005-10-24,307.35,307.35,784.76,144.04,1521.85,1398.07
1858,2005-10-25,308.14,308.14,784.45,144.6,1516.27,1394.01
1859,2005-10-26,306.45,306.45,781.81,143.65,1509.03,1388.62
1860,2005-10-27,307.46,307.46,780.12,144.25,1511.1,1390.87
1861,2005-10-28,306.75,306.75,778.99,143.85,1509.93,1390.37
1862,2005-10-31,305.41,305.41,779.55,143.02,1511.0,1391.47
1863,2005-11-01,304.95,304.95,780.24,142.74,1510.06,1390.36
1864,2005-11-02,305.26,305.26,780.65,142.98,1507.36,1388.34
1865,2005-11-03,304.43,304.43,781.48,142.47,1504.52,1385.28
1866,2005-11-04,301.49,301.49,781.19,140.78,1503.73,1384.52
1867,2005-11-07,301.51,301.51,781.53,140.79,1505.82,1386.11
1868,2005-11-08,302.15,302.15,782.01,141.09,1511.41,1390.95
1869,2005-11-09,301.28,301.28,780.76,140.69,1506.07,1386.6
1870,2005-11-10,301.64,301.64,780.78,140.72,1512.34,1392.0
1871,2005-11-11,301.33,301.33,,140.56,,
1872,2005-11-14,300.77,300.77,778.18,140.28,1508.91,1388.7
1873,2005-11-15,300.91,300.91,777.95,140.29,1512.11,1392.13
1874,2005-11-16,301.47,301.47,777.74,140.48,1517.29,1397.17
1875,2005-11-17,302.58,302.58,777.05,141.11,1519.84,1399.56
1876,2005-11-18,301.22,301.22,778.99,140.34,1516.26,1396.69
1877,2005-11-21,302.6,302.6,780.03,141.08,1520.22,1399.63
1878,2005-11-22,302.37,302.37,780.7,140.81,1522.74,1402.06
1879,2005-11-23,303.01,303.01,780.87,141.45,1519.03,1398.61
1880,2005-11-24,303.82,303.82,,141.79,,
1881,2005-11-25,303.09,303.09,781.33,141.21,1523.18,1402.07
1882,2005-11-28,304.01,304.01,783.11,141.73,1526.72,1404.43
1883,2005-11-29,302.92,302.92,783.62,141.2,1521.07,1399.24
1884,2005-11-30,303.25,303.25,783.62,141.44,1519.88,1398.22
1885,2005-12-01,302.32,302.32,784.19,140.89,1517.83,1396.69
1886,2005-12-02,302.1,302.1,784.0,140.72,1517.6,1397.17
1887,2005-12-05,302.25,302.25,783.5,140.79,1514.6,1394.86
1888,2005-12-06,303.1,303.1,783.64,141.17,1520.05,1400.16
1889,2005-12-07,302.37,302.37,783.76,140.81,1518.42,1398.77
1890,2005-12-08,304.11,304.11,784.67,141.72,1523.22,1403.01
1891,2005-12-09,303.33,303.33,785.77,141.35,1517.58,1398.1
1892,2005-12-12,304.92,304.92,786.4,142.29,1517.82,1397.82
1893,2005-12-13,304.95,304.95,786.85,142.28,1519.16,1398.9
1894,2005-12-14,307.93,307.93,787.39,144.12,1526.68,1404.92
1895,2005-12-15,307.29,307.29,787.05,143.86,1524.98,1404.05
1896,2005-12-16,308.49,308.49,788.02,144.54,1527.14,1405.73
1897,2005-12-19,308.38,308.38,788.36,144.45,1528.17,1406.37
1898,2005-12-20,306.85,306.85,787.87,143.56,1526.39,1404.94
1899,2005-12-21,305.35,305.35,788.17,142.68,1524.93,1403.67
1900,2005-12-22,306.53,306.53,788.61,143.35,1529.77,1407.76
1901,2005-12-23,306.93,306.93,788.84,143.61,1534.96,1411.92
1902,2005-12-26,307.13,307.13,,143.64,,
1903,2005-12-27,307.11,307.11,789.91,143.48,1539.4,1415.43
1904,2005-12-28,307.58,307.58,790.23,143.79,1536.73,1413.25
1905,2005-12-29,306.69,306.69,790.38,143.27,1536.54,1413.59
1906,2005-12-30,306.24,306.24,790.35,143.06,1535.25,1412.71
1907,2006-01-03,308.2,308.2,791.95,144.56,1537.22,1414.94
1908,2006-01-04,310.91,310.91,794.07,145.72,1538.89,1416.12
1909,2006-01-05,311.3,311.3,795.74,145.98,1539.14,1416.09
1910,2006-01-06,312.46,312.46,797.64,146.74,1537.15,1414.31
1911,2006-01-09,311.84,311.84,799.4,146.56,1537.93,1414.92
1912,2006-01-10,311.5,311.5,799.13,146.32,1533.94,1411.68
1913,2006-01-11,311.57,311.57,798.78,146.4,1531.24,1409.47
1914,2006-01-12,311.76,311.76,798.33,146.48,1535.96,1413.3
1915,2006-01-13,312.38,312.38,797.04,146.67,1541.22,1418.07
1916,2006-01-16,312.49,312.49,,146.68,,
1917,2006-01-17,311.84,311.84,797.09,146.2,1543.1,1419.73
1918,2006-01-18,312.34,312.34,797.06,146.52,1542.41,1419.23
1919,2006-01-19,311.89,311.89,798.02,146.29,1540.0,1416.88
1920,2006-01-20,311.68,311.68,797.86,146.09,1541.86,1418.11
1921,2006-01-23,314.04,314.04,798.94,147.47,1542.93,1419.02
1922,2006-01-24,313.84,313.84,800.34,147.42,1540.59,1416.97
1923,2006-01-25,312.4,312.4,800.69,146.6,1533.8,1410.83
1924,2006-01-26,311.39,311.39,800.07,146.04,1530.33,1407.84
1925,2006-01-27,309.85,309.85,801.16,145.04,1532.35,1409.06
1926,2006-01-30,309.05,309.05,802.16,144.56,1530.75,1407.74
1927,2006-01-31,310.1,310.1,802.96,145.2,1532.02,1408.5
1928,2006-02-01,308.99,308.99,803.95,144.57,1529.34,1406.05
