"","Date","USDEUR.Curncy"
"2747",2000-10-18,"1.19"
"2748",2000-10-19,"1.19"
"2749",2000-10-20,"1.19"
"2750",2000-10-23,"1.20"
"2751",2000-10-24,"1.20"
"2752",2000-10-25,"1.21"
"2753",2000-10-26,"1.20"
"2754",2000-10-27,"1.19"
"2755",2000-10-30,"1.19"
"2756",2000-10-31,"1.18"
"2757",2000-11-01,"1.16"
"2758",2000-11-02,"1.17"
"2759",2000-11-03,"1.15"
"2760",2000-11-06,"1.16"
"2761",2000-11-07,"1.16"
"2762",2000-11-08,"1.17"
"2763",2000-11-09,"1.15"
"2764",2000-11-10,"1.16"
"2765",2000-11-13,"1.17"
"2766",2000-11-14,"1.17"
"2767",2000-11-15,"1.17"
"2768",2000-11-16,"1.17"
"2769",2000-11-17,"1.18"
"2770",2000-11-20,"1.17"
"2771",2000-11-21,"1.18"
"2772",2000-11-22,"1.18"
"2773",2000-11-23,"1.19"
"2774",2000-11-24,"1.19"
"2775",2000-11-27,"1.17"
"2776",2000-11-28,"1.17"
"2777",2000-11-29,"1.17"
"2778",2000-11-30,"1.15"
"2779",2000-12-01,"1.14"
"2780",2000-12-04,"1.13"
"2781",2000-12-05,"1.14"
"2782",2000-12-06,"1.12"
"2783",2000-12-07,"1.13"
"2784",2000-12-08,"1.13"
"2785",2000-12-11,"1.14"
"2786",2000-12-12,"1.14"
"2787",2000-12-13,"1.14"
"2788",2000-12-14,"1.12"
"2789",2000-12-15,"1.12"
"2790",2000-12-18,"1.12"
"2791",2000-12-19,"1.12"
"2792",2000-12-20,"1.10"
"2793",2000-12-21,"1.09"
"2794",2000-12-22,"1.08"
"2795",2000-12-25,"1.08"
"2796",2000-12-26,"1.07"
"2797",2000-12-27,"1.07"
"2798",2000-12-28,"1.08"
"2799",2000-12-29,"1.06"
"2800",2001-01-01,"1.06"
"2801",2001-01-02,"1.05"
"2802",2001-01-03,"1.08"
"2803",2001-01-04,"1.05"
"2804",2001-01-05,"1.04"
"2805",2001-01-08,"1.06"
"2806",2001-01-09,"1.06"
"2807",2001-01-10,"1.07"
"2808",2001-01-11,"1.05"
"2809",2001-01-12,"1.05"
"2810",2001-01-15,"1.06"
"2811",2001-01-16,"1.06"
"2812",2001-01-17,"1.07"
"2813",2001-01-18,"1.06"
"2814",2001-01-19,"1.07"
"2815",2001-01-22,"1.07"
"2816",2001-01-23,"1.07"
"2817",2001-01-24,"1.08"
"2818",2001-01-25,"1.08"
"2819",2001-01-26,"1.08"
"2820",2001-01-29,"1.09"
"2821",2001-01-30,"1.08"
"2822",2001-01-31,"1.07"
"2823",2001-02-01,"1.07"
"2824",2001-02-02,"1.07"
"2825",2001-02-05,"1.07"
"2826",2001-02-06,"1.07"
"2827",2001-02-07,"1.08"
"2828",2001-02-08,"1.09"
"2829",2001-02-09,"1.08"
"2830",2001-02-12,"1.07"
"2831",2001-02-13,"1.09"
"2832",2001-02-14,"1.09"
"2833",2001-02-15,"1.10"
"2834",2001-02-16,"1.09"
"2835",2001-02-19,"1.09"
"2836",2001-02-20,"1.10"
"2837",2001-02-21,"1.10"
"2838",2001-02-22,"1.11"
"2839",2001-02-23,"1.09"
"2840",2001-02-26,"1.10"
"2841",2001-02-27,"1.09"
"2842",2001-02-28,"1.08"
"2843",2001-03-01,"1.07"
"2844",2001-03-02,"1.07"
"2845",2001-03-05,"1.08"
"2846",2001-03-06,"1.07"
"2847",2001-03-07,"1.08"
"2848",2001-03-08,"1.07"
"2849",2001-03-09,"1.07"
"2850",2001-03-12,"1.08"
"2851",2001-03-13,"1.09"
"2852",2001-03-14,"1.10"
"2853",2001-03-15,"1.11"
"2854",2001-03-16,"1.11"
"2855",2001-03-19,"1.11"
"2856",2001-03-20,"1.10"
"2857",2001-03-21,"1.12"
"2858",2001-03-22,"1.12"
"2859",2001-03-23,"1.12"
"2860",2001-03-26,"1.12"
"2861",2001-03-27,"1.12"
"2862",2001-03-28,"1.13"
"2863",2001-03-29,"1.13"
"2864",2001-03-30,"1.14"
"2865",2001-04-02,"1.14"
"2866",2001-04-03,"1.11"
"2867",2001-04-04,"1.11"
"2868",2001-04-05,"1.12"
"2869",2001-04-06,"1.11"
"2870",2001-04-09,"1.12"
"2871",2001-04-10,"1.13"
"2872",2001-04-11,"1.13"
"2873",2001-04-12,"1.12"
"2874",2001-04-13,"1.13"
"2875",2001-04-16,"1.12"
"2876",2001-04-17,"1.13"
"2877",2001-04-18,"1.13"
"2878",2001-04-19,"1.11"
"2879",2001-04-20,"1.11"
"2880",2001-04-23,"1.12"
"2881",2001-04-24,"1.12"
"2882",2001-04-25,"1.11"
"2883",2001-04-26,"1.11"
"2884",2001-04-27,"1.12"
"2885",2001-04-30,"1.12"
"2886",2001-05-01,"1.12"
"2887",2001-05-02,"1.12"
"2888",2001-05-03,"1.12"
"2889",2001-05-04,"1.12"
"2890",2001-05-07,"1.12"
"2891",2001-05-08,"1.13"
"2892",2001-05-09,"1.13"
"2893",2001-05-10,"1.13"
"2894",2001-05-11,"1.14"
"2895",2001-05-14,"1.14"
"2896",2001-05-15,"1.14"
"2897",2001-05-16,"1.13"
"2898",2001-05-17,"1.13"
"2899",2001-05-18,"1.13"
"2900",2001-05-21,"1.14"
"2901",2001-05-22,"1.16"
"2902",2001-05-23,"1.17"
"2903",2001-05-24,"1.17"
"2904",2001-05-25,"1.16"
"2905",2001-05-28,"1.16"
"2906",2001-05-29,"1.17"
"2907",2001-05-30,"1.17"
"2908",2001-05-31,"1.18"
"2909",2001-06-01,"1.18"
"2910",2001-06-04,"1.18"
"2911",2001-06-05,"1.17"
"2912",2001-06-06,"1.18"
"2913",2001-06-07,"1.18"
"2914",2001-06-08,"1.18"
"2915",2001-06-11,"1.19"
"2916",2001-06-12,"1.17"
"2917",2001-06-13,"1.17"
"2918",2001-06-14,"1.16"
"2919",2001-06-15,"1.16"
"2920",2001-06-18,"1.16"
"2921",2001-06-19,"1.17"
"2922",2001-06-20,"1.17"
"2923",2001-06-21,"1.17"
"2924",2001-06-22,"1.17"
"2925",2001-06-25,"1.16"
"2926",2001-06-26,"1.16"
"2927",2001-06-27,"1.16"
"2928",2001-06-28,"1.18"
"2929",2001-06-29,"1.18"
"2930",2001-07-02,"1.18"
"2931",2001-07-03,"1.18"
"2932",2001-07-04,"1.18"
"2933",2001-07-05,"1.20"
"2934",2001-07-06,"1.18"
"2935",2001-07-09,"1.18"
"2936",2001-07-10,"1.17"
"2937",2001-07-11,"1.16"
"2938",2001-07-12,"1.17"
"2939",2001-07-13,"1.17"
"2940",2001-07-16,"1.17"
"2941",2001-07-17,"1.16"
"2942",2001-07-18,"1.14"
"2943",2001-07-19,"1.15"
"2944",2001-07-20,"1.15"
"2945",2001-07-23,"1.15"
"2946",2001-07-24,"1.14"
"2947",2001-07-25,"1.13"
"2948",2001-07-26,"1.14"
"2949",2001-07-27,"1.14"
"2950",2001-07-30,"1.14"
"2951",2001-07-31,"1.14"
"2952",2001-08-01,"1.14"
"2953",2001-08-02,"1.13"
"2954",2001-08-03,"1.13"
"2955",2001-08-06,"1.13"
"2956",2001-08-07,"1.14"
"2957",2001-08-08,"1.14"
"2958",2001-08-09,"1.12"
"2959",2001-08-10,"1.12"
"2960",2001-08-13,"1.12"
"2961",2001-08-14,"1.11"
"2962",2001-08-15,"1.09"
"2963",2001-08-16,"1.10"
"2964",2001-08-17,"1.09"
"2965",2001-08-20,"1.09"
"2966",2001-08-21,"1.09"
"2967",2001-08-22,"1.09"
"2968",2001-08-23,"1.09"
"2969",2001-08-24,"1.09"
"2970",2001-08-27,"1.10"
"2971",2001-08-28,"1.10"
"2972",2001-08-29,"1.10"
"2973",2001-08-30,"1.09"
"2974",2001-08-31,"1.10"
"2975",2001-09-03,"1.10"
"2976",2001-09-04,"1.13"
"2977",2001-09-05,"1.13"
"2978",2001-09-06,"1.12"
"2979",2001-09-07,"1.10"
"2980",2001-09-10,"1.11"
"2981",2001-09-11,"1.10"
"2982",2001-09-12,"1.10"
"2983",2001-09-13,"1.10"
"2984",2001-09-14,"1.09"
"2985",2001-09-17,"1.08"
"2986",2001-09-18,"1.08"
"2987",2001-09-19,"1.08"
"2988",2001-09-20,"1.08"
"2989",2001-09-21,"1.09"
"2990",2001-09-24,"1.09"
"2991",2001-09-25,"1.08"
"2992",2001-09-26,"1.08"
"2993",2001-09-27,"1.09"
"2994",2001-09-28,"1.10"
"2995",2001-10-01,"1.09"
"2996",2001-10-02,"1.09"
"2997",2001-10-03,"1.09"
"2998",2001-10-04,"1.09"
"2999",2001-10-05,"1.09"
"3000",2001-10-08,"1.09"
"3001",2001-10-09,"1.10"
"3002",2001-10-10,"1.10"
"3003",2001-10-11,"1.11"
"3004",2001-10-12,"1.10"
"3005",2001-10-15,"1.10"
"3006",2001-10-16,"1.10"
"3007",2001-10-17,"1.11"
"3008",2001-10-18,"1.11"
"3009",2001-10-19,"1.11"
"3010",2001-10-22,"1.12"
"3011",2001-10-23,"1.12"
"3012",2001-10-24,"1.12"
"3013",2001-10-25,"1.12"
"3014",2001-10-26,"1.12"
"3015",2001-10-29,"1.10"
"3016",2001-10-30,"1.11"
"3017",2001-10-31,"1.11"
"3018",2001-11-01,"1.11"
"3019",2001-11-02,"1.11"
"3020",2001-11-05,"1.11"
"3021",2001-11-06,"1.12"
"3022",2001-11-07,"1.11"
"3023",2001-11-08,"1.12"
"3024",2001-11-09,"1.12"
"3025",2001-11-12,"1.12"
"3026",2001-11-13,"1.14"
"3027",2001-11-14,"1.13"
"3028",2001-11-15,"1.13"
"3029",2001-11-16,"1.13"
"3030",2001-11-19,"1.14"
"3031",2001-11-20,"1.13"
"3032",2001-11-21,"1.14"
"3033",2001-11-22,"1.14"
"3034",2001-11-23,"1.14"
"3035",2001-11-26,"1.14"
"3036",2001-11-27,"1.13"
"3037",2001-11-28,"1.13"
"3038",2001-11-29,"1.13"
"3039",2001-11-30,"1.12"
"3040",2001-12-03,"1.12"
"3041",2001-12-04,"1.12"
"3042",2001-12-05,"1.13"
"3043",2001-12-06,"1.12"
"3044",2001-12-07,"1.12"
"3045",2001-12-10,"1.12"
"3046",2001-12-11,"1.12"
"3047",2001-12-12,"1.11"
"3048",2001-12-13,"1.12"
"3049",2001-12-14,"1.11"
"3050",2001-12-17,"1.11"
"3051",2001-12-18,"1.11"
"3052",2001-12-19,"1.11"
"3053",2001-12-20,"1.11"
"3054",2001-12-21,"1.12"
"3055",2001-12-24,"1.14"
"3056",2001-12-25,"1.14"
"3057",2001-12-26,"1.14"
"3058",2001-12-27,"1.13"
"3059",2001-12-28,"1.13"
"3060",2001-12-31,"1.12"
"3061",2002-01-01,"1.12"
"3062",2002-01-02,"1.11"
"3063",2002-01-03,"1.11"
"3064",2002-01-04,"1.12"
"3065",2002-01-07,"1.12"
"3066",2002-01-08,"1.12"
"3067",2002-01-09,"1.12"
"3068",2002-01-10,"1.12"
"3069",2002-01-11,"1.12"
"3070",2002-01-14,"1.12"
"3071",2002-01-15,"1.13"
"3072",2002-01-16,"1.13"
"3073",2002-01-17,"1.13"
"3074",2002-01-18,"1.13"
"3075",2002-01-21,"1.13"
"3076",2002-01-22,"1.13"
"3077",2002-01-23,"1.14"
"3078",2002-01-24,"1.14"
"3079",2002-01-25,"1.16"
"3080",2002-01-28,"1.16"
"3081",2002-01-29,"1.16"
"3082",2002-01-30,"1.16"
"3083",2002-01-31,"1.16"
"3084",2002-02-01,"1.16"
"3085",2002-02-04,"1.15"
"3086",2002-02-05,"1.15"
"3087",2002-02-06,"1.15"
"3088",2002-02-07,"1.15"
"3089",2002-02-08,"1.15"
"3090",2002-02-11,"1.14"
"3091",2002-02-12,"1.14"
"3092",2002-02-13,"1.15"
"3093",2002-02-14,"1.14"
"3094",2002-02-15,"1.15"
"3095",2002-02-18,"1.15"
"3096",2002-02-19,"1.14"
"3097",2002-02-20,"1.15"
"3098",2002-02-21,"1.15"
"3099",2002-02-22,"1.14"
"3100",2002-02-25,"1.15"
"3101",2002-02-26,"1.16"
"3102",2002-02-27,"1.16"
"3103",2002-02-28,"1.15"
"3104",2002-03-01,"1.16"
"3105",2002-03-04,"1.15"
"3106",2002-03-05,"1.15"
"3107",2002-03-06,"1.14"
"3108",2002-03-07,"1.13"
"3109",2002-03-08,"1.14"
"3110",2002-03-11,"1.14"
"3111",2002-03-12,"1.14"
"3112",2002-03-13,"1.14"
"3113",2002-03-14,"1.13"
"3114",2002-03-15,"1.13"
"3115",2002-03-18,"1.13"
"3116",2002-03-19,"1.13"
"3117",2002-03-20,"1.13"
"3118",2002-03-21,"1.13"
"3119",2002-03-22,"1.14"
"3120",2002-03-25,"1.14"
"3121",2002-03-26,"1.14"
"3122",2002-03-27,"1.15"
"3123",2002-03-28,"1.15"
"3124",2002-03-29,"1.15"
"3125",2002-04-01,"1.14"
"3126",2002-04-02,"1.14"
"3127",2002-04-03,"1.14"
"3128",2002-04-04,"1.14"
"3129",2002-04-05,"1.14"
"3130",2002-04-08,"1.14"
"3131",2002-04-09,"1.13"
"3132",2002-04-10,"1.14"
"3133",2002-04-11,"1.13"
"3134",2002-04-12,"1.14"
"3135",2002-04-15,"1.14"
"3136",2002-04-16,"1.13"
"3137",2002-04-17,"1.12"
"3138",2002-04-18,"1.12"
"3139",2002-04-19,"1.12"
"3140",2002-04-22,"1.12"
"3141",2002-04-23,"1.13"
"3142",2002-04-24,"1.12"
"3143",2002-04-25,"1.11"
"3144",2002-04-26,"1.11"
"3145",2002-04-29,"1.11"
"3146",2002-04-30,"1.11"
"3147",2002-05-01,"1.10"
"3148",2002-05-02,"1.11"
"3149",2002-05-03,"1.09"
"3150",2002-05-06,"1.09"
"3151",2002-05-07,"1.09"
"3152",2002-05-08,"1.11"
"3153",2002-05-09,"1.10"
"3154",2002-05-10,"1.09"
"3155",2002-05-13,"1.10"
"3156",2002-05-14,"1.11"
"3157",2002-05-15,"1.10"
"3158",2002-05-16,"1.10"
"3159",2002-05-17,"1.09"
"3160",2002-05-20,"1.09"
"3161",2002-05-21,"1.09"
"3162",2002-05-22,"1.08"
"3163",2002-05-23,"1.09"
"3164",2002-05-24,"1.09"
"3165",2002-05-27,"1.09"
"3166",2002-05-28,"1.08"
"3167",2002-05-29,"1.07"
"3168",2002-05-30,"1.07"
"3169",2002-05-31,"1.07"
"3170",2002-06-03,"1.06"
"3171",2002-06-04,"1.06"
"3172",2002-06-05,"1.07"
"3173",2002-06-06,"1.06"
"3174",2002-06-07,"1.06"
"3175",2002-06-10,"1.06"
"3176",2002-06-11,"1.05"
"3177",2002-06-12,"1.06"
"3178",2002-06-13,"1.06"
"3179",2002-06-14,"1.06"
"3180",2002-06-17,"1.06"
"3181",2002-06-18,"1.05"
"3182",2002-06-19,"1.04"
"3183",2002-06-20,"1.04"
"3184",2002-06-21,"1.03"
"3185",2002-06-24,"1.03"
"3186",2002-06-25,"1.02"
"3187",2002-06-26,"1.02"
"3188",2002-06-27,"1.01"
"3189",2002-06-28,"1.01"
"3190",2002-07-01,"1.01"
"3191",2002-07-02,"1.01"
"3192",2002-07-03,"1.02"
"3193",2002-07-04,"1.02"
"3194",2002-07-05,"1.03"
"3195",2002-07-08,"1.01"
"3196",2002-07-09,"1.01"
"3197",2002-07-10,"1.01"
"3198",2002-07-11,"1.01"
"3199",2002-07-12,"1.01"
"3200",2002-07-15,"1.00"
"3201",2002-07-16,"0.99"
"3202",2002-07-17,"0.99"
"3203",2002-07-18,"0.99"
"3204",2002-07-19,"0.99"
"3205",2002-07-22,"0.99"
"3206",2002-07-23,"1.01"
"3207",2002-07-24,"1.00"
"3208",2002-07-25,"1.00"
"3209",2002-07-26,"1.01"
"3210",2002-07-29,"1.02"
"3211",2002-07-30,"1.02"
"3212",2002-07-31,"1.02"
"3213",2002-08-01,"1.02"
"3214",2002-08-02,"1.01"
"3215",2002-08-05,"1.02"
"3216",2002-08-06,"1.04"
"3217",2002-08-07,"1.03"
"3218",2002-08-08,"1.03"
"3219",2002-08-09,"1.03"
"3220",2002-08-12,"1.02"
"3221",2002-08-13,"1.02"
"3222",2002-08-14,"1.02"
"3223",2002-08-15,"1.02"
"3224",2002-08-16,"1.02"
"3225",2002-08-19,"1.02"
"3226",2002-08-20,"1.02"
"3227",2002-08-21,"1.02"
"3228",2002-08-22,"1.03"
"3229",2002-08-23,"1.03"
"3230",2002-08-26,"1.03"
"3231",2002-08-27,"1.02"
"3232",2002-08-28,"1.02"
"3233",2002-08-29,"1.02"
"3234",2002-08-30,"1.02"
"3235",2002-09-02,"1.02"
"3236",2002-09-03,"1.00"
"3237",2002-09-04,"1.01"
"3238",2002-09-05,"1.01"
"3239",2002-09-06,"1.02"
"3240",2002-09-09,"1.02"
"3241",2002-09-10,"1.03"
"3242",2002-09-11,"1.02"
"3243",2002-09-12,"1.02"
"3244",2002-09-13,"1.03"
"3245",2002-09-16,"1.03"
"3246",2002-09-17,"1.03"
"3247",2002-09-18,"1.02"
"3248",2002-09-19,"1.01"
"3249",2002-09-20,"1.02"
"3250",2002-09-23,"1.02"
"3251",2002-09-24,"1.02"
"3252",2002-09-25,"1.02"
"3253",2002-09-26,"1.02"
"3254",2002-09-27,"1.02"
"3255",2002-09-30,"1.01"
"3256",2002-10-01,"1.02"
"3257",2002-10-02,"1.01"
"3258",2002-10-03,"1.01"
"3259",2002-10-04,"1.02"
"3260",2002-10-07,"1.02"
"3261",2002-10-08,"1.02"
"3262",2002-10-09,"1.01"
"3263",2002-10-10,"1.01"
"3264",2002-10-11,"1.01"
"3265",2002-10-14,"1.01"
"3266",2002-10-15,"1.02"
"3267",2002-10-16,"1.02"
"3268",2002-10-17,"1.03"
"3269",2002-10-18,"1.03"
"3270",2002-10-21,"1.03"
"3271",2002-10-22,"1.02"
"3272",2002-10-23,"1.03"
"3273",2002-10-24,"1.02"
"3274",2002-10-25,"1.02"
"3275",2002-10-28,"1.02"
"3276",2002-10-29,"1.02"
"3277",2002-10-30,"1.02"
"3278",2002-10-31,"1.01"
"3279",2002-11-01,"1.00"
"3280",2002-11-04,"1.00"
"3281",2002-11-05,"1.00"
"3282",2002-11-06,"1.00"
"3283",2002-11-07,"0.99"
"3284",2002-11-08,"0.99"
"3285",2002-11-11,"0.99"
"3286",2002-11-12,"0.99"
"3287",2002-11-13,"0.99"
"3288",2002-11-14,"1.00"
"3289",2002-11-15,"0.99"
"3290",2002-11-18,"0.99"
"3291",2002-11-19,"1.00"
"3292",2002-11-20,"1.00"
"3293",2002-11-21,"1.00"
"3294",2002-11-22,"1.00"
"3295",2002-11-25,"1.01"
"3296",2002-11-26,"1.01"
"3297",2002-11-27,"1.01"
"3298",2002-11-28,"1.01"
"3299",2002-11-29,"1.01"
"3300",2002-12-02,"1.00"
"3301",2002-12-03,"1.00"
"3302",2002-12-04,"1.00"
"3303",2002-12-05,"1.00"
"3304",2002-12-06,"0.99"
"3305",2002-12-09,"0.99"
"3306",2002-12-10,"0.99"
"3307",2002-12-11,"0.99"
"3308",2002-12-12,"0.98"
"3309",2002-12-13,"0.98"
"3310",2002-12-16,"0.98"
"3311",2002-12-17,"0.97"
"3312",2002-12-18,"0.97"
"3313",2002-12-19,"0.97"
"3314",2002-12-20,"0.97"
"3315",2002-12-23,"0.97"
"3316",2002-12-24,"0.97"
"3317",2002-12-25,"0.97"
"3318",2002-12-26,"0.96"
"3319",2002-12-27,"0.96"
"3320",2002-12-30,"0.95"
"3321",2002-12-31,"0.95"
"3322",2003-01-01,"0.95"
"3323",2003-01-02,"0.97"
"3324",2003-01-03,"0.96"
"3325",2003-01-06,"0.96"
"3326",2003-01-07,"0.96"
"3327",2003-01-08,"0.95"
"3328",2003-01-09,"0.95"
"3329",2003-01-10,"0.95"
"3330",2003-01-13,"0.95"
"3331",2003-01-14,"0.95"
"3332",2003-01-15,"0.95"
"3333",2003-01-16,"0.94"
"3334",2003-01-17,"0.94"
"3335",2003-01-20,"0.94"
"3336",2003-01-21,"0.93"
"3337",2003-01-22,"0.93"
"3338",2003-01-23,"0.93"
"3339",2003-01-24,"0.92"
"3340",2003-01-27,"0.92"
"3341",2003-01-28,"0.92"
"3342",2003-01-29,"0.92"
"3343",2003-01-30,"0.93"
"3344",2003-01-31,"0.93"
"3345",2003-02-03,"0.93"
"3346",2003-02-04,"0.92"
"3347",2003-02-05,"0.93"
"3348",2003-02-06,"0.92"
"3349",2003-02-07,"0.92"
"3350",2003-02-10,"0.93"
"3351",2003-02-11,"0.93"
"3352",2003-02-12,"0.93"
"3353",2003-02-13,"0.92"
"3354",2003-02-14,"0.93"
"3355",2003-02-17,"0.93"
"3356",2003-02-18,"0.94"
"3357",2003-02-19,"0.93"
"3358",2003-02-20,"0.92"
"3359",2003-02-21,"0.93"
"3360",2003-02-24,"0.93"
"3361",2003-02-25,"0.93"
"3362",2003-02-26,"0.93"
"3363",2003-02-27,"0.93"
"3364",2003-02-28,"0.93"
"3365",2003-03-03,"0.92"
"3366",2003-03-04,"0.92"
"3367",2003-03-05,"0.91"
"3368",2003-03-06,"0.91"
"3369",2003-03-07,"0.91"
"3370",2003-03-10,"0.90"
"3371",2003-03-11,"0.91"
"3372",2003-03-12,"0.91"
"3373",2003-03-13,"0.93"
"3374",2003-03-14,"0.93"
"3375",2003-03-17,"0.94"
"3376",2003-03-18,"0.94"
"3377",2003-03-19,"0.95"
"3378",2003-03-20,"0.94"
"3379",2003-03-21,"0.95"
"3380",2003-03-24,"0.94"
"3381",2003-03-25,"0.94"
"3382",2003-03-26,"0.94"
"3383",2003-03-27,"0.94"
"3384",2003-03-28,"0.93"
"3385",2003-03-31,"0.92"
"3386",2003-04-01,"0.92"
"3387",2003-04-02,"0.93"
"3388",2003-04-03,"0.93"
"3389",2003-04-04,"0.93"
"3390",2003-04-07,"0.94"
"3391",2003-04-08,"0.93"
"3392",2003-04-09,"0.93"
"3393",2003-04-10,"0.93"
"3394",2003-04-11,"0.93"
"3395",2003-04-14,"0.93"
"3396",2003-04-15,"0.93"
"3397",2003-04-16,"0.92"
"3398",2003-04-17,"0.92"
"3399",2003-04-18,"0.92"
"3400",2003-04-21,"0.92"
"3401",2003-04-22,"0.91"
"3402",2003-04-23,"0.91"
"3403",2003-04-24,"0.91"
"3404",2003-04-25,"0.91"
"3405",2003-04-28,"0.91"
"3406",2003-04-29,"0.90"
"3407",2003-04-30,"0.89"
"3408",2003-05-01,"0.89"
"3409",2003-05-02,"0.89"
"3410",2003-05-05,"0.89"
"3411",2003-05-06,"0.87"
"3412",2003-05-07,"0.88"
"3413",2003-05-08,"0.87"
"3414",2003-05-09,"0.87"
"3415",2003-05-12,"0.86"
"3416",2003-05-13,"0.87"
"3417",2003-05-14,"0.87"
"3418",2003-05-15,"0.88"
"3419",2003-05-16,"0.86"
"3420",2003-05-19,"0.86"
"3421",2003-05-20,"0.85"
"3422",2003-05-21,"0.86"
"3423",2003-05-22,"0.86"
"3424",2003-05-23,"0.85"
"3425",2003-05-26,"0.84"
"3426",2003-05-27,"0.85"
"3427",2003-05-28,"0.85"
"3428",2003-05-29,"0.84"
"3429",2003-05-30,"0.85"
"3430",2003-06-02,"0.85"
"3431",2003-06-03,"0.85"
"3432",2003-06-04,"0.86"
"3433",2003-06-05,"0.84"
"3434",2003-06-06,"0.85"
"3435",2003-06-09,"0.85"
"3436",2003-06-10,"0.86"
"3437",2003-06-11,"0.85"
"3438",2003-06-12,"0.85"
"3439",2003-06-13,"0.84"
"3440",2003-06-16,"0.85"
"3441",2003-06-17,"0.85"
"3442",2003-06-18,"0.86"
"3443",2003-06-19,"0.85"
"3444",2003-06-20,"0.86"
"3445",2003-06-23,"0.87"
"3446",2003-06-24,"0.87"
"3447",2003-06-25,"0.87"
"3448",2003-06-26,"0.88"
"3449",2003-06-27,"0.87"
"3450",2003-06-30,"0.87"
"3451",2003-07-01,"0.86"
"3452",2003-07-02,"0.87"
"3453",2003-07-03,"0.87"
"3454",2003-07-04,"0.87"
"3455",2003-07-07,"0.88"
"3456",2003-07-08,"0.88"
"3457",2003-07-09,"0.88"
"3458",2003-07-10,"0.88"
"3459",2003-07-11,"0.89"
"3460",2003-07-14,"0.89"
"3461",2003-07-15,"0.89"
"3462",2003-07-16,"0.89"
"3463",2003-07-17,"0.89"
"3464",2003-07-18,"0.89"
"3465",2003-07-21,"0.88"
"3466",2003-07-22,"0.88"
"3467",2003-07-23,"0.87"
"3468",2003-07-24,"0.87"
"3469",2003-07-25,"0.87"
"3470",2003-07-28,"0.87"
"3471",2003-07-29,"0.87"
"3472",2003-07-30,"0.88"
"3473",2003-07-31,"0.89"
"3474",2003-08-01,"0.89"
"3475",2003-08-04,"0.88"
"3476",2003-08-05,"0.88"
"3477",2003-08-06,"0.88"
"3478",2003-08-07,"0.88"
"3479",2003-08-08,"0.88"
"3480",2003-08-11,"0.88"
"3481",2003-08-12,"0.89"
"3482",2003-08-13,"0.88"
"3483",2003-08-14,"0.89"
"3484",2003-08-15,"0.89"
"3485",2003-08-18,"0.90"
"3486",2003-08-19,"0.90"
"3487",2003-08-20,"0.90"
"3488",2003-08-21,"0.92"
"3489",2003-08-22,"0.92"
"3490",2003-08-25,"0.92"
"3491",2003-08-26,"0.92"
"3492",2003-08-27,"0.92"
"3493",2003-08-28,"0.92"
"3494",2003-08-29,"0.91"
"3495",2003-09-01,"0.91"
"3496",2003-09-02,"0.93"
"3497",2003-09-03,"0.92"
"3498",2003-09-04,"0.91"
"3499",2003-09-05,"0.90"
"3500",2003-09-08,"0.90"
"3501",2003-09-09,"0.89"
"3502",2003-09-10,"0.89"
"3503",2003-09-11,"0.89"
"3504",2003-09-12,"0.89"
"3505",2003-09-15,"0.89"
"3506",2003-09-16,"0.89"
"3507",2003-09-17,"0.89"
"3508",2003-09-18,"0.89"
"3509",2003-09-19,"0.88"
"3510",2003-09-22,"0.87"
"3511",2003-09-23,"0.87"
"3512",2003-09-24,"0.87"
"3513",2003-09-25,"0.87"
"3514",2003-09-26,"0.87"
"3515",2003-09-29,"0.86"
"3516",2003-09-30,"0.86"
"3517",2003-10-01,"0.85"
"3518",2003-10-02,"0.86"
"3519",2003-10-03,"0.86"
"3520",2003-10-06,"0.85"
"3521",2003-10-07,"0.85"
"3522",2003-10-08,"0.85"
"3523",2003-10-09,"0.85"
"3524",2003-10-10,"0.85"
"3525",2003-10-13,"0.85"
"3526",2003-10-14,"0.85"
"3527",2003-10-15,"0.86"
"3528",2003-10-16,"0.86"
"3529",2003-10-17,"0.86"
"3530",2003-10-20,"0.86"
"3531",2003-10-21,"0.86"
"3532",2003-10-22,"0.85"
"3533",2003-10-23,"0.85"
"3534",2003-10-24,"0.85"
"3535",2003-10-27,"0.85"
"3536",2003-10-28,"0.86"
"3537",2003-10-29,"0.86"
"3538",2003-10-30,"0.86"
"3539",2003-10-31,"0.86"
"3540",2003-11-03,"0.87"
"3541",2003-11-04,"0.87"
"3542",2003-11-05,"0.87"
"3543",2003-11-06,"0.88"
"3544",2003-11-07,"0.87"
"3545",2003-11-10,"0.87"
"3546",2003-11-11,"0.87"
"3547",2003-11-12,"0.86"
"3548",2003-11-13,"0.85"
"3549",2003-11-14,"0.85"
"3550",2003-11-17,"0.85"
"3551",2003-11-18,"0.84"
"3552",2003-11-19,"0.84"
"3553",2003-11-20,"0.84"
"3554",2003-11-21,"0.84"
"3555",2003-11-24,"0.85"
"3556",2003-11-25,"0.85"
"3557",2003-11-26,"0.84"
"3558",2003-11-27,"0.84"
"3559",2003-11-28,"0.83"
"3560",2003-12-01,"0.84"
"3561",2003-12-02,"0.83"
"3562",2003-12-03,"0.83"
"3563",2003-12-04,"0.83"
"3564",2003-12-05,"0.82"
"3565",2003-12-08,"0.82"
"3566",2003-12-09,"0.82"
"3567",2003-12-10,"0.82"
"3568",2003-12-11,"0.82"
