"","Date","USDJPY.Curncy"
"2830",2000-11-02,"108.22"
"2831",2000-11-03,"107.08"
"2832",2000-11-06,"107.44"
"2833",2000-11-07,"107.07"
"2834",2000-11-08,"107.25"
"2835",2000-11-09,"107.44"
"2836",2000-11-10,"107.87"
"2837",2000-11-13,"107.69"
"2838",2000-11-14,"108.17"
"2839",2000-11-15,"108.78"
"2840",2000-11-16,"108.94"
"2841",2000-11-17,"108.77"
"2842",2000-11-20,"109.88"
"2843",2000-11-21,"110.07"
"2844",2000-11-22,"110.15"
"2845",2000-11-23,"110.22"
"2846",2000-11-24,"111.28"
"2847",2000-11-27,"110.57"
"2848",2000-11-28,"110.17"
"2849",2000-11-29,"111.24"
"2850",2000-11-30,"110.38"
"2851",2000-12-01,"111.29"
"2852",2000-12-04,"111.12"
"2853",2000-12-05,"111.16"
"2854",2000-12-06,"110.19"
"2855",2000-12-07,"110.53"
"2856",2000-12-08,"111.04"
"2857",2000-12-11,"110.79"
"2858",2000-12-12,"111.44"
"2859",2000-12-13,"112.27"
"2860",2000-12-14,"111.91"
"2861",2000-12-15,"112.58"
"2862",2000-12-18,"112.24"
"2863",2000-12-19,"112.41"
"2864",2000-12-20,"112.77"
"2865",2000-12-21,"112.27"
"2866",2000-12-22,"112.88"
"2867",2000-12-25,"112.95"
"2868",2000-12-26,"113.57"
"2869",2000-12-27,"114.14"
"2870",2000-12-28,"114.33"
"2871",2000-12-29,"114.41"
"2872",2001-01-01,"114.36"
"2873",2001-01-02,"114.36"
"2874",2001-01-03,"113.58"
"2875",2001-01-04,"115.55"
"2876",2001-01-05,"116.53"
"2877",2001-01-08,"116.16"
"2878",2001-01-09,"116.88"
"2879",2001-01-10,"116.43"
"2880",2001-01-11,"117.81"
"2881",2001-01-12,"118.55"
"2882",2001-01-15,"118.99"
"2883",2001-01-16,"117.72"
"2884",2001-01-17,"118.88"
"2885",2001-01-18,"118.14"
"2886",2001-01-19,"117.18"
"2887",2001-01-22,"116.41"
"2888",2001-01-23,"116.73"
"2889",2001-01-24,"117.73"
"2890",2001-01-25,"116.79"
"2891",2001-01-26,"117.18"
"2892",2001-01-29,"116.76"
"2893",2001-01-30,"115.86"
"2894",2001-01-31,"116.57"
"2895",2001-02-01,"115.59"
"2896",2001-02-02,"115.75"
"2897",2001-02-05,"114.77"
"2898",2001-02-06,"114.78"
"2899",2001-02-07,"116.23"
"2900",2001-02-08,"116.78"
"2901",2001-02-09,"117.50"
"2902",2001-02-12,"117.41"
"2903",2001-02-13,"116.82"
"2904",2001-02-14,"116.31"
"2905",2001-02-15,"115.50"
"2906",2001-02-16,"115.73"
"2907",2001-02-19,"116.03"
"2908",2001-02-20,"115.67"
"2909",2001-02-21,"116.56"
"2910",2001-02-22,"117.08"
"2911",2001-02-23,"115.80"
"2912",2001-02-26,"116.47"
"2913",2001-02-27,"116.24"
"2914",2001-02-28,"117.37"
"2915",2001-03-01,"117.40"
"2916",2001-03-02,"119.01"
"2917",2001-03-05,"119.18"
"2918",2001-03-06,"118.75"
"2919",2001-03-07,"119.88"
"2920",2001-03-08,"119.74"
"2921",2001-03-09,"119.53"
"2922",2001-03-12,"120.57"
"2923",2001-03-13,"119.69"
"2924",2001-03-14,"121.03"
"2925",2001-03-15,"122.34"
"2926",2001-03-16,"123.03"
"2927",2001-03-19,"122.83"
"2928",2001-03-20,"122.19"
"2929",2001-03-21,"123.49"
"2930",2001-03-22,"123.52"
"2931",2001-03-23,"122.76"
"2932",2001-03-26,"122.57"
"2933",2001-03-27,"122.25"
"2934",2001-03-28,"122.38"
"2935",2001-03-29,"123.67"
"2936",2001-03-30,"126.34"
"2937",2001-04-02,"126.80"
"2938",2001-04-03,"125.52"
"2939",2001-04-04,"125.33"
"2940",2001-04-05,"124.01"
"2941",2001-04-06,"123.77"
"2942",2001-04-09,"125.13"
"2943",2001-04-10,"124.45"
"2944",2001-04-11,"124.79"
"2945",2001-04-12,"123.59"
"2946",2001-04-13,"124.20"
"2947",2001-04-16,"124.34"
"2948",2001-04-17,"123.36"
"2949",2001-04-18,"122.05"
"2950",2001-04-19,"120.94"
"2951",2001-04-20,"122.54"
"2952",2001-04-23,"121.25"
"2953",2001-04-24,"122.25"
"2954",2001-04-25,"122.11"
"2955",2001-04-26,"123.17"
"2956",2001-04-27,"124.00"
"2957",2001-04-30,"123.48"
"2958",2001-05-01,"121.98"
"2959",2001-05-02,"121.44"
"2960",2001-05-03,"121.36"
"2961",2001-05-04,"121.35"
"2962",2001-05-07,"121.13"
"2963",2001-05-08,"121.29"
"2964",2001-05-09,"122.27"
"2965",2001-05-10,"122.58"
"2966",2001-05-11,"122.51"
"2967",2001-05-14,"123.35"
"2968",2001-05-15,"123.32"
"2969",2001-05-16,"123.44"
"2970",2001-05-17,"122.58"
"2971",2001-05-18,"123.50"
"2972",2001-05-21,"122.65"
"2973",2001-05-22,"122.89"
"2974",2001-05-23,"120.15"
"2975",2001-05-24,"119.83"
"2976",2001-05-25,"120.65"
"2977",2001-05-28,"121.08"
"2978",2001-05-29,"120.26"
"2979",2001-05-30,"120.35"
"2980",2001-05-31,"119.23"
"2981",2001-06-01,"119.24"
"2982",2001-06-04,"119.28"
"2983",2001-06-05,"120.24"
"2984",2001-06-06,"120.16"
"2985",2001-06-07,"120.15"
"2986",2001-06-08,"120.94"
"2987",2001-06-11,"121.91"
"2988",2001-06-12,"121.70"
"2989",2001-06-13,"122.12"
"2990",2001-06-14,"121.34"
"2991",2001-06-15,"122.93"
"2992",2001-06-18,"123.27"
"2993",2001-06-19,"122.85"
"2994",2001-06-20,"123.83"
"2995",2001-06-21,"124.60"
"2996",2001-06-22,"124.50"
"2997",2001-06-25,"123.81"
"2998",2001-06-26,"123.79"
"2999",2001-06-27,"124.34"
"3000",2001-06-28,"124.78"
"3001",2001-06-29,"124.65"
"3002",2001-07-02,"124.12"
"3003",2001-07-03,"124.40"
"3004",2001-07-04,"124.45"
"3005",2001-07-05,"125.68"
"3006",2001-07-06,"125.87"
"3007",2001-07-09,"125.33"
"3008",2001-07-10,"125.42"
"3009",2001-07-11,"124.31"
"3010",2001-07-12,"123.89"
"3011",2001-07-13,"124.94"
"3012",2001-07-16,"125.46"
"3013",2001-07-17,"124.96"
"3014",2001-07-18,"123.89"
"3015",2001-07-19,"123.33"
"3016",2001-07-20,"122.98"
"3017",2001-07-23,"124.40"
"3018",2001-07-24,"124.09"
"3019",2001-07-25,"123.53"
"3020",2001-07-26,"123.76"
"3021",2001-07-27,"123.53"
"3022",2001-07-30,"125.14"
"3023",2001-07-31,"125.00"
"3024",2001-08-01,"124.63"
"3025",2001-08-02,"123.70"
"3026",2001-08-03,"123.66"
"3027",2001-08-06,"123.90"
"3028",2001-08-07,"123.54"
"3029",2001-08-08,"123.61"
"3030",2001-08-09,"121.91"
"3031",2001-08-10,"122.01"
"3032",2001-08-13,"122.49"
"3033",2001-08-14,"121.75"
"3034",2001-08-15,"119.58"
"3035",2001-08-16,"120.38"
"3036",2001-08-17,"120.24"
"3037",2001-08-20,"120.74"
"3038",2001-08-21,"119.65"
"3039",2001-08-22,"120.39"
"3040",2001-08-23,"119.87"
"3041",2001-08-24,"120.03"
"3042",2001-08-27,"119.91"
"3043",2001-08-28,"120.06"
"3044",2001-08-29,"120.13"
"3045",2001-08-30,"119.40"
"3046",2001-08-31,"118.79"
"3047",2001-09-03,"118.74"
"3048",2001-09-04,"119.33"
"3049",2001-09-05,"120.67"
"3050",2001-09-06,"120.80"
"3051",2001-09-07,"120.00"
"3052",2001-09-10,"121.04"
"3053",2001-09-11,"119.42"
"3054",2001-09-12,"119.52"
"3055",2001-09-13,"118.91"
"3056",2001-09-14,"117.35"
"3057",2001-09-17,"117.82"
"3058",2001-09-18,"117.26"
"3059",2001-09-19,"117.58"
"3060",2001-09-20,"116.38"
"3061",2001-09-21,"116.58"
"3062",2001-09-24,"117.55"
"3063",2001-09-25,"117.63"
"3064",2001-09-26,"117.72"
"3065",2001-09-27,"119.74"
"3066",2001-09-28,"119.56"
"3067",2001-10-01,"120.23"
"3068",2001-10-02,"120.80"
"3069",2001-10-03,"120.57"
"3070",2001-10-04,"120.45"
"3071",2001-10-05,"120.51"
"3072",2001-10-08,"119.88"
"3073",2001-10-09,"120.11"
"3074",2001-10-10,"120.37"
"3075",2001-10-11,"121.42"
"3076",2001-10-12,"121.12"
"3077",2001-10-15,"120.85"
"3078",2001-10-16,"121.25"
"3079",2001-10-17,"121.31"
"3080",2001-10-18,"121.10"
"3081",2001-10-19,"121.20"
"3082",2001-10-22,"122.44"
"3083",2001-10-23,"122.58"
"3084",2001-10-24,"122.77"
"3085",2001-10-25,"122.87"
"3086",2001-10-26,"122.70"
"3087",2001-10-29,"121.98"
"3088",2001-10-30,"122.08"
"3089",2001-10-31,"122.42"
"3090",2001-11-01,"121.90"
"3091",2001-11-02,"121.73"
"3092",2001-11-05,"121.66"
"3093",2001-11-06,"121.24"
"3094",2001-11-07,"121.03"
"3095",2001-11-08,"120.11"
"3096",2001-11-09,"120.32"
"3097",2001-11-12,"120.53"
"3098",2001-11-13,"121.57"
"3099",2001-11-14,"121.56"
"3100",2001-11-15,"122.40"
"3101",2001-11-16,"122.94"
"3102",2001-11-19,"123.13"
"3103",2001-11-20,"122.58"
"3104",2001-11-21,"123.22"
"3105",2001-11-22,"123.91"
"3106",2001-11-23,"124.22"
"3107",2001-11-26,"124.06"
"3108",2001-11-27,"123.96"
"3109",2001-11-28,"123.06"
"3110",2001-11-29,"123.87"
"3111",2001-11-30,"123.48"
"3112",2001-12-03,"124.16"
"3113",2001-12-04,"124.18"
"3114",2001-12-05,"124.14"
"3115",2001-12-06,"124.60"
"3116",2001-12-07,"125.53"
"3117",2001-12-10,"126.01"
"3118",2001-12-11,"126.02"
"3119",2001-12-12,"126.01"
"3120",2001-12-13,"126.07"
"3121",2001-12-14,"127.30"
"3122",2001-12-17,"127.55"
"3123",2001-12-18,"127.85"
"3124",2001-12-19,"128.19"
"3125",2001-12-20,"128.66"
"3126",2001-12-21,"129.59"
"3127",2001-12-24,"129.95"
"3128",2001-12-25,"130.88"
"3129",2001-12-26,"130.89"
"3130",2001-12-27,"131.79"
"3131",2001-12-28,"131.12"
"3132",2001-12-31,"131.66"
"3133",2002-01-01,"131.65"
"3134",2002-01-02,"132.13"
"3135",2002-01-03,"131.80"
"3136",2002-01-04,"131.04"
"3137",2002-01-07,"131.09"
"3138",2002-01-08,"132.86"
"3139",2002-01-09,"133.15"
"3140",2002-01-10,"132.39"
"3141",2002-01-11,"132.22"
"3142",2002-01-14,"132.05"
"3143",2002-01-15,"131.14"
"3144",2002-01-16,"132.07"
"3145",2002-01-17,"132.54"
"3146",2002-01-18,"132.57"
"3147",2002-01-21,"132.72"
"3148",2002-01-22,"133.87"
"3149",2002-01-23,"134.57"
"3150",2002-01-24,"134.69"
"3151",2002-01-25,"134.47"
"3152",2002-01-28,"133.44"
"3153",2002-01-29,"133.46"
"3154",2002-01-30,"132.90"
"3155",2002-01-31,"134.68"
"3156",2002-02-01,"133.07"
"3157",2002-02-04,"132.35"
"3158",2002-02-05,"133.93"
"3159",2002-02-06,"133.69"
"3160",2002-02-07,"133.75"
"3161",2002-02-08,"134.71"
"3162",2002-02-11,"133.38"
"3163",2002-02-12,"132.64"
"3164",2002-02-13,"133.27"
"3165",2002-02-14,"132.12"
"3166",2002-02-15,"132.61"
"3167",2002-02-18,"132.71"
"3168",2002-02-19,"133.57"
"3169",2002-02-20,"133.73"
"3170",2002-02-21,"134.21"
"3171",2002-02-22,"134.15"
"3172",2002-02-25,"133.86"
"3173",2002-02-26,"134.68"
"3174",2002-02-27,"134.28"
"3175",2002-02-28,"133.36"
"3176",2002-03-01,"133.46"
"3177",2002-03-04,"132.22"
"3178",2002-03-05,"132.24"
"3179",2002-03-06,"130.67"
"3180",2002-03-07,"127.56"
"3181",2002-03-08,"128.65"
"3182",2002-03-11,"128.37"
"3183",2002-03-12,"129.04"
"3184",2002-03-13,"129.47"
"3185",2002-03-14,"129.16"
"3186",2002-03-15,"129.00"
"3187",2002-03-18,"131.33"
"3188",2002-03-19,"132.08"
"3189",2002-03-20,"131.40"
"3190",2002-03-21,"132.07"
"3191",2002-03-22,"132.88"
"3192",2002-03-25,"133.37"
"3193",2002-03-26,"133.04"
"3194",2002-03-27,"132.64"
"3195",2002-03-28,"132.76"
"3196",2002-03-29,"132.73"
"3197",2002-04-01,"133.48"
"3198",2002-04-02,"133.21"
"3199",2002-04-03,"132.74"
"3200",2002-04-04,"132.33"
"3201",2002-04-05,"131.58"
"3202",2002-04-08,"131.68"
"3203",2002-04-09,"130.88"
"3204",2002-04-10,"130.72"
"3205",2002-04-11,"131.49"
"3206",2002-04-12,"131.96"
"3207",2002-04-15,"132.17"
"3208",2002-04-16,"131.20"
"3209",2002-04-17,"130.71"
"3210",2002-04-18,"130.03"
"3211",2002-04-19,"130.36"
"3212",2002-04-22,"130.01"
"3213",2002-04-23,"130.22"
"3214",2002-04-24,"129.61"
"3215",2002-04-25,"128.66"
"3216",2002-04-26,"127.87"
"3217",2002-04-29,"127.97"
"3218",2002-04-30,"128.54"
"3219",2002-05-01,"127.41"
"3220",2002-05-02,"127.91"
"3221",2002-05-03,"127.01"
"3222",2002-05-06,"127.19"
"3223",2002-05-07,"128.07"
"3224",2002-05-08,"128.87"
"3225",2002-05-09,"128.34"
"3226",2002-05-10,"127.59"
"3227",2002-05-13,"127.79"
"3228",2002-05-14,"128.49"
"3229",2002-05-15,"127.67"
"3230",2002-05-16,"128.13"
"3231",2002-05-17,"125.98"
"3232",2002-05-20,"125.32"
"3233",2002-05-21,"124.20"
"3234",2002-05-22,"124.19"
"3235",2002-05-23,"125.11"
"3236",2002-05-24,"124.73"
"3237",2002-05-27,"124.81"
"3238",2002-05-28,"124.57"
"3239",2002-05-29,"124.36"
"3240",2002-05-30,"123.35"
"3241",2002-05-31,"124.22"
"3242",2002-06-03,"123.58"
"3243",2002-06-04,"124.14"
"3244",2002-06-05,"124.36"
"3245",2002-06-06,"124.13"
"3246",2002-06-07,"124.33"
"3247",2002-06-10,"124.75"
"3248",2002-06-11,"125.32"
"3249",2002-06-12,"125.70"
"3250",2002-06-13,"124.90"
"3251",2002-06-14,"124.13"
"3252",2002-06-17,"124.28"
"3253",2002-06-18,"124.34"
"3254",2002-06-19,"123.84"
"3255",2002-06-20,"123.53"
"3256",2002-06-21,"121.11"
"3257",2002-06-24,"121.71"
"3258",2002-06-25,"121.33"
"3259",2002-06-26,"120.05"
"3260",2002-06-27,"119.64"
"3261",2002-06-28,"119.47"
"3262",2002-07-01,"119.73"
"3263",2002-07-02,"119.85"
"3264",2002-07-03,"119.78"
"3265",2002-07-04,"120.08"
"3266",2002-07-05,"120.43"
"3267",2002-07-08,"118.43"
"3268",2002-07-09,"118.10"
"3269",2002-07-10,"117.66"
"3270",2002-07-11,"117.12"
"3271",2002-07-12,"116.88"
"3272",2002-07-15,"116.35"
"3273",2002-07-16,"115.81"
"3274",2002-07-17,"116.33"
"3275",2002-07-18,"116.50"
"3276",2002-07-19,"115.88"
"3277",2002-07-22,"116.21"
"3278",2002-07-23,"117.54"
"3279",2002-07-24,"116.64"
"3280",2002-07-25,"116.47"
"3281",2002-07-26,"118.80"
"3282",2002-07-29,"119.63"
"3283",2002-07-30,"120.23"
"3284",2002-07-31,"119.85"
"3285",2002-08-01,"119.21"
"3286",2002-08-02,"118.85"
"3287",2002-08-05,"119.69"
"3288",2002-08-06,"120.77"
"3289",2002-08-07,"120.17"
"3290",2002-08-08,"120.99"
"3291",2002-08-09,"120.16"
"3292",2002-08-12,"118.98"
"3293",2002-08-13,"118.37"
"3294",2002-08-14,"117.39"
"3295",2002-08-15,"117.39"
"3296",2002-08-16,"117.65"
"3297",2002-08-19,"118.68"
"3298",2002-08-20,"118.80"
"3299",2002-08-21,"118.51"
"3300",2002-08-22,"119.88"
"3301",2002-08-23,"119.65"
"3302",2002-08-26,"119.74"
"3303",2002-08-27,"118.22"
"3304",2002-08-28,"118.88"
"3305",2002-08-29,"118.28"
"3306",2002-08-30,"118.46"
"3307",2002-09-02,"118.13"
"3308",2002-09-03,"116.95"
"3309",2002-09-04,"118.02"
"3310",2002-09-05,"118.31"
"3311",2002-09-06,"118.54"
"3312",2002-09-09,"118.91"
"3313",2002-09-10,"119.84"
"3314",2002-09-11,"120.31"
"3315",2002-09-12,"120.14"
"3316",2002-09-13,"121.70"
"3317",2002-09-16,"122.25"
"3318",2002-09-17,"122.04"
"3319",2002-09-18,"121.51"
"3320",2002-09-19,"121.32"
"3321",2002-09-20,"123.40"
"3322",2002-09-23,"123.91"
"3323",2002-09-24,"123.31"
"3324",2002-09-25,"122.87"
"3325",2002-09-26,"122.06"
"3326",2002-09-27,"122.52"
"3327",2002-09-30,"121.81"
"3328",2002-10-01,"122.63"
"3329",2002-10-02,"122.88"
"3330",2002-10-03,"122.61"
"3331",2002-10-04,"123.29"
"3332",2002-10-07,"124.35"
"3333",2002-10-08,"124.30"
"3334",2002-10-09,"123.28"
"3335",2002-10-10,"123.64"
"3336",2002-10-11,"124.05"
"3337",2002-10-14,"124.33"
"3338",2002-10-15,"124.68"
"3339",2002-10-16,"124.51"
"3340",2002-10-17,"125.12"
"3341",2002-10-18,"125.51"
"3342",2002-10-21,"124.91"
"3343",2002-10-22,"125.15"
"3344",2002-10-23,"124.60"
"3345",2002-10-24,"124.44"
"3346",2002-10-25,"124.33"
"3347",2002-10-28,"123.53"
"3348",2002-10-29,"123.07"
"3349",2002-10-30,"122.93"
"3350",2002-10-31,"122.48"
"3351",2002-11-01,"122.17"
"3352",2002-11-04,"122.19"
"3353",2002-11-05,"121.87"
"3354",2002-11-06,"121.72"
"3355",2002-11-07,"121.15"
"3356",2002-11-08,"119.84"
"3357",2002-11-11,"119.67"
"3358",2002-11-12,"119.60"
"3359",2002-11-13,"120.08"
"3360",2002-11-14,"120.43"
"3361",2002-11-15,"120.49"
"3362",2002-11-18,"121.07"
"3363",2002-11-19,"122.29"
"3364",2002-11-20,"122.73"
"3365",2002-11-21,"122.62"
"3366",2002-11-22,"122.81"
"3367",2002-11-25,"122.14"
"3368",2002-11-26,"121.60"
"3369",2002-11-27,"122.32"
"3370",2002-11-28,"122.29"
"3371",2002-11-29,"122.55"
"3372",2002-12-02,"124.45"
"3373",2002-12-03,"124.35"
"3374",2002-12-04,"124.56"
"3375",2002-12-05,"124.92"
"3376",2002-12-06,"123.51"
"3377",2002-12-09,"123.36"
"3378",2002-12-10,"123.77"
"3379",2002-12-11,"123.64"
"3380",2002-12-12,"122.70"
"3381",2002-12-13,"120.50"
"3382",2002-12-16,"121.38"
"3383",2002-12-17,"121.29"
"3384",2002-12-18,"121.02"
"3385",2002-12-19,"120.60"
"3386",2002-12-20,"120.39"
"3387",2002-12-23,"120.46"
"3388",2002-12-24,"120.29"
"3389",2002-12-25,"120.29"
"3390",2002-12-26,"119.96"
"3391",2002-12-27,"119.88"
"3392",2002-12-30,"118.52"
"3393",2002-12-31,"118.79"
"3394",2003-01-01,"118.79"
"3395",2003-01-02,"120.08"
"3396",2003-01-03,"119.63"
"3397",2003-01-06,"119.21"
"3398",2003-01-07,"120.48"
"3399",2003-01-08,"119.14"
"3400",2003-01-09,"119.37"
"3401",2003-01-10,"119.32"
"3402",2003-01-13,"118.99"
"3403",2003-01-14,"118.15"
"3404",2003-01-15,"118.10"
"3405",2003-01-16,"117.81"
"3406",2003-01-17,"117.83"
"3407",2003-01-20,"118.03"
"3408",2003-01-21,"118.16"
"3409",2003-01-22,"118.28"
"3410",2003-01-23,"118.12"
"3411",2003-01-24,"117.82"
"3412",2003-01-27,"118.56"
"3413",2003-01-28,"118.77"
"3414",2003-01-29,"118.36"
"3415",2003-01-30,"118.96"
"3416",2003-01-31,"119.87"
"3417",2003-02-03,"120.29"
"3418",2003-02-04,"119.66"
"3419",2003-02-05,"120.06"
"3420",2003-02-06,"119.80"
"3421",2003-02-07,"120.27"
"3422",2003-02-10,"121.31"
"3423",2003-02-11,"121.08"
"3424",2003-02-12,"121.45"
"3425",2003-02-13,"120.56"
"3426",2003-02-14,"120.47"
"3427",2003-02-17,"120.34"
"3428",2003-02-18,"119.10"
"3429",2003-02-19,"118.73"
"3430",2003-02-20,"118.34"
"3431",2003-02-21,"118.70"
"3432",2003-02-24,"117.84"
"3433",2003-02-25,"117.35"
"3434",2003-02-26,"117.17"
"3435",2003-02-27,"117.75"
"3436",2003-02-28,"118.10"
"3437",2003-03-03,"117.63"
"3438",2003-03-04,"117.65"
"3439",2003-03-05,"117.28"
"3440",2003-03-06,"117.40"
"3441",2003-03-07,"117.11"
"3442",2003-03-10,"116.84"
"3443",2003-03-11,"117.14"
"3444",2003-03-12,"117.38"
"3445",2003-03-13,"118.55"
"3446",2003-03-14,"118.32"
"3447",2003-03-17,"118.51"
"3448",2003-03-18,"118.87"
"3449",2003-03-19,"120.44"
"3450",2003-03-20,"120.32"
"3451",2003-03-21,"121.69"
"3452",2003-03-24,"120.74"
"3453",2003-03-25,"120.07"
"3454",2003-03-26,"119.94"
"3455",2003-03-27,"119.97"
"3456",2003-03-28,"119.89"
"3457",2003-03-31,"118.09"
"3458",2003-04-01,"117.92"
"3459",2003-04-02,"118.96"
"3460",2003-04-03,"119.37"
"3461",2003-04-04,"120.00"
"3462",2003-04-07,"119.73"
"3463",2003-04-08,"119.88"
"3464",2003-04-09,"120.09"
"3465",2003-04-10,"119.67"
"3466",2003-04-11,"120.55"
"3467",2003-04-14,"120.33"
"3468",2003-04-15,"120.32"
"3469",2003-04-16,"119.60"
"3470",2003-04-17,"119.65"
"3471",2003-04-18,"119.77"
"3472",2003-04-21,"120.51"
"3473",2003-04-22,"119.95"
"3474",2003-04-23,"120.37"
"3475",2003-04-24,"120.01"
"3476",2003-04-25,"120.21"
"3477",2003-04-28,"120.46"
"3478",2003-04-29,"119.77"
"3479",2003-04-30,"118.88"
"3480",2003-05-01,"118.60"
"3481",2003-05-02,"119.07"
"3482",2003-05-05,"118.55"
"3483",2003-05-06,"117.57"
"3484",2003-05-07,"116.44"
"3485",2003-05-08,"117.10"
"3486",2003-05-09,"117.40"
"3487",2003-05-12,"117.02"
"3488",2003-05-13,"116.78"
"3489",2003-05-14,"116.27"
"3490",2003-05-15,"116.54"
"3491",2003-05-16,"116.08"
"3492",2003-05-19,"117.15"
"3493",2003-05-20,"116.65"
"3494",2003-05-21,"117.61"
"3495",2003-05-22,"117.22"
"3496",2003-05-23,"116.91"
"3497",2003-05-26,"116.88"
"3498",2003-05-27,"117.27"
"3499",2003-05-28,"118.58"
"3500",2003-05-29,"118.02"
"3501",2003-05-30,"119.30"
"3502",2003-06-02,"118.59"
"3503",2003-06-03,"119.22"
"3504",2003-06-04,"118.91"
"3505",2003-06-05,"117.65"
"3506",2003-06-06,"118.66"
"3507",2003-06-09,"118.18"
"3508",2003-06-10,"117.79"
"3509",2003-06-11,"117.79"
"3510",2003-06-12,"117.69"
"3511",2003-06-13,"117.42"
"3512",2003-06-16,"117.64"
"3513",2003-06-17,"118.14"
"3514",2003-06-18,"117.84"
"3515",2003-06-19,"118.38"
"3516",2003-06-20,"118.35"
"3517",2003-06-23,"117.77"
"3518",2003-06-24,"117.86"
"3519",2003-06-25,"118.04"
"3520",2003-06-26,"119.37"
"3521",2003-06-27,"119.61"
"3522",2003-06-30,"119.80"
"3523",2003-07-01,"119.43"
"3524",2003-07-02,"118.13"
"3525",2003-07-03,"118.18"
"3526",2003-07-04,"118.14"
"3527",2003-07-07,"118.18"
"3528",2003-07-08,"118.14"
"3529",2003-07-09,"117.80"
"3530",2003-07-10,"117.69"
"3531",2003-07-11,"117.92"
"3532",2003-07-14,"117.74"
"3533",2003-07-15,"117.95"
"3534",2003-07-16,"118.10"
"3535",2003-07-17,"118.81"
"3536",2003-07-18,"118.52"
"3537",2003-07-21,"118.47"
"3538",2003-07-22,"119.16"
"3539",2003-07-23,"118.78"
"3540",2003-07-24,"118.91"
"3541",2003-07-25,"118.77"
"3542",2003-07-28,"119.43"
"3543",2003-07-29,"119.94"
"3544",2003-07-30,"120.27"
"3545",2003-07-31,"120.55"
"3546",2003-08-01,"120.12"
"3547",2003-08-04,"120.33"
"3548",2003-08-05,"119.85"
"3549",2003-08-06,"120.28"
"3550",2003-08-07,"118.96"
"3551",2003-08-08,"119.08"
"3552",2003-08-11,"118.60"
"3553",2003-08-12,"118.74"
"3554",2003-08-13,"119.15"
"3555",2003-08-14,"119.15"
"3556",2003-08-15,"119.20"
"3557",2003-08-18,"119.45"
"3558",2003-08-19,"118.37"
"3559",2003-08-20,"118.10"
"3560",2003-08-21,"117.81"
"3561",2003-08-22,"117.55"
"3562",2003-08-25,"117.32"
"3563",2003-08-26,"117.36"
"3564",2003-08-27,"117.41"
"3565",2003-08-28,"117.32"
"3566",2003-08-29,"116.92"
"3567",2003-09-01,"116.56"
"3568",2003-09-02,"116.58"
"3569",2003-09-03,"115.90"
"3570",2003-09-04,"116.73"
"3571",2003-09-05,"116.83"
"3572",2003-09-08,"116.84"
"3573",2003-09-09,"116.86"
"3574",2003-09-10,"117.09"
"3575",2003-09-11,"117.11"
"3576",2003-09-12,"117.29"
"3577",2003-09-15,"117.48"
"3578",2003-09-16,"116.19"
"3579",2003-09-17,"116.03"
"3580",2003-09-18,"115.25"
"3581",2003-09-19,"113.99"
"3582",2003-09-22,"112.21"
"3583",2003-09-23,"112.29"
"3584",2003-09-24,"111.73"
"3585",2003-09-25,"112.23"
"3586",2003-09-26,"111.73"
"3587",2003-09-29,"110.78"
"3588",2003-09-30,"111.50"
"3589",2003-10-01,"110.67"
"3590",2003-10-02,"110.71"
"3591",2003-10-03,"110.93"
"3592",2003-10-06,"110.99"
"3593",2003-10-07,"109.93"
"3594",2003-10-08,"109.61"
"3595",2003-10-09,"109.08"
"3596",2003-10-10,"108.66"
"3597",2003-10-13,"108.93"
"3598",2003-10-14,"108.87"
"3599",2003-10-15,"109.54"
"3600",2003-10-16,"109.97"
"3601",2003-10-17,"109.38"
"3602",2003-10-20,"110.38"
"3603",2003-10-21,"109.49"
"3604",2003-10-22,"108.99"
"3605",2003-10-23,"109.51"
"3606",2003-10-24,"109.25"
"3607",2003-10-27,"108.53"
"3608",2003-10-28,"108.28"
"3609",2003-10-29,"108.32"
"3610",2003-10-30,"108.74"
"3611",2003-10-31,"109.94"
"3612",2003-11-03,"110.96"
"3613",2003-11-04,"109.56"
"3614",2003-11-05,"109.89"
"3615",2003-11-06,"110.24"
"3616",2003-11-07,"109.39"
"3617",2003-11-10,"108.84"
"3618",2003-11-11,"108.71"
"3619",2003-11-12,"108.87"
"3620",2003-11-13,"108.11"
"3621",2003-11-14,"108.35"
"3622",2003-11-17,"108.92"
"3623",2003-11-18,"107.95"
"3624",2003-11-19,"109.32"
"3625",2003-11-20,"109.03"
"3626",2003-11-21,"108.77"
"3627",2003-11-24,"109.35"
"3628",2003-11-25,"109.40"
"3629",2003-11-26,"109.09"
"3630",2003-11-27,"109.09"
"3631",2003-11-28,"109.63"
"3632",2003-12-01,"109.41"
"3633",2003-12-02,"108.58"
"3634",2003-12-03,"108.29"
"3635",2003-12-04,"108.21"
"3636",2003-12-05,"107.69"
"3637",2003-12-08,"107.41"
"3638",2003-12-09,"107.27"
"3639",2003-12-10,"108.45"
"3640",2003-12-11,"108.03"
"3641",2003-12-12,"107.78"
"3642",2003-12-15,"107.55"
"3643",2003-12-16,"107.51"
"3644",2003-12-17,"107.41"
"3645",2003-12-18,"107.63"
"3646",2003-12-19,"107.82"
"3647",2003-12-22,"107.57"
"3648",2003-12-23,"107.43"
"3649",2003-12-24,"107.36"
"3650",2003-12-25,"107.26"
"3651",2003-12-26,"107.46"
