"","Date","XAU.Curncy"
"2756",2000-09-15,"272.45"
"2757",2000-09-18,"271.80"
"2758",2000-09-19,"272.15"
"2759",2000-09-20,"269.35"
"2760",2000-09-21,"270.65"
"2761",2000-09-22,"272.15"
"2762",2000-09-25,"274.30"
"2763",2000-09-26,"274.35"
"2764",2000-09-27,"278.58"
"2765",2000-09-28,"275.25"
"2766",2000-09-29,"274.25"
"2767",2000-10-02,"273.45"
"2768",2000-10-03,"272.25"
"2769",2000-10-04,"270.75"
"2770",2000-10-05,"269.65"
"2771",2000-10-06,"269.65"
"2772",2000-10-09,"270.60"
"2773",2000-10-10,"272.75"
"2774",2000-10-11,"271.15"
"2775",2000-10-12,"276.55"
"2776",2000-10-13,"272.65"
"2777",2000-10-16,"272.00"
"2778",2000-10-17,"271.25"
"2779",2000-10-18,"270.65"
"2780",2000-10-19,"270.80"
"2781",2000-10-20,"271.55"
"2782",2000-10-23,"270.25"
"2783",2000-10-24,"270.65"
"2784",2000-10-25,"266.75"
"2785",2000-10-26,"265.15"
"2786",2000-10-27,"264.55"
"2787",2000-10-30,"264.50"
"2788",2000-10-31,"265.15"
"2789",2000-11-01,"264.80"
"2790",2000-11-02,"264.75"
"2791",2000-11-03,"265.15"
"2792",2000-11-06,"265.05"
"2793",2000-11-07,"264.45"
"2794",2000-11-08,"265.05"
"2795",2000-11-09,"265.95"
"2796",2000-11-10,"264.75"
"2797",2000-11-13,"264.35"
"2798",2000-11-14,"264.65"
"2799",2000-11-15,"265.00"
"2800",2000-11-16,"266.50"
"2801",2000-11-17,"265.75"
"2802",2000-11-20,"266.35"
"2803",2000-11-21,"265.85"
"2804",2000-11-22,"266.55"
"2805",2000-11-23,"265.85"
"2806",2000-11-24,"266.35"
"2807",2000-11-27,"270.00"
"2808",2000-11-28,"269.60"
"2809",2000-11-29,"266.55"
"2810",2000-11-30,"270.45"
"2811",2000-12-01,"269.40"
"2812",2000-12-04,"271.20"
"2813",2000-12-05,"270.55"
"2814",2000-12-06,"274.75"
"2815",2000-12-07,"273.85"
"2816",2000-12-08,"272.80"
"2817",2000-12-11,"270.85"
"2818",2000-12-12,"270.95"
"2819",2000-12-13,"269.05"
"2820",2000-12-14,"269.55"
"2821",2000-12-15,"270.95"
"2822",2000-12-18,"270.15"
"2823",2000-12-19,"270.25"
"2824",2000-12-20,"272.85"
"2825",2000-12-21,"274.15"
"2826",2000-12-22,"273.95"
"2827",2000-12-25,"273.80"
"2828",2000-12-26,"274.45"
"2829",2000-12-27,"275.25"
"2830",2000-12-28,"272.25"
"2831",2000-12-29,"272.25"
"2832",2001-01-01,"272.50"
"2833",2001-01-02,"269.25"
"2834",2001-01-03,"268.15"
"2835",2001-01-04,"267.55"
"2836",2001-01-05,"268.15"
"2837",2001-01-08,"268.35"
"2838",2001-01-09,"267.75"
"2839",2001-01-10,"264.95"
"2840",2001-01-11,"264.25"
"2841",2001-01-12,"264.30"
"2842",2001-01-15,"263.65"
"2843",2001-01-16,"263.55"
"2844",2001-01-17,"263.55"
"2845",2001-01-18,"264.55"
"2846",2001-01-19,"264.75"
"2847",2001-01-22,"266.95"
"2848",2001-01-23,"266.55"
"2849",2001-01-24,"264.70"
"2850",2001-01-25,"264.95"
"2851",2001-01-26,"263.05"
"2852",2001-01-29,"263.05"
"2853",2001-01-30,"265.90"
"2854",2001-01-31,"265.85"
"2855",2001-02-01,"268.75"
"2856",2001-02-02,"267.55"
"2857",2001-02-05,"265.65"
"2858",2001-02-06,"263.75"
"2859",2001-02-07,"263.35"
"2860",2001-02-08,"260.65"
"2861",2001-02-09,"260.65"
"2862",2001-02-12,"261.35"
"2863",2001-02-13,"260.95"
"2864",2001-02-14,"259.85"
"2865",2001-02-15,"255.85"
"2866",2001-02-16,"258.95"
"2867",2001-02-19,"259.65"
"2868",2001-02-20,"256.65"
"2869",2001-02-21,"258.65"
"2870",2001-02-22,"259.05"
"2871",2001-02-23,"261.55"
"2872",2001-02-26,"266.85"
"2873",2001-02-27,"268.25"
"2874",2001-02-28,"267.15"
"2875",2001-03-01,"265.65"
"2876",2001-03-02,"262.85"
"2877",2001-03-05,"263.05"
"2878",2001-03-06,"260.75"
"2879",2001-03-07,"262.45"
"2880",2001-03-08,"267.10"
"2881",2001-03-09,"271.75"
"2882",2001-03-12,"272.55"
"2883",2001-03-13,"267.85"
"2884",2001-03-14,"263.45"
"2885",2001-03-15,"260.65"
"2886",2001-03-16,"259.05"
"2887",2001-03-19,"260.75"
"2888",2001-03-20,"261.55"
"2889",2001-03-21,"262.95"
"2890",2001-03-22,"262.05"
"2891",2001-03-23,"262.30"
"2892",2001-03-26,"262.65"
"2893",2001-03-27,"261.55"
"2894",2001-03-28,"260.05"
"2895",2001-03-29,"258.95"
"2896",2001-03-30,"257.95"
"2897",2001-04-02,"255.55"
"2898",2001-04-03,"257.05"
"2899",2001-04-04,"258.45"
"2900",2001-04-05,"258.55"
"2901",2001-04-06,"260.05"
"2902",2001-04-09,"258.45"
"2903",2001-04-10,"257.65"
"2904",2001-04-11,"258.75"
"2905",2001-04-12,"260.15"
"2906",2001-04-13,"259.25"
"2907",2001-04-16,"263.35"
"2908",2001-04-17,"261.00"
"2909",2001-04-18,"261.25"
"2910",2001-04-19,"265.60"
"2911",2001-04-20,"264.65"
"2912",2001-04-23,"263.75"
"2913",2001-04-24,"264.15"
"2914",2001-04-25,"262.25"
"2915",2001-04-26,"264.15"
"2916",2001-04-27,"263.65"
"2917",2001-04-30,"264.05"
"2918",2001-05-01,"264.55"
"2919",2001-05-02,"265.50"
"2920",2001-05-03,"266.15"
"2921",2001-05-04,"266.15"
"2922",2001-05-07,"266.25"
"2923",2001-05-08,"264.95"
"2924",2001-05-09,"270.05"
"2925",2001-05-10,"269.25"
"2926",2001-05-11,"268.05"
"2927",2001-05-14,"268.35"
"2928",2001-05-15,"268.35"
"2929",2001-05-16,"272.25"
"2930",2001-05-17,"273.75"
"2931",2001-05-18,"287.55"
"2932",2001-05-21,"285.35"
"2933",2001-05-22,"285.35"
"2934",2001-05-23,"283.75"
"2935",2001-05-24,"279.25"
"2936",2001-05-25,"277.65"
"2937",2001-05-28,"277.65"
"2938",2001-05-29,"273.95"
"2939",2001-05-30,"266.05"
"2940",2001-05-31,"265.85"
"2941",2001-06-01,"267.05"
"2942",2001-06-04,"265.75"
"2943",2001-06-05,"266.25"
"2944",2001-06-06,"266.25"
"2945",2001-06-07,"266.35"
"2946",2001-06-08,"273.75"
"2947",2001-06-11,"268.15"
"2948",2001-06-12,"271.85"
"2949",2001-06-13,"272.35"
"2950",2001-06-14,"275.65"
"2951",2001-06-15,"271.55"
"2952",2001-06-18,"272.55"
"2953",2001-06-19,"273.65"
"2954",2001-06-20,"272.75"
"2955",2001-06-21,"272.95"
"2956",2001-06-22,"272.60"
"2957",2001-06-25,"273.95"
"2958",2001-06-26,"276.15"
"2959",2001-06-27,"272.35"
"2960",2001-06-28,"269.25"
"2961",2001-06-29,"270.85"
"2962",2001-07-02,"269.55"
"2963",2001-07-03,"267.75"
"2964",2001-07-04,"267.95"
"2965",2001-07-05,"265.35"
"2966",2001-07-06,"266.25"
"2967",2001-07-09,"266.65"
"2968",2001-07-10,"266.35"
"2969",2001-07-11,"268.45"
"2970",2001-07-12,"266.85"
"2971",2001-07-13,"267.35"
"2972",2001-07-16,"267.15"
"2973",2001-07-17,"268.35"
"2974",2001-07-18,"270.75"
"2975",2001-07-19,"269.55"
"2976",2001-07-20,"270.05"
"2977",2001-07-23,"268.85"
"2978",2001-07-24,"269.75"
"2979",2001-07-25,"267.75"
"2980",2001-07-26,"266.45"
"2981",2001-07-27,"267.55"
"2982",2001-07-30,"265.25"
"2983",2001-07-31,"266.65"
"2984",2001-08-01,"267.55"
"2985",2001-08-02,"268.05"
"2986",2001-08-03,"268.55"
"2987",2001-08-06,"267.75"
"2988",2001-08-07,"267.65"
"2989",2001-08-08,"268.35"
"2990",2001-08-09,"274.15"
"2991",2001-08-10,"274.55"
"2992",2001-08-13,"275.95"
"2993",2001-08-14,"276.75"
"2994",2001-08-15,"275.85"
"2995",2001-08-16,"275.35"
"2996",2001-08-17,"279.25"
"2997",2001-08-20,"276.05"
"2998",2001-08-21,"275.05"
"2999",2001-08-22,"274.55"
"3000",2001-08-23,"275.55"
"3001",2001-08-24,"272.85"
"3002",2001-08-27,"272.75"
"3003",2001-08-28,"272.25"
"3004",2001-08-29,"273.75"
"3005",2001-08-30,"275.25"
"3006",2001-08-31,"274.40"
"3007",2001-09-03,"273.50"
"3008",2001-09-04,"271.65"
"3009",2001-09-05,"272.05"
"3010",2001-09-06,"273.15"
"3011",2001-09-07,"273.15"
"3012",2001-09-10,"271.75"
"3013",2001-09-11,"286.25"
"3014",2001-09-12,"278.25"
"3015",2001-09-13,"281.25"
"3016",2001-09-14,"285.55"
"3017",2001-09-17,"289.45"
"3018",2001-09-18,"287.75"
"3019",2001-09-19,"290.50"
"3020",2001-09-20,"288.65"
"3021",2001-09-21,"291.45"
"3022",2001-09-24,"289.25"
"3023",2001-09-25,"289.75"
"3024",2001-09-26,"293.25"
"3025",2001-09-27,"291.95"
"3026",2001-09-28,"293.25"
"3027",2001-10-01,"291.70"
"3028",2001-10-02,"289.45"
"3029",2001-10-03,"289.45"
"3030",2001-10-04,"289.85"
"3031",2001-10-05,"291.00"
"3032",2001-10-08,"291.90"
"3033",2001-10-09,"288.00"
"3034",2001-10-10,"284.85"
"3035",2001-10-11,"281.25"
"3036",2001-10-12,"284.45"
"3037",2001-10-15,"281.45"
"3038",2001-10-16,"281.35"
"3039",2001-10-17,"282.45"
"3040",2001-10-18,"279.45"
"3041",2001-10-19,"279.65"
"3042",2001-10-22,"275.55"
"3043",2001-10-23,"275.95"
"3044",2001-10-24,"275.45"
"3045",2001-10-25,"277.25"
"3046",2001-10-26,"277.35"
"3047",2001-10-29,"279.28"
"3048",2001-10-30,"280.50"
"3049",2001-10-31,"279.65"
"3050",2001-11-01,"279.65"
"3051",2001-11-02,"279.95"
"3052",2001-11-05,"278.95"
"3053",2001-11-06,"280.25"
"3054",2001-11-07,"280.75"
"3055",2001-11-08,"276.75"
"3056",2001-11-09,"277.45"
"3057",2001-11-12,"278.25"
"3058",2001-11-13,"277.55"
"3059",2001-11-14,"278.30"
"3060",2001-11-15,"275.35"
"3061",2001-11-16,"274.85"
"3062",2001-11-19,"272.95"
"3063",2001-11-20,"273.48"
"3064",2001-11-21,"273.15"
"3065",2001-11-22,"272.85"
"3066",2001-11-23,"272.90"
"3067",2001-11-26,"273.15"
"3068",2001-11-27,"273.45"
"3069",2001-11-28,"274.35"
"3070",2001-11-29,"274.05"
"3071",2001-11-30,"274.40"
"3072",2001-12-03,"277.25"
"3073",2001-12-04,"275.70"
"3074",2001-12-05,"274.45"
"3075",2001-12-06,"274.55"
"3076",2001-12-07,"274.55"
"3077",2001-12-10,"273.15"
"3078",2001-12-11,"272.80"
"3079",2001-12-12,"274.55"
"3080",2001-12-13,"274.45"
"3081",2001-12-14,"278.45"
"3082",2001-12-17,"278.15"
"3083",2001-12-18,"280.45"
"3084",2001-12-19,"276.15"
"3085",2001-12-20,"276.25"
"3086",2001-12-21,"278.15"
"3087",2001-12-24,"278.05"
"3088",2001-12-25,"278.75"
"3089",2001-12-26,"279.38"
"3090",2001-12-27,"277.05"
"3091",2001-12-28,"276.55"
"3092",2001-12-31,"278.95"
"3093",2002-01-01,"278.95"
"3094",2002-01-02,"278.75"
"3095",2002-01-03,"278.45"
"3096",2002-01-04,"278.95"
"3097",2002-01-07,"278.75"
"3098",2002-01-08,"279.05"
"3099",2002-01-09,"283.95"
"3100",2002-01-10,"286.35"
"3101",2002-01-11,"287.55"
"3102",2002-01-14,"284.95"
"3103",2002-01-15,"284.65"
"3104",2002-01-16,"287.15"
"3105",2002-01-17,"284.05"
"3106",2002-01-18,"283.55"
"3107",2002-01-21,"282.55"
"3108",2002-01-22,"282.00"
"3109",2002-01-23,"279.25"
"3110",2002-01-24,"278.98"
"3111",2002-01-25,"279.45"
"3112",2002-01-28,"278.65"
"3113",2002-01-29,"281.85"
"3114",2002-01-30,"281.90"
"3115",2002-01-31,"282.55"
"3116",2002-02-01,"286.25"
"3117",2002-02-04,"289.90"
"3118",2002-02-05,"297.55"
"3119",2002-02-06,"297.00"
"3120",2002-02-07,"301.15"
"3121",2002-02-08,"303.75"
"3122",2002-02-11,"299.75"
"3123",2002-02-12,"300.25"
"3124",2002-02-13,"299.25"
"3125",2002-02-14,"300.00"
"3126",2002-02-15,"297.85"
"3127",2002-02-18,"297.75"
"3128",2002-02-19,"293.10"
"3129",2002-02-20,"291.45"
"3130",2002-02-21,"292.75"
"3131",2002-02-22,"292.75"
"3132",2002-02-25,"292.55"
"3133",2002-02-26,"297.75"
"3134",2002-02-27,"296.80"
"3135",2002-02-28,"296.55"
"3136",2002-03-01,"298.15"
"3137",2002-03-04,"296.85"
"3138",2002-03-05,"293.95"
"3139",2002-03-06,"293.50"
"3140",2002-03-07,"289.55"
"3141",2002-03-08,"289.75"
"3142",2002-03-11,"290.70"
"3143",2002-03-12,"293.85"
"3144",2002-03-13,"293.35"
"3145",2002-03-14,"291.25"
"3146",2002-03-15,"290.05"
"3147",2002-03-18,"292.57"
"3148",2002-03-19,"293.20"
"3149",2002-03-20,"292.45"
"3150",2002-03-21,"293.15"
"3151",2002-03-22,"297.75"
"3152",2002-03-25,"298.25"
"3153",2002-03-26,"296.75"
"3154",2002-03-27,"302.38"
"3155",2002-03-28,"302.65"
"3156",2002-03-29,"302.65"
"3157",2002-04-01,"303.35"
"3158",2002-04-02,"305.85"
"3159",2002-04-03,"302.55"
"3160",2002-04-04,"301.00"
"3161",2002-04-05,"300.05"
"3162",2002-04-08,"300.50"
"3163",2002-04-09,"298.55"
"3164",2002-04-10,"301.25"
"3165",2002-04-11,"302.60"
"3166",2002-04-12,"302.15"
"3167",2002-04-15,"299.85"
"3168",2002-04-16,"299.00"
"3169",2002-04-17,"302.05"
"3170",2002-04-18,"303.65"
"3171",2002-04-19,"302.35"
"3172",2002-04-22,"302.90"
"3173",2002-04-23,"303.65"
"3174",2002-04-24,"304.05"
"3175",2002-04-25,"307.65"
"3176",2002-04-26,"311.35"
"3177",2002-04-29,"311.10"
"3178",2002-04-30,"308.45"
"3179",2002-05-01,"308.75"
"3180",2002-05-02,"307.85"
"3181",2002-05-03,"311.95"
"3182",2002-05-06,"312.30"
"3183",2002-05-07,"311.45"
"3184",2002-05-08,"308.15"
"3185",2002-05-09,"309.55"
"3186",2002-05-10,"311.05"
"3187",2002-05-13,"310.85"
"3188",2002-05-14,"307.65"
"3189",2002-05-15,"309.05"
"3190",2002-05-16,"309.85"
"3191",2002-05-17,"311.05"
"3192",2002-05-20,"315.95"
"3193",2002-05-21,"316.15"
"3194",2002-05-22,"317.95"
"3195",2002-05-23,"322.05"
"3196",2002-05-24,"320.55"
"3197",2002-05-27,"320.25"
"3198",2002-05-28,"324.25"
"3199",2002-05-29,"325.05"
"3200",2002-05-30,"325.05"
"3201",2002-05-31,"326.55"
"3202",2002-06-03,"327.65"
"3203",2002-06-04,"327.85"
"3204",2002-06-05,"321.45"
"3205",2002-06-06,"325.65"
"3206",2002-06-07,"323.95"
"3207",2002-06-10,"319.05"
"3208",2002-06-11,"321.05"
"3209",2002-06-12,"319.25"
"3210",2002-06-13,"318.15"
"3211",2002-06-14,"319.35"
"3212",2002-06-17,"316.85"
"3213",2002-06-18,"320.05"
"3214",2002-06-19,"320.85"
"3215",2002-06-20,"323.95"
"3216",2002-06-21,"324.65"
"3217",2002-06-24,"322.45"
"3218",2002-06-25,"321.35"
"3219",2002-06-26,"319.25"
"3220",2002-06-27,"318.25"
"3221",2002-06-28,"314.45"
"3222",2002-07-01,"315.15"
"3223",2002-07-02,"312.95"
"3224",2002-07-03,"311.15"
"3225",2002-07-04,"310.75"
"3226",2002-07-05,"311.55"
"3227",2002-07-08,"312.85"
"3228",2002-07-09,"316.85"
"3229",2002-07-10,"316.35"
"3230",2002-07-11,"316.50"
"3231",2002-07-12,"316.05"
"3232",2002-07-15,"318.15"
"3233",2002-07-16,"318.25"
"3234",2002-07-17,"317.65"
"3235",2002-07-18,"317.95"
"3236",2002-07-19,"323.95"
"3237",2002-07-22,"323.15"
"3238",2002-07-23,"313.25"
"3239",2002-07-24,"311.25"
"3240",2002-07-25,"310.05"
"3241",2002-07-26,"303.75"
"3242",2002-07-29,"302.55"
"3243",2002-07-30,"304.75"
"3244",2002-07-31,"303.55"
"3245",2002-08-01,"304.65"
"3246",2002-08-02,"307.35"
"3247",2002-08-05,"308.15"
"3248",2002-08-06,"306.35"
"3249",2002-08-07,"314.05"
"3250",2002-08-08,"310.65"
"3251",2002-08-09,"314.55"
"3252",2002-08-12,"314.25"
"3253",2002-08-13,"315.65"
"3254",2002-08-14,"311.65"
"3255",2002-08-15,"314.65"
"3256",2002-08-16,"313.95"
"3257",2002-08-19,"306.75"
"3258",2002-08-20,"309.45"
"3259",2002-08-21,"308.05"
"3260",2002-08-22,"307.05"
"3261",2002-08-23,"307.05"
"3262",2002-08-26,"309.45"
"3263",2002-08-27,"312.75"
"3264",2002-08-28,"310.05"
"3265",2002-08-29,"313.45"
"3266",2002-08-30,"312.75"
"3267",2002-09-02,"312.25"
"3268",2002-09-03,"314.15"
"3269",2002-09-04,"314.65"
"3270",2002-09-05,"319.25"
"3271",2002-09-06,"320.25"
"3272",2002-09-09,"321.25"
"3273",2002-09-10,"317.75"
"3274",2002-09-11,"317.65"
"3275",2002-09-12,"319.05"
"3276",2002-09-13,"316.85"
"3277",2002-09-16,"317.45"
"3278",2002-09-17,"318.35"
"3279",2002-09-18,"320.35"
"3280",2002-09-19,"323.35"
"3281",2002-09-20,"322.15"
"3282",2002-09-23,"323.25"
"3283",2002-09-24,"326.15"
"3284",2002-09-25,"322.25"
"3285",2002-09-26,"320.05"
"3286",2002-09-27,"319.95"
"3287",2002-09-30,"323.55"
"3288",2002-10-01,"320.35"
"3289",2002-10-02,"323.05"
"3290",2002-10-03,"321.65"
"3291",2002-10-04,"322.25"
"3292",2002-10-07,"322.45"
"3293",2002-10-08,"318.25"
"3294",2002-10-09,"320.05"
"3295",2002-10-10,"316.85"
"3296",2002-10-11,"316.75"
"3297",2002-10-14,"317.95"
"3298",2002-10-15,"313.55"
"3299",2002-10-16,"314.55"
"3300",2002-10-17,"311.45"
"3301",2002-10-18,"312.85"
"3302",2002-10-21,"311.15"
"3303",2002-10-22,"313.05"
"3304",2002-10-23,"311.95"
"3305",2002-10-24,"311.65"
"3306",2002-10-25,"313.85"
"3307",2002-10-28,"315.65"
"3308",2002-10-29,"316.85"
"3309",2002-10-30,"316.05"
"3310",2002-10-31,"317.75"
"3311",2002-11-01,"319.75"
"3312",2002-11-04,"318.55"
"3313",2002-11-05,"317.75"
"3314",2002-11-06,"318.15"
"3315",2002-11-07,"321.05"
"3316",2002-11-08,"321.55"
"3317",2002-11-11,"321.75"
"3318",2002-11-12,"324.45"
"3319",2002-11-13,"319.15"
"3320",2002-11-14,"318.25"
"3321",2002-11-15,"320.55"
"3322",2002-11-18,"319.25"
"3323",2002-11-19,"318.95"
"3324",2002-11-20,"317.85"
"3325",2002-11-21,"317.65"
"3326",2002-11-22,"321.05"
"3327",2002-11-25,"318.15"
"3328",2002-11-26,"318.35"
"3329",2002-11-27,"316.75"
"3330",2002-11-28,"317.85"
"3331",2002-11-29,"318.15"
"3332",2002-12-02,"317.85"
"3333",2002-12-03,"320.75"
"3334",2002-12-04,"322.15"
"3335",2002-12-05,"324.65"
"3336",2002-12-06,"326.25"
"3337",2002-12-09,"326.00"
"3338",2002-12-10,"323.75"
"3339",2002-12-11,"324.85"
"3340",2002-12-12,"331.25"
"3341",2002-12-13,"333.15"
"3342",2002-12-16,"336.65"
"3343",2002-12-17,"336.75"
"3344",2002-12-18,"343.25"
"3345",2002-12-19,"345.55"
"3346",2002-12-20,"340.75"
"3347",2002-12-23,"345.65"
"3348",2002-12-24,"346.55"
"3349",2002-12-25,"343.85"
"3350",2002-12-26,"349.65"
"3351",2002-12-27,"349.25"
"3352",2002-12-30,"343.65"
"3353",2002-12-31,"348.05"
"3354",2003-01-01,"348.05"
"3355",2003-01-02,"346.05"
"3356",2003-01-03,"351.25"
"3357",2003-01-06,"351.25"
"3358",2003-01-07,"347.25"
"3359",2003-01-08,"353.63"
"3360",2003-01-09,"352.75"
"3361",2003-01-10,"354.75"
"3362",2003-01-13,"354.55"
"3363",2003-01-14,"351.35"
"3364",2003-01-15,"350.75"
"3365",2003-01-16,"357.45"
"3366",2003-01-17,"356.55"
"3367",2003-01-20,"355.75"
"3368",2003-01-21,"357.75"
"3369",2003-01-22,"361.85"
"3370",2003-01-23,"363.05"
"3371",2003-01-24,"368.25"
"3372",2003-01-27,"369.65"
"3373",2003-01-28,"369.25"
"3374",2003-01-29,"365.95"
"3375",2003-01-30,"370.35"
"3376",2003-01-31,"368.15"
"3377",2003-02-03,"371.05"
"3378",2003-02-04,"381.25"
"3379",2003-02-05,"371.75"
"3380",2003-02-06,"370.05"
"3381",2003-02-07,"369.75"
"3382",2003-02-10,"362.15"
"3383",2003-02-11,"363.88"
"3384",2003-02-12,"352.75"
"3385",2003-02-13,"356.55"
"3386",2003-02-14,"351.55"
"3387",2003-02-17,"345.55"
"3388",2003-02-18,"343.55"
"3389",2003-02-19,"349.45"
"3390",2003-02-20,"352.25"
"3391",2003-02-21,"351.35"
"3392",2003-02-24,"357.75"
"3393",2003-02-25,"351.85"
"3394",2003-02-26,"354.35"
"3395",2003-02-27,"345.45"
"3396",2003-02-28,"349.95"
"3397",2003-03-03,"349.05"
"3398",2003-03-04,"354.25"
"3399",2003-03-05,"353.55"
"3400",2003-03-06,"356.25"
"3401",2003-03-07,"350.75"
"3402",2003-03-10,"354.45"
"3403",2003-03-11,"350.65"
"3404",2003-03-12,"345.75"
"3405",2003-03-13,"334.35"
"3406",2003-03-14,"336.35"
"3407",2003-03-17,"336.55"
"3408",2003-03-18,"337.85"
"3409",2003-03-19,"336.45"
"3410",2003-03-20,"332.25"
"3411",2003-03-21,"326.05"
