"","Date","LEGATRUU.Index"
"4741",2016-11-22,"455.11"
"4742",2016-11-23,"452.22"
"4743",2016-11-24,"452.55"
"4744",2016-11-25,"453.14"
"4745",2016-11-28,"454.72"
"4746",2016-11-29,"455.16"
"4747",2016-11-30,"453.44"
"4748",2016-12-01,"452.02"
"4749",2016-12-02,"454.15"
"4750",2016-12-05,"454.38"
"4751",2016-12-06,"454.55"
"4752",2016-12-07,"455.98"
"4753",2016-12-08,"452.99"
"4754",2016-12-09,"450.58"
"4755",2016-12-12,"450.70"
"4756",2016-12-13,"451.75"
"4757",2016-12-14,"452.34"
"4758",2016-12-15,"444.93"
"4759",2016-12-16,"445.22"
"4760",2016-12-19,"447.63"
"4761",2016-12-20,"445.98"
"4762",2016-12-21,"447.54"
"4763",2016-12-22,"447.50"
"4764",2016-12-23,"447.94"
"4765",2016-12-26,"447.90"
"4766",2016-12-27,"447.40"
"4767",2016-12-28,"447.49"
"4768",2016-12-29,"450.27"
"4769",2016-12-30,"451.35"
"4770",2017-01-03,"447.68"
"4771",2017-01-04,"449.25"
"4772",2017-01-05,"453.22"
"4773",2017-01-06,"451.26"
"4774",2017-01-09,"451.22"
"4775",2017-01-10,"452.58"
"4776",2017-01-11,"450.32"
"4777",2017-01-12,"455.09"
"4778",2017-01-13,"453.43"
"4779",2017-01-16,"453.66"
"4780",2017-01-17,"457.08"
"4781",2017-01-18,"455.85"
"4782",2017-01-19,"451.91"
"4783",2017-01-20,"452.49"
"4784",2017-01-23,"456.34"
"4785",2017-01-24,"455.74"
"4786",2017-01-25,"454.26"
"4787",2017-01-26,"452.31"
"4788",2017-01-27,"452.97"
"4789",2017-01-30,"453.63"
"4790",2017-01-31,"456.44"
"4791",2017-02-01,"454.66"
"4792",2017-02-02,"456.46"
"4793",2017-02-03,"456.05"
"4794",2017-02-06,"456.00"
"4795",2017-02-07,"455.84"
"4796",2017-02-08,"457.67"
"4797",2017-02-09,"456.04"
"4798",2017-02-10,"454.72"
"4799",2017-02-13,"454.09"
"4800",2017-02-14,"452.71"
"4801",2017-02-15,"452.17"
"4802",2017-02-16,"455.31"
"4803",2017-02-17,"455.39"
"4804",2017-02-20,"455.15"
"4805",2017-02-21,"453.60"
"4806",2017-02-22,"454.34"
"4807",2017-02-23,"456.69"
"4808",2017-02-24,"457.94"
"4809",2017-02-27,"458.23"
"4810",2017-02-28,"458.60"
"4811",2017-03-01,"454.32"
"4812",2017-03-02,"452.91"
"4813",2017-03-03,"453.03"
"4814",2017-03-06,"454.01"
"4815",2017-03-07,"453.44"
"4816",2017-03-08,"451.39"
"4817",2017-03-09,"450.36"
"4818",2017-03-10,"450.89"
"4819",2017-03-13,"451.30"
"4820",2017-03-14,"451.21"
"4821",2017-03-15,"452.69"
"4822",2017-03-16,"455.42"
"4823",2017-03-17,"455.99"
"4824",2017-03-20,"456.71"
"4825",2017-03-21,"458.53"
"4826",2017-03-22,"459.99"
"4827",2017-03-23,"459.57"
"4828",2017-03-24,"460.08"
"4829",2017-03-27,"462.02"
"4830",2017-03-28,"461.65"
"4831",2017-03-29,"460.20"
"4832",2017-03-30,"459.86"
"4833",2017-03-31,"459.30"
"4834",2017-04-03,"459.95"
"4835",2017-04-04,"460.44"
"4836",2017-04-05,"459.92"
"4837",2017-04-06,"460.27"
"4838",2017-04-07,"459.69"
"4839",2017-04-10,"459.32"
"4840",2017-04-11,"461.72"
"4841",2017-04-12,"462.10"
"4842",2017-04-13,"463.40"
"4843",2017-04-14,"463.49"
"4844",2017-04-17,"464.07"
"4845",2017-04-18,"465.77"
"4846",2017-04-19,"465.38"
"4847",2017-04-20,"465.25"
"4848",2017-04-21,"464.40"
"4849",2017-04-24,"465.34"
"4850",2017-04-25,"464.40"
"4851",2017-04-26,"463.50"
"4852",2017-04-27,"464.18"
"4853",2017-04-28,"464.48"
"4854",2017-05-01,"464.32"
"4855",2017-05-02,"464.04"
"4856",2017-05-03,"463.93"
"4857",2017-05-04,"463.25"
"4858",2017-05-05,"463.90"
"4859",2017-05-08,"462.76"
"4860",2017-05-09,"460.77"
"4861",2017-05-10,"460.83"
"4862",2017-05-11,"460.84"
"4863",2017-05-12,"462.93"
"4864",2017-05-15,"463.30"
"4865",2017-05-16,"465.25"
"4866",2017-05-17,"468.86"
"4867",2017-05-18,"468.70"
"4868",2017-05-19,"469.22"
"4869",2017-05-22,"470.13"
"4870",2017-05-23,"469.60"
"4871",2017-05-24,"468.57"
"4872",2017-05-25,"469.55"
"4873",2017-05-26,"469.71"
"4874",2017-05-29,"469.66"
"4875",2017-05-30,"470.41"
"4876",2017-05-31,"471.67"
"4877",2017-06-01,"470.55"
"4878",2017-06-02,"472.37"
"4879",2017-06-05,"472.16"
"4880",2017-06-06,"473.82"
"4881",2017-06-07,"473.60"
"4882",2017-06-08,"472.23"
"4883",2017-06-09,"471.16"
"4884",2017-06-12,"471.94"
"4885",2017-06-13,"472.07"
"4886",2017-06-14,"475.24"
"4887",2017-06-15,"471.65"
"4888",2017-06-16,"472.39"
"4889",2017-06-19,"471.40"
"4890",2017-06-20,"470.90"
"4891",2017-06-21,"471.29"
"4892",2017-06-22,"471.85"
"4893",2017-06-23,"472.59"
"4894",2017-06-26,"472.80"
"4895",2017-06-27,"471.94"
"4896",2017-06-28,"472.77"
"4897",2017-06-29,"472.02"
"4898",2017-06-30,"471.26"
"4899",2017-07-03,"469.53"
"4900",2017-07-04,"469.51"
"4901",2017-07-05,"469.19"
"4902",2017-07-06,"468.91"
"4903",2017-07-07,"467.76"
"4904",2017-07-10,"468.28"
"4905",2017-07-11,"468.20"
"4906",2017-07-12,"470.47"
"4907",2017-07-13,"470.04"
"4908",2017-07-14,"471.84"
"4909",2017-07-17,"472.49"
"4910",2017-07-18,"475.30"
"4911",2017-07-19,"475.05"
"4912",2017-07-20,"476.25"
"4913",2017-07-21,"477.76"
"4914",2017-07-24,"477.66"
"4915",2017-07-25,"476.03"
"4916",2017-07-26,"475.94"
"4917",2017-07-27,"476.78"
"4918",2017-07-28,"478.31"
"4919",2017-07-31,"479.18"
"4920",2017-08-01,"480.74"
"4921",2017-08-02,"480.88"
"4922",2017-08-03,"481.94"
"4923",2017-08-04,"479.12"
"4924",2017-08-07,"479.83"
"4925",2017-08-08,"478.67"
"4926",2017-08-09,"480.09"
"4927",2017-08-10,"480.97"
"4928",2017-08-11,"481.85"
"4929",2017-08-14,"481.36"
"4930",2017-08-15,"478.83"
"4931",2017-08-16,"479.01"
"4932",2017-08-17,"480.57"
"4933",2017-08-18,"481.71"
"4934",2017-08-21,"482.93"
"4935",2017-08-22,"481.29"
"4936",2017-08-23,"482.66"
"4937",2017-08-24,"482.22"
"4938",2017-08-25,"483.55"
"4939",2017-08-28,"483.80"
"4940",2017-08-29,"486.56"
"4941",2017-08-30,"483.71"
"4942",2017-08-31,"483.93"
"4943",2017-09-01,"483.56"
"4944",2017-09-04,"484.44"
"4945",2017-09-05,"486.67"
"4946",2017-09-06,"486.55"
"4947",2017-09-07,"488.72"
"4948",2017-09-08,"489.24"
"4949",2017-09-11,"487.17"
"4950",2017-09-12,"485.06"
"4951",2017-09-13,"483.73"
"4952",2017-09-14,"483.10"
"4953",2017-09-15,"484.06"
"4954",2017-09-18,"483.19"
"4955",2017-09-19,"483.34"
"4956",2017-09-20,"483.62"
"4957",2017-09-21,"481.61"
"4958",2017-09-22,"482.78"
"4959",2017-09-25,"482.53"
"4960",2017-09-26,"480.58"
"4961",2017-09-27,"478.48"
"4962",2017-09-28,"478.82"
"4963",2017-09-29,"479.57"
"4964",2017-10-02,"478.24"
"4965",2017-10-03,"478.28"
"4966",2017-10-04,"478.64"
"4967",2017-10-05,"477.66"
"4968",2017-10-06,"477.17"
"4969",2017-10-09,"477.67"
"4970",2017-10-10,"479.61"
"4971",2017-10-11,"479.62"
"4972",2017-10-12,"480.07"
"4973",2017-10-13,"481.41"
"4974",2017-10-16,"481.09"
"4975",2017-10-17,"480.14"
"4976",2017-10-18,"479.38"
"4977",2017-10-19,"480.93"
"4978",2017-10-20,"478.20"
"4979",2017-10-23,"477.98"
"4980",2017-10-24,"477.15"
"4981",2017-10-25,"477.42"
"4982",2017-10-26,"476.04"
"4983",2017-10-27,"475.31"
"4984",2017-10-30,"477.59"
"4985",2017-10-31,"477.75"
"4986",2017-11-01,"477.12"
"4987",2017-11-02,"478.20"
"4988",2017-11-03,"477.32"
"4989",2017-11-06,"477.88"
"4990",2017-11-07,"478.19"
"4991",2017-11-08,"478.43"
"4992",2017-11-09,"478.00"
"4993",2017-11-10,"477.66"
"4994",2017-11-13,"477.18"
"4995",2017-11-14,"478.42"
"4996",2017-11-15,"479.87"
"4997",2017-11-16,"479.70"
"4998",2017-11-17,"480.38"
"4999",2017-11-20,"480.12"
"5000",2017-11-21,"480.36"
"5001",2017-11-22,"482.41"
"5002",2017-11-23,"483.45"
"5003",2017-11-24,"484.12"
"5004",2017-11-27,"484.42"
"5005",2017-11-28,"483.37"
"5006",2017-11-29,"482.28"
"5007",2017-11-30,"483.06"
"5008",2017-12-01,"483.14"
"5009",2017-12-04,"482.52"
"5010",2017-12-05,"482.65"
"5011",2017-12-06,"482.82"
"5012",2017-12-07,"481.99"
"5013",2017-12-08,"480.85"
"5014",2017-12-11,"481.64"
"5015",2017-12-12,"480.31"
"5016",2017-12-13,"481.82"
"5017",2017-12-14,"482.73"
"5018",2017-12-15,"482.53"
"5019",2017-12-18,"483.17"
"5020",2017-12-19,"481.09"
"5021",2017-12-20,"480.88"
"5022",2017-12-21,"480.68"
"5023",2017-12-22,"480.59"
"5024",2017-12-25,"480.64"
"5025",2017-12-26,"481.07"
"5026",2017-12-27,"482.79"
"5027",2017-12-28,"483.30"
"5028",2017-12-29,"484.73"
"5029",2018-01-02,"484.56"
"5030",2018-01-03,"484.63"
"5031",2018-01-04,"485.03"
"5032",2018-01-05,"484.26"
"5033",2018-01-08,"483.94"
"5034",2018-01-09,"482.48"
"5035",2018-01-10,"483.55"
"5036",2018-01-11,"484.21"
"5037",2018-01-12,"485.81"
"5038",2018-01-15,"488.13"
"5039",2018-01-16,"487.97"
"5040",2018-01-17,"487.78"
"5041",2018-01-18,"487.15"
"5042",2018-01-19,"486.92"
"5043",2018-01-22,"487.22"
"5044",2018-01-23,"488.67"
"5045",2018-01-24,"490.49"
"5046",2018-01-25,"492.87"
"5047",2018-01-26,"491.39"
"5048",2018-01-29,"489.26"
"5049",2018-01-30,"489.67"
"5050",2018-01-31,"490.51"
"5051",2018-02-01,"489.76"
"5052",2018-02-02,"486.93"
"5053",2018-02-05,"487.23"
"5054",2018-02-06,"487.21"
"5055",2018-02-07,"485.75"
"5056",2018-02-08,"484.64"
"5057",2018-02-09,"484.75"
"5058",2018-02-12,"485.00"
"5059",2018-02-13,"486.74"
"5060",2018-02-14,"487.23"
"5061",2018-02-15,"488.98"
"5062",2018-02-16,"489.63"
"5063",2018-02-19,"488.35"
"5064",2018-02-20,"487.02"
"5065",2018-02-21,"485.88"
"5066",2018-02-22,"486.56"
"5067",2018-02-23,"487.50"
"5068",2018-02-26,"487.47"
"5069",2018-02-27,"485.64"
"5070",2018-02-28,"486.16"
"5071",2018-03-01,"486.32"
"5072",2018-03-02,"488.33"
"5073",2018-03-05,"488.17"
"5074",2018-03-06,"488.84"
"5075",2018-03-07,"488.98"
"5076",2018-03-08,"488.42"
"5077",2018-03-09,"487.38"
"5078",2018-03-12,"488.26"
"5079",2018-03-13,"489.46"
"5080",2018-03-14,"490.01"
"5081",2018-03-15,"489.54"
"5082",2018-03-16,"488.81"
"5083",2018-03-19,"489.83"
"5084",2018-03-20,"488.23"
"5085",2018-03-21,"487.98"
"5086",2018-03-22,"490.75"
"5087",2018-03-23,"491.78"
"5088",2018-03-26,"492.51"
"5089",2018-03-27,"492.24"
"5090",2018-03-28,"491.57"
"5091",2018-03-29,"491.36"
"5092",2018-03-30,"491.33"
"5093",2018-04-02,"491.74"
"5094",2018-04-03,"490.69"
"5095",2018-04-04,"491.06"
"5096",2018-04-05,"488.66"
"5097",2018-04-06,"490.15"
"5098",2018-04-09,"490.88"
"5099",2018-04-10,"491.14"
"5100",2018-04-11,"492.46"
"5101",2018-04-12,"490.58"
"5102",2018-04-13,"490.63"
"5103",2018-04-16,"491.31"
"5104",2018-04-17,"491.58"
"5105",2018-04-18,"491.14"
"5106",2018-04-19,"489.62"
"5107",2018-04-20,"487.13"
"5108",2018-04-23,"485.05"
"5109",2018-04-24,"484.25"
"5110",2018-04-25,"482.93"
"5111",2018-04-26,"482.96"
"5112",2018-04-27,"483.63"
"5113",2018-04-30,"483.46"
"5114",2018-05-01,"481.36"
"5115",2018-05-02,"480.58"
"5116",2018-05-03,"481.69"
"5117",2018-05-04,"481.25"
"5118",2018-05-07,"481.16"
"5119",2018-05-08,"479.59"
"5120",2018-05-09,"479.08"
"5121",2018-05-10,"479.88"
"5122",2018-05-11,"481.12"
"5123",2018-05-14,"480.81"
"5124",2018-05-15,"477.25"
"5125",2018-05-16,"476.27"
"5126",2018-05-17,"475.47"
"5127",2018-05-18,"475.88"
"5128",2018-05-21,"475.16"
"5129",2018-05-22,"475.70"
"5130",2018-05-23,"476.47"
"5131",2018-05-24,"478.19"
"5132",2018-05-25,"477.84"
"5133",2018-05-28,"477.81"
"5134",2018-05-29,"478.59"
"5135",2018-05-30,"478.36"
"5136",2018-05-31,"479.79"
"5137",2018-06-01,"478.15"
"5138",2018-06-04,"478.28"
"5139",2018-06-05,"477.87"
"5140",2018-06-06,"477.53"
"5141",2018-06-07,"478.11"
"5142",2018-06-08,"477.84"
"5143",2018-06-11,"477.77"
"5144",2018-06-12,"477.32"
"5145",2018-06-13,"477.19"
"5146",2018-06-14,"476.75"
"5147",2018-06-15,"476.42"
"5148",2018-06-18,"476.27"
"5149",2018-06-19,"476.42"
"5150",2018-06-20,"476.03"
"5151",2018-06-21,"476.55"
"5152",2018-06-22,"476.94"
"5153",2018-06-25,"477.70"
"5154",2018-06-26,"477.06"
"5155",2018-06-27,"476.60"
"5156",2018-06-28,"476.13"
"5157",2018-06-29,"477.66"
"5158",2018-07-02,"476.64"
"5159",2018-07-03,"477.88"
"5160",2018-07-04,"477.94"
"5161",2018-07-05,"478.79"
"5162",2018-07-06,"479.95"
"5163",2018-07-09,"479.66"
"5164",2018-07-10,"478.66"
"5165",2018-07-11,"478.83"
"5166",2018-07-12,"477.61"
"5167",2018-07-13,"477.88"
"5168",2018-07-16,"477.98"
"5169",2018-07-17,"477.51"
"5170",2018-07-18,"476.72"
"5171",2018-07-19,"476.54"
"5172",2018-07-20,"477.80"
"5173",2018-07-23,"476.68"
"5174",2018-07-24,"477.32"
"5175",2018-07-25,"477.51"
"5176",2018-07-26,"476.82"
"5177",2018-07-27,"476.85"
"5178",2018-07-30,"476.97"
"5179",2018-07-31,"476.86"
"5180",2018-08-01,"475.29"
"5181",2018-08-02,"474.80"
"5182",2018-08-03,"475.56"
"5183",2018-08-06,"475.35"
"5184",2018-08-07,"475.44"
"5185",2018-08-08,"475.62"
"5186",2018-08-09,"475.72"
"5187",2018-08-10,"475.05"
"5188",2018-08-13,"474.28"
"5189",2018-08-14,"473.58"
"5190",2018-08-15,"473.44"
"5191",2018-08-16,"474.14"
"5192",2018-08-17,"474.72"
"5193",2018-08-20,"475.88"
"5194",2018-08-21,"476.84"
"5195",2018-08-22,"477.82"
"5196",2018-08-23,"476.75"
"5197",2018-08-24,"477.33"
"5198",2018-08-27,"477.46"
"5199",2018-08-28,"477.67"
"5200",2018-08-29,"476.97"
"5201",2018-08-30,"477.19"
"5202",2018-08-31,"477.36"
"5203",2018-09-03,"476.97"
"5204",2018-09-04,"475.05"
"5205",2018-09-05,"475.69"
"5206",2018-09-06,"476.91"
"5207",2018-09-07,"475.32"
"5208",2018-09-10,"475.75"
"5209",2018-09-11,"474.67"
"5210",2018-09-12,"475.83"
"5211",2018-09-13,"476.18"
"5212",2018-09-14,"475.41"
"5213",2018-09-17,"475.94"
"5214",2018-09-18,"475.20"
"5215",2018-09-19,"474.31"
"5216",2018-09-20,"475.58"
"5217",2018-09-21,"475.71"
"5218",2018-09-24,"475.51"
"5219",2018-09-25,"474.72"
"5220",2018-09-26,"474.99"
"5221",2018-09-27,"474.09"
"5222",2018-09-28,"473.25"
"5223",2018-10-01,"472.23"
"5224",2018-10-02,"472.33"
"5225",2018-10-03,"470.58"
"5226",2018-10-04,"469.20"
"5227",2018-10-05,"468.30"
"5228",2018-10-08,"468.25"
"5229",2018-10-09,"468.44"
"5230",2018-10-10,"469.28"
"5231",2018-10-11,"470.94"
"5232",2018-10-12,"471.09"
"5233",2018-10-15,"471.51"
"5234",2018-10-16,"471.69"
"5235",2018-10-17,"471.05"
"5236",2018-10-18,"469.93"
"5237",2018-10-19,"469.52"
"5238",2018-10-22,"469.09"
"5239",2018-10-23,"469.89"
"5240",2018-10-24,"469.50"
"5241",2018-10-25,"469.23"
"5242",2018-10-26,"470.82"
"5243",2018-10-29,"470.12"
"5244",2018-10-30,"468.97"
"5245",2018-10-31,"467.96"
"5246",2018-11-01,"469.33"
"5247",2018-11-02,"468.13"
"5248",2018-11-05,"468.68"
"5249",2018-11-06,"468.63"
"5250",2018-11-07,"469.62"
"5251",2018-11-08,"468.41"
"5252",2018-11-09,"467.96"
"5253",2018-11-12,"466.59"
"5254",2018-11-13,"467.13"
"5255",2018-11-14,"467.60"
"5256",2018-11-15,"468.05"
"5257",2018-11-16,"469.83"
"5258",2018-11-19,"470.75"
"5259",2018-11-20,"469.90"
"5260",2018-11-21,"469.42"
"5261",2018-11-22,"469.84"
"5262",2018-11-23,"469.53"
"5263",2018-11-26,"468.93"
"5264",2018-11-27,"468.18"
"5265",2018-11-28,"467.84"
"5266",2018-11-29,"470.29"
"5267",2018-11-30,"469.42"
"5268",2018-12-03,"470.53"
"5269",2018-12-04,"472.17"
"5270",2018-12-05,"471.77"
"5271",2018-12-06,"473.34"
"5272",2018-12-07,"473.52"
"5273",2018-12-10,"473.14"
"5274",2018-12-11,"472.00"
"5275",2018-12-12,"472.55"
"5276",2018-12-13,"472.04"
"5277",2018-12-14,"472.02"
"5278",2018-12-17,"473.24"
"5279",2018-12-18,"474.49"
"5280",2018-12-19,"476.15"
"5281",2018-12-20,"476.30"
"5282",2018-12-21,"476.10"
"5283",2018-12-24,"477.15"
"5284",2018-12-25,"477.34"
"5285",2018-12-26,"476.96"
"5286",2018-12-27,"476.84"
"5287",2018-12-28,"477.78"
"5288",2018-12-31,"478.92"
"5289",2019-01-02,"478.90"
"5290",2019-01-03,"481.80"
"5291",2019-01-04,"480.90"
"5292",2019-01-07,"481.24"
"5293",2019-01-08,"480.14"
"5294",2019-01-09,"481.53"
"5295",2019-01-10,"481.76"
"5296",2019-01-11,"481.72"
"5297",2019-01-14,"481.91"
"5298",2019-01-15,"481.43"
"5299",2019-01-16,"480.77"
"5300",2019-01-17,"480.30"
"5301",2019-01-18,"479.51"
"5302",2019-01-21,"479.49"
"5303",2019-01-22,"480.40"
"5304",2019-01-23,"480.69"
"5305",2019-01-24,"481.51"
"5306",2019-01-25,"482.06"
"5307",2019-01-28,"482.96"
"5308",2019-01-29,"483.11"
"5309",2019-01-30,"483.34"
"5310",2019-01-31,"486.21"
"5311",2019-02-01,"484.99"
"5312",2019-02-04,"483.52"
"5313",2019-02-05,"483.78"
"5314",2019-02-06,"483.51"
"5315",2019-02-07,"483.74"
"5316",2019-02-08,"483.86"
"5317",2019-02-11,"482.24"
"5318",2019-02-12,"482.13"
"5319",2019-02-13,"481.65"
"5320",2019-02-14,"482.00"
"5321",2019-02-15,"482.19"
"5322",2019-02-18,"482.90"
"5323",2019-02-19,"483.80"
"5324",2019-02-20,"484.02"
"5325",2019-02-21,"483.40"
"5326",2019-02-22,"483.93"
"5327",2019-02-25,"483.95"
"5328",2019-02-26,"484.71"
"5329",2019-02-27,"484.04"
"5330",2019-02-28,"483.41"
"5331",2019-03-01,"482.22"
"5332",2019-03-04,"481.84"
"5333",2019-03-05,"481.57"
"5334",2019-03-06,"482.66"
"5335",2019-03-07,"483.11"
"5336",2019-03-08,"483.40"
"5337",2019-03-11,"483.40"
"5338",2019-03-12,"484.47"
"5339",2019-03-13,"485.19"
"5340",2019-03-14,"484.65"
"5341",2019-03-15,"485.48"
"5342",2019-03-18,"486.05"
"5343",2019-03-19,"486.26"
"5344",2019-03-20,"487.07"
"5345",2019-03-21,"488.19"
"5346",2019-03-22,"490.11"
"5347",2019-03-25,"490.91"
"5348",2019-03-26,"490.07"
"5349",2019-03-27,"490.61"
"5350",2019-03-28,"489.98"
"5351",2019-03-29,"489.46"
"5352",2019-04-01,"487.92"
"5353",2019-04-02,"487.60"
"5354",2019-04-03,"487.43"
"5355",2019-04-04,"487.19"
"5356",2019-04-05,"487.10"
"5357",2019-04-08,"487.88"
"5358",2019-04-09,"488.60"
"5359",2019-04-10,"489.23"
"5360",2019-04-11,"488.72"
"5361",2019-04-12,"487.90"
"5362",2019-04-15,"487.76"
"5363",2019-04-16,"487.09"
"5364",2019-04-17,"486.83"
"5365",2019-04-18,"487.07"
"5366",2019-04-19,"486.99"
"5367",2019-04-22,"486.63"
"5368",2019-04-23,"486.10"
"5369",2019-04-24,"487.21"
"5370",2019-04-25,"486.30"
"5371",2019-04-26,"487.29"
"5372",2019-04-29,"486.80"
"5373",2019-04-30,"488.01"
"5374",2019-05-01,"488.80"
"5375",2019-05-02,"487.09"
"5376",2019-05-03,"487.77"
"5377",2019-05-06,"488.33"
"5378",2019-05-07,"489.45"
"5379",2019-05-08,"489.42"
"5380",2019-05-09,"490.08"
"5381",2019-05-10,"490.34"
"5382",2019-05-13,"491.10"
"5383",2019-05-14,"490.26"
"5384",2019-05-15,"490.87"
"5385",2019-05-16,"490.07"
"5386",2019-05-17,"489.80"
"5387",2019-05-20,"489.45"
"5388",2019-05-21,"488.94"
"5389",2019-05-22,"489.22"
"5390",2019-05-23,"490.95"
"5391",2019-05-24,"491.90"
"5392",2019-05-27,"491.77"
"5393",NA,""
"5394",NA,""
"5395",NA,""
"5396",NA,""
"5397",NA,""
"5398",NA,""
"5399",NA,""
"5400",NA,""
"5401",NA,""
"5402",NA,""
"5403",NA,""
"5404",NA,""
"5405",NA,""
"5406",NA,""
"5407",NA,""
"5408",NA,""
"5409",NA,""
"5410",NA,""
"5411",NA,""
"5412",NA,""
"5413",NA,""
"5414",NA,""
"5415",NA,""
"5416",NA,""
"5417",NA,""
"5418",NA,""
"5419",NA,""
"5420",NA,""
"5421",NA,""
"5422",NA,""
"5423",NA,""
"5424",NA,""
"5425",NA,""
"5426",NA,""
"5427",NA,""
"5428",NA,""
"5429",NA,""
"5430",NA,""
"5431",NA,""
"5432",NA,""
"5433",NA,""
"5434",NA,""
"5435",NA,""
"5436",NA,""
"5437",NA,""
"5438",NA,""
"5439",NA,""
"5440",NA,""
"5441",NA,""
"5442",NA,""
"5443",NA,""
"5444",NA,""
"5445",NA,""
"5446",NA,""
"5447",NA,""
"5448",NA,""
"5449",NA,""
"5450",NA,""
"5451",NA,""
"5452",NA,""
"5453",NA,""
"5454",NA,""
"5455",NA,""
"5456",NA,""
"5457",NA,""
"5458",NA,""
"5459",NA,""
"5460",NA,""
"5461",NA,""
"5462",NA,""
"5463",NA,""
"5464",NA,""
"5465",NA,""
"5466",NA,""
"5467",NA,""
"5468",NA,""
"5469",NA,""
"5470",NA,""
"5471",NA,""
"5472",NA,""
"5473",NA,""
"5474",NA,""
"5475",NA,""
"5476",NA,""
"5477",NA,""
"5478",NA,""
"5479",NA,""
"5480",NA,""
"5481",NA,""
"5482",NA,""
"5483",NA,""
"5484",NA,""
"5485",NA,""
"5486",NA,""
"5487",NA,""
"5488",NA,""
"5489",NA,""
"5490",NA,""
"5491",NA,""
"5492",NA,""
"5493",NA,""
"5494",NA,""
"5495",NA,""
"5496",NA,""
"5497",NA,""
"5498",NA,""
"5499",NA,""
"5500",NA,""
"5501",NA,""
"5502",NA,""
"5503",NA,""
"5504",NA,""
"5505",NA,""
"5506",NA,""
"5507",NA,""
"5508",NA,""
"5509",NA,""
"5510",NA,""
"5511",NA,""
"5512",NA,""
"5513",NA,""
"5514",NA,""
"5515",NA,""
"5516",NA,""
"5517",NA,""
"5518",NA,""
"5519",NA,""
"5520",NA,""
"5521",NA,""
"5522",NA,""
"5523",NA,""
"5524",NA,""
"5525",NA,""
"5526",NA,""
"5527",NA,""
"5528",NA,""
"5529",NA,""
"5530",NA,""
"5531",NA,""
"5532",NA,""
"5533",NA,""
"5534",NA,""
"5535",NA,""
"5536",NA,""
"5537",NA,""
"5538",NA,""
"5539",NA,""
"5540",NA,""
"5541",NA,""
"5542",NA,""
"5543",NA,""
"5544",NA,""
"5545",NA,""
"5546",NA,""
"5547",NA,""
"5548",NA,""
"5549",NA,""
"5550",NA,""
"5551",NA,""
"5552",NA,""
"5553",NA,""
"5554",NA,""
"5555",NA,""
"5556",NA,""
"5557",NA,""
"5558",NA,""
"5559",NA,""
"5560",NA,""
"5561",NA,""
"5562",NA,""
"5563",NA,""
"5564",NA,""
"5565",NA,""
"5566",NA,""
"5567",NA,""
"5568",NA,""
"5569",NA,""
"5570",NA,""
"5571",NA,""
"5572",NA,""
"5573",NA,""
"5574",NA,""
"5575",NA,""
"5576",NA,""
"5577",NA,""
"5578",NA,""
"5579",NA,""
"5580",NA,""
"5581",NA,""
"5582",NA,""
"5583",NA,""
"5584",NA,""
"5585",NA,""
"5586",NA,""
"5587",NA,""
"5588",NA,""
"5589",NA,""
"5590",NA,""
"5591",NA,""
"5592",NA,""
"5593",NA,""
"5594",NA,""
"5595",NA,""
"5596",NA,""
"5597",NA,""
"5598",NA,""
"5599",NA,""
"5600",NA,""
"5601",NA,""
"5602",NA,""
"5603",NA,""
"5604",NA,""
"5605",NA,""
"5606",NA,""
"5607",NA,""
"5608",NA,""
"5609",NA,""
"5610",NA,""
"5611",NA,""
"5612",NA,""
"5613",NA,""
"5614",NA,""
"5615",NA,""
"5616",NA,""
"5617",NA,""
"5618",NA,""
"5619",NA,""
"5620",NA,""
"5621",NA,""
"5622",NA,""
"5623",NA,""
"5624",NA,""
"5625",NA,""
"5626",NA,""
"5627",NA,""
"5628",NA,""
"5629",NA,""
"5630",NA,""
"5631",NA,""
"5632",NA,""
"5633",NA,""
"5634",NA,""
"5635",NA,""
"5636",NA,""
"5637",NA,""
"5638",NA,""
"5639",NA,""
"5640",NA,""
"5641",NA,""
"5642",NA,""
"5643",NA,""
"5644",NA,""
"5645",NA,""
"5646",NA,""
"5647",NA,""
"5648",NA,""
"5649",NA,""
"5650",NA,""
"5651",NA,""
"5652",NA,""
"5653",NA,""
"5654",NA,""
"5655",NA,""
"5656",NA,""
"5657",NA,""
"5658",NA,""
"5659",NA,""
"5660",NA,""
"5661",NA,""
"5662",NA,""
"5663",NA,""
"5664",NA,""
"5665",NA,""
"5666",NA,""
"5667",NA,""
"5668",NA,""
"5669",NA,""
"5670",NA,""
"5671",NA,""
"5672",NA,""
"5673",NA,""
"5674",NA,""
"5675",NA,""
"5676",NA,""
"5677",NA,""
"5678",NA,""
"5679",NA,""
"5680",NA,""
"5681",NA,""
"5682",NA,""
"5683",NA,""
"5684",NA,""
"5685",NA,""
"5686",NA,""
"5687",NA,""
"5688",NA,""
"5689",NA,""
"5690",NA,""
"5691",NA,""
"5692",NA,""
"5693",NA,""
"5694",NA,""
"5695",NA,""
"5696",NA,""
"5697",NA,""
"5698",NA,""
"5699",NA,""
"5700",NA,""
"5701",NA,""
"5702",NA,""
"5703",NA,""
"5704",NA,""
"5705",NA,""
"5706",NA,""
"5707",NA,""
"5708",NA,""
"5709",NA,""
"5710",NA,""
"5711",NA,""
"5712",NA,""
"5713",NA,""
"5714",NA,""
