"","Date","RTY.Index"
"2784",2000-09-07,"542.80"
"2785",2000-09-08,"534.99"
"2786",2000-09-11,"533.71"
"2787",2000-09-12,"532.45"
"2788",2000-09-13,"533.99"
"2789",2000-09-14,"539.31"
"2790",2000-09-15,"530.88"
"2791",2000-09-18,"516.66"
"2792",2000-09-19,"523.28"
"2793",2000-09-20,"521.42"
"2794",2000-09-21,"514.32"
"2795",2000-09-22,"518.84"
"2796",2000-09-25,"515.48"
"2797",2000-09-26,"509.98"
"2798",2000-09-27,"508.16"
"2799",2000-09-28,"523.87"
"2800",2000-09-29,"521.48"
"2801",2000-10-02,"511.74"
"2802",2000-10-03,"504.70"
"2803",2000-10-04,"507.58"
"2804",2000-10-05,"502.72"
"2805",2000-10-06,"491.06"
"2806",2000-10-09,"489.58"
"2807",2000-10-10,"481.66"
"2808",2000-10-11,"474.78"
"2809",2000-10-12,"463.01"
"2810",2000-10-13,"480.45"
"2811",2000-10-16,"481.79"
"2812",2000-10-17,"470.94"
"2813",2000-10-18,"466.25"
"2814",2000-10-19,"481.36"
"2815",2000-10-20,"487.48"
"2816",2000-10-23,"490.02"
"2817",2000-10-24,"487.90"
"2818",2000-10-25,"475.27"
"2819",2000-10-26,"479.79"
"2820",2000-10-27,"479.89"
"2821",2000-10-30,"482.78"
"2822",2000-10-31,"497.73"
"2823",2000-11-01,"495.22"
"2824",2000-11-02,"507.04"
"2825",2000-11-03,"507.80"
"2826",2000-11-06,"504.01"
"2827",2000-11-07,"506.07"
"2828",2000-11-08,"500.71"
"2829",2000-11-09,"495.38"
"2830",2000-11-10,"480.97"
"2831",2000-11-13,"476.57"
"2832",2000-11-14,"486.96"
"2833",2000-11-15,"491.83"
"2834",2000-11-16,"481.67"
"2835",2000-11-17,"482.73"
"2836",2000-11-20,"470.28"
"2837",2000-11-21,"466.83"
"2838",2000-11-22,"457.95"
"2839",2000-11-24,"471.90"
"2840",2000-11-27,"471.74"
"2841",2000-11-28,"459.07"
"2842",2000-11-29,"454.65"
"2843",2000-11-30,"446.01"
"2844",2000-12-01,"456.87"
"2845",2000-12-04,"450.44"
"2846",2000-12-05,"471.21"
"2847",2000-12-06,"463.62"
"2848",2000-12-07,"461.16"
"2849",2000-12-08,"479.11"
"2850",2000-12-11,"487.28"
"2851",2000-12-12,"477.82"
"2852",2000-12-13,"469.96"
"2853",2000-12-14,"461.87"
"2854",2000-12-15,"458.10"
"2855",2000-12-18,"463.28"
"2856",2000-12-19,"458.84"
"2857",2000-12-20,"443.84"
"2858",2000-12-21,"447.09"
"2859",2000-12-22,"463.05"
"2860",2000-12-26,"466.68"
"2861",2000-12-27,"479.35"
"2862",2000-12-28,"494.07"
"2863",2000-12-29,"483.58"
"2864",2001-01-02,"462.53"
"2865",2001-01-03,"484.43"
"2866",2001-01-04,"477.23"
"2867",2001-01-05,"463.19"
"2868",2001-01-08,"461.68"
"2869",2001-01-09,"463.98"
"2870",2001-01-10,"475.48"
"2871",2001-01-11,"483.88"
"2872",2001-01-12,"485.79"
"2873",2001-01-16,"493.33"
"2874",2001-01-17,"493.49"
"2875",2001-01-18,"494.65"
"2876",2001-01-19,"488.13"
"2877",2001-01-22,"490.21"
"2878",2001-01-23,"502.10"
"2879",2001-01-24,"502.31"
"2880",2001-01-25,"499.04"
"2881",2001-01-26,"498.71"
"2882",2001-01-29,"507.95"
"2883",2001-01-30,"511.70"
"2884",2001-01-31,"508.38"
"2885",2001-02-01,"509.02"
"2886",2001-02-02,"501.06"
"2887",2001-02-05,"500.77"
"2888",2001-02-06,"505.80"
"2889",2001-02-07,"507.13"
"2890",2001-02-08,"502.93"
"2891",2001-02-09,"497.08"
"2892",2001-02-12,"505.38"
"2893",2001-02-13,"502.59"
"2894",2001-02-14,"503.52"
"2895",2001-02-15,"508.87"
"2896",2001-02-16,"499.30"
"2897",2001-02-20,"491.18"
"2898",2001-02-21,"483.54"
"2899",2001-02-22,"477.28"
"2900",2001-02-23,"477.48"
"2901",2001-02-26,"488.33"
"2902",2001-02-27,"478.77"
"2903",2001-02-28,"474.39"
"2904",2001-03-01,"473.32"
"2905",2001-03-02,"476.88"
"2906",2001-03-05,"475.80"
"2907",2001-03-06,"481.13"
"2908",2001-03-07,"484.84"
"2909",2001-03-08,"481.50"
"2910",2001-03-09,"473.66"
"2911",2001-03-12,"458.40"
"2912",2001-03-13,"462.26"
"2913",2001-03-14,"453.70"
"2914",2001-03-15,"452.17"
"2915",2001-03-16,"441.80"
"2916",2001-03-19,"451.28"
"2917",2001-03-20,"444.49"
"2918",2001-03-21,"435.76"
"2919",2001-03-22,"432.81"
"2920",2001-03-23,"443.28"
"2921",2001-03-26,"447.39"
"2922",2001-03-27,"452.89"
"2923",2001-03-28,"442.20"
"2924",2001-03-29,"441.54"
"2925",2001-03-30,"450.54"
"2926",2001-04-02,"439.75"
"2927",2001-04-03,"426.98"
"2928",2001-04-04,"425.74"
"2929",2001-04-05,"444.73"
"2930",2001-04-06,"434.69"
"2931",2001-04-09,"441.67"
"2932",2001-04-10,"451.85"
"2933",2001-04-11,"449.26"
"2934",2001-04-12,"455.03"
"2935",2001-04-16,"450.93"
"2936",2001-04-17,"455.61"
"2937",2001-04-18,"466.54"
"2938",2001-04-19,"472.43"
"2939",2001-04-20,"466.72"
"2940",2001-04-23,"461.10"
"2941",2001-04-24,"462.36"
"2942",2001-04-25,"472.76"
"2943",2001-04-26,"477.57"
"2944",2001-04-27,"483.99"
"2945",2001-04-30,"485.33"
"2946",2001-05-01,"490.49"
"2947",2001-05-02,"491.68"
"2948",2001-05-03,"485.68"
"2949",2001-05-04,"492.91"
"2950",2001-05-07,"489.67"
"2951",2001-05-08,"491.80"
"2952",2001-05-09,"490.19"
"2953",2001-05-10,"490.62"
"2954",2001-05-11,"487.39"
"2955",2001-05-14,"486.68"
"2956",2001-05-15,"489.66"
"2957",2001-05-16,"497.24"
"2958",2001-05-17,"504.79"
"2959",2001-05-18,"506.31"
"2960",2001-05-21,"515.95"
"2961",2001-05-22,"517.29"
"2962",2001-05-23,"507.41"
"2963",2001-05-24,"510.44"
"2964",2001-05-25,"508.67"
"2965",2001-05-29,"502.42"
"2966",2001-05-30,"494.00"
"2967",2001-05-31,"496.55"
"2968",2001-06-01,"501.76"
"2969",2001-06-04,"507.37"
"2970",2001-06-05,"516.53"
"2971",2001-06-06,"512.64"
"2972",2001-06-07,"514.82"
"2973",2001-06-08,"511.70"
"2974",2001-06-11,"506.99"
"2975",2001-06-12,"507.00"
"2976",2001-06-13,"505.19"
"2977",2001-06-14,"495.45"
"2978",2001-06-15,"495.19"
"2979",2001-06-18,"490.59"
"2980",2001-06-19,"488.80"
"2981",2001-06-20,"495.93"
"2982",2001-06-21,"497.88"
"2983",2001-06-22,"488.72"
"2984",2001-06-25,"484.26"
"2985",2001-06-26,"490.88"
"2986",2001-06-27,"495.64"
"2987",2001-06-28,"503.06"
"2988",2001-06-29,"513.04"
"2989",2001-07-02,"498.18"
"2990",2001-07-03,"495.98"
"2991",2001-07-05,"491.88"
"2992",2001-07-06,"482.43"
"2993",2001-07-09,"485.15"
"2994",2001-07-10,"477.32"
"2995",2001-07-11,"475.01"
"2996",2001-07-12,"488.19"
"2997",2001-07-13,"489.86"
"2998",2001-07-16,"483.79"
"2999",2001-07-17,"490.56"
"3000",2001-07-18,"483.61"
"3001",2001-07-19,"487.53"
"3002",2001-07-20,"487.99"
"3003",2001-07-23,"482.77"
"3004",2001-07-24,"474.32"
"3005",2001-07-25,"477.05"
"3006",2001-07-26,"485.12"
"3007",2001-07-27,"485.07"
"3008",2001-07-30,"484.77"
"3009",2001-07-31,"484.84"
"3010",2001-08-01,"489.29"
"3011",2001-08-02,"489.04"
"3012",2001-08-03,"487.19"
"3013",2001-08-06,"481.01"
"3014",2001-08-07,"480.38"
"3015",2001-08-08,"472.68"
"3016",2001-08-09,"474.23"
"3017",2001-08-10,"475.56"
"3018",2001-08-13,"477.65"
"3019",2001-08-14,"480.26"
"3020",2001-08-15,"479.00"
"3021",2001-08-16,"481.73"
"3022",2001-08-17,"475.70"
"3023",2001-08-20,"478.92"
"3024",2001-08-21,"472.30"
"3025",2001-08-22,"477.23"
"3026",2001-08-23,"473.48"
"3027",2001-08-24,"480.87"
"3028",2001-08-27,"478.99"
"3029",2001-08-28,"474.26"
"3030",2001-08-29,"473.40"
"3031",2001-08-30,"468.22"
"3032",2001-08-31,"468.61"
"3033",2001-09-04,"467.01"
"3034",2001-09-05,"462.57"
"3035",2001-09-06,"453.46"
"3036",2001-09-07,"445.25"
"3037",2001-09-10,"440.79"
"3038",2001-09-11,"440.79"
"3039",2001-09-12,"440.79"
"3040",2001-09-13,"440.79"
"3041",2001-09-14,"440.79"
"3042",2001-09-17,"417.73"
"3043",2001-09-18,"411.72"
"3044",2001-09-19,"403.25"
"3045",2001-09-20,"387.70"
"3046",2001-09-21,"378.95"
"3047",2001-09-24,"393.83"
"3048",2001-09-25,"396.24"
"3049",2001-09-26,"389.83"
"3050",2001-09-27,"393.02"
"3051",2001-09-28,"404.93"
"3052",2001-10-01,"397.66"
"3053",2001-10-02,"401.85"
"3054",2001-10-03,"413.27"
"3055",2001-10-04,"417.10"
"3056",2001-10-05,"415.03"
"3057",2001-10-08,"412.24"
"3058",2001-10-09,"408.75"
"3059",2001-10-10,"421.73"
"3060",2001-10-11,"431.09"
"3061",2001-10-12,"428.65"
"3062",2001-10-15,"430.15"
"3063",2001-10-16,"434.59"
"3064",2001-10-17,"424.56"
"3065",2001-10-18,"421.12"
"3066",2001-10-19,"425.77"
"3067",2001-10-22,"430.56"
"3068",2001-10-23,"427.43"
"3069",2001-10-24,"427.71"
"3070",2001-10-25,"436.01"
"3071",2001-10-26,"438.70"
"3072",2001-10-29,"429.47"
"3073",2001-10-30,"422.89"
"3074",2001-10-31,"428.22"
"3075",2001-11-01,"434.91"
"3076",2001-11-02,"433.12"
"3077",2001-11-05,"437.58"
"3078",2001-11-06,"442.82"
"3079",2001-11-07,"440.84"
"3080",2001-11-08,"439.10"
"3081",2001-11-09,"438.14"
"3082",2001-11-12,"440.52"
"3083",2001-11-13,"448.39"
"3084",2001-11-14,"452.86"
"3085",2001-11-15,"449.44"
"3086",2001-11-16,"451.35"
"3087",2001-11-19,"457.76"
"3088",2001-11-20,"453.95"
"3089",2001-11-21,"452.36"
"3090",2001-11-23,"458.46"
"3091",2001-11-26,"461.25"
"3092",2001-11-27,"460.76"
"3093",2001-11-28,"453.74"
"3094",2001-11-29,"463.36"
"3095",2001-11-30,"460.82"
"3096",2001-12-03,"457.07"
"3097",2001-12-04,"467.88"
"3098",2001-12-05,"479.45"
"3099",2001-12-06,"482.26"
"3100",2001-12-07,"481.25"
"3101",2001-12-10,"474.22"
"3102",2001-12-11,"474.80"
"3103",2001-12-12,"475.35"
"3104",2001-12-13,"468.71"
"3105",2001-12-14,"471.34"
"3106",2001-12-17,"479.97"
"3107",2001-12-18,"485.53"
"3108",2001-12-19,"482.11"
"3109",2001-12-20,"474.12"
"3110",2001-12-21,"484.06"
"3111",2001-12-24,"485.83"
"3112",2001-12-26,"490.20"
"3113",2001-12-27,"492.63"
"3114",2001-12-28,"493.64"
"3115",2001-12-31,"488.52"
"3116",2002-01-02,"487.21"
"3117",2002-01-03,"495.54"
"3118",2002-01-04,"499.28"
"3119",2002-01-07,"493.16"
"3120",2002-01-08,"497.88"
"3121",2002-01-09,"494.74"
"3122",2002-01-10,"495.31"
"3123",2002-01-11,"489.94"
"3124",2002-01-14,"483.00"
"3125",2002-01-15,"485.00"
"3126",2002-01-16,"476.42"
"3127",2002-01-17,"482.39"
"3128",2002-01-18,"474.37"
"3129",2002-01-22,"469.42"
"3130",2002-01-23,"477.44"
"3131",2002-01-24,"479.72"
"3132",2002-01-25,"479.35"
"3133",2002-01-28,"481.27"
"3134",2002-01-29,"473.97"
"3135",2002-01-30,"479.71"
"3136",2002-01-31,"483.09"
"3137",2002-02-01,"480.03"
"3138",2002-02-04,"470.09"
"3139",2002-02-05,"468.82"
"3140",2002-02-06,"462.40"
"3141",2002-02-07,"458.40"
"3142",2002-02-08,"466.66"
"3143",2002-02-11,"471.31"
"3144",2002-02-12,"472.00"
"3145",2002-02-13,"476.32"
"3146",2002-02-14,"470.75"
"3147",2002-02-15,"469.24"
"3148",2002-02-19,"459.97"
"3149",2002-02-20,"467.25"
"3150",2002-02-21,"458.43"
"3151",2002-02-22,"465.05"
"3152",2002-02-25,"468.18"
"3153",2002-02-26,"471.28"
"3154",2002-02-27,"472.60"
"3155",2002-02-28,"469.34"
"3156",2002-03-01,"478.32"
"3157",2002-03-04,"487.99"
"3158",2002-03-05,"487.57"
"3159",2002-03-06,"494.79"
"3160",2002-03-07,"494.90"
"3161",2002-03-08,"499.84"
"3162",2002-03-11,"500.73"
"3163",2002-03-12,"498.88"
"3164",2002-03-13,"495.43"
"3165",2002-03-14,"497.74"
"3166",2002-03-15,"499.10"
"3167",2002-03-18,"502.78"
"3168",2002-03-19,"504.71"
"3169",2002-03-20,"499.02"
"3170",2002-03-21,"505.41"
"3171",2002-03-22,"502.38"
"3172",2002-03-25,"496.37"
"3173",2002-03-26,"501.64"
"3174",2002-03-27,"505.82"
"3175",2002-03-28,"506.43"
"3176",2002-04-01,"504.48"
"3177",2002-04-02,"500.44"
"3178",2002-04-03,"496.58"
"3179",2002-04-04,"498.35"
"3180",2002-04-05,"497.73"
"3181",2002-04-08,"502.99"
"3182",2002-04-09,"502.99"
"3183",2002-04-10,"511.27"
"3184",2002-04-11,"503.71"
"3185",2002-04-12,"515.43"
"3186",2002-04-15,"512.71"
"3187",2002-04-16,"522.93"
"3188",2002-04-17,"518.75"
"3189",2002-04-18,"518.55"
"3190",2002-04-19,"517.38"
"3191",2002-04-22,"510.91"
"3192",2002-04-23,"510.27"
"3193",2002-04-24,"507.30"
"3194",2002-04-25,"508.83"
"3195",2002-04-26,"501.48"
"3196",2002-04-29,"500.53"
"3197",2002-04-30,"510.65"
"3198",2002-05-01,"510.81"
"3199",2002-05-02,"513.35"
"3200",2002-05-03,"512.31"
"3201",2002-05-06,"502.89"
"3202",2002-05-07,"498.96"
"3203",2002-05-08,"509.73"
"3204",2002-05-09,"501.37"
"3205",2002-05-10,"492.72"
"3206",2002-05-13,"499.71"
"3207",2002-05-14,"511.70"
"3208",2002-05-15,"513.52"
"3209",2002-05-16,"507.39"
"3210",2002-05-17,"508.92"
"3211",2002-05-20,"503.15"
"3212",2002-05-21,"495.44"
"3213",2002-05-22,"493.89"
"3214",2002-05-23,"501.23"
"3215",2002-05-24,"493.62"
"3216",2002-05-28,"492.39"
"3217",2002-05-29,"487.59"
"3218",2002-05-30,"487.81"
"3219",2002-05-31,"487.45"
"3220",2002-06-03,"474.35"
"3221",2002-06-04,"473.72"
"3222",2002-06-05,"474.99"
"3223",2002-06-06,"465.25"
"3224",2002-06-07,"470.46"
"3225",2002-06-10,"469.25"
"3226",2002-06-11,"462.73"
"3227",2002-06-12,"462.95"
"3228",2002-06-13,"455.94"
"3229",2002-06-14,"459.03"
"3230",2002-06-17,"470.70"
"3231",2002-06-18,"469.67"
"3232",2002-06-19,"462.87"
"3233",2002-06-20,"460.21"
"3234",2002-06-21,"461.03"
"3235",2002-06-24,"459.04"
"3236",2002-06-25,"452.41"
"3237",2002-06-26,"453.00"
"3238",2002-06-27,"458.76"
"3239",2002-06-28,"462.66"
"3240",2002-07-01,"447.76"
"3241",2002-07-02,"432.88"
"3242",2002-07-03,"429.51"
"3243",2002-07-05,"440.96"
"3244",2002-07-08,"433.64"
"3245",2002-07-09,"429.28"
"3246",2002-07-10,"419.81"
"3247",2002-07-11,"416.72"
"3248",2002-07-12,"413.31"
"3249",2002-07-15,"409.12"
"3250",2002-07-16,"407.31"
"3251",2002-07-17,"409.72"
"3252",2002-07-18,"396.75"
"3253",2002-07-19,"386.23"
"3254",2002-07-22,"379.68"
"3255",2002-07-23,"364.02"
"3256",2002-07-24,"378.59"
"3257",2002-07-25,"378.15"
"3258",2002-07-26,"382.29"
"3259",2002-07-29,"400.85"
"3260",2002-07-30,"400.95"
"3261",2002-07-31,"392.45"
"3262",2002-08-01,"389.24"
"3263",2002-08-02,"376.49"
"3264",2002-08-05,"367.15"
"3265",2002-08-06,"380.84"
"3266",2002-08-07,"383.52"
"3267",2002-08-08,"389.89"
"3268",2002-08-09,"388.50"
"3269",2002-08-12,"388.60"
"3270",2002-08-13,"377.80"
"3271",2002-08-14,"389.46"
"3272",2002-08-15,"390.78"
"3273",2002-08-16,"396.02"
"3274",2002-08-19,"401.34"
"3275",2002-08-20,"397.89"
"3276",2002-08-21,"406.84"
"3277",2002-08-22,"409.72"
"3278",2002-08-23,"400.17"
"3279",2002-08-26,"407.78"
"3280",2002-08-27,"397.50"
"3281",2002-08-28,"389.43"
"3282",2002-08-29,"394.44"
"3283",2002-08-30,"391.01"
"3284",2002-09-03,"379.18"
"3285",2002-09-04,"389.80"
"3286",2002-09-05,"381.11"
"3287",2002-09-06,"391.62"
"3288",2002-09-09,"392.52"
"3289",2002-09-10,"394.21"
"3290",2002-09-11,"393.42"
"3291",2002-09-12,"386.32"
"3292",2002-09-13,"390.04"
"3293",2002-09-16,"386.18"
"3294",2002-09-17,"379.37"
"3295",2002-09-18,"376.80"
"3296",2002-09-19,"365.59"
"3297",2002-09-20,"367.33"
"3298",2002-09-23,"358.73"
"3299",2002-09-24,"356.63"
"3300",2002-09-25,"365.19"
"3301",2002-09-26,"370.74"
"3302",2002-09-27,"361.83"
"3303",2002-09-30,"362.32"
"3304",2002-10-01,"368.13"
"3305",2002-10-02,"360.28"
"3306",2002-10-03,"356.90"
"3307",2002-10-04,"348.03"
"3308",2002-10-07,"338.34"
"3309",2002-10-08,"340.37"
"3310",2002-10-09,"327.09"
"3311",2002-10-10,"336.22"
"3312",2002-10-11,"344.98"
"3313",2002-10-14,"346.58"
"3314",2002-10-15,"360.57"
"3315",2002-10-16,"350.91"
"3316",2002-10-17,"362.62"
"3317",2002-10-18,"363.43"
"3318",2002-10-21,"368.69"
"3319",2002-10-22,"362.71"
"3320",2002-10-23,"369.01"
"3321",2002-10-24,"366.07"
"3322",2002-10-25,"372.69"
"3323",2002-10-28,"369.07"
"3324",2002-10-29,"368.68"
"3325",2002-10-30,"374.23"
"3326",2002-10-31,"373.56"
"3327",2002-11-01,"383.51"
"3328",2002-11-04,"387.03"
"3329",2002-11-05,"386.13"
"3330",2002-11-06,"392.79"
"3331",2002-11-07,"383.22"
"3332",2002-11-08,"379.06"
"3333",2002-11-11,"369.20"
"3334",2002-11-12,"374.75"
"3335",2002-11-13,"376.17"
"3336",2002-11-14,"386.30"
"3337",2002-11-15,"385.99"
"3338",2002-11-18,"382.65"
"3339",2002-11-19,"379.63"
"3340",2002-11-20,"388.65"
"3341",2002-11-21,"397.76"
"3342",2002-11-22,"400.07"
"3343",2002-11-25,"404.92"
"3344",2002-11-26,"398.38"
"3345",2002-11-27,"410.31"
"3346",2002-11-29,"406.42"
"3347",2002-12-02,"408.61"
"3348",2002-12-03,"400.90"
"3349",2002-12-04,"397.60"
"3350",2002-12-05,"394.52"
"3351",2002-12-06,"396.79"
"3352",2002-12-09,"386.35"
"3353",2002-12-10,"393.54"
"3354",2002-12-11,"393.95"
"3355",2002-12-12,"395.43"
"3356",2002-12-13,"388.05"
"3357",2002-12-16,"394.97"
"3358",2002-12-17,"391.32"
"3359",2002-12-18,"384.00"
"3360",2002-12-19,"383.46"
"3361",2002-12-20,"386.96"
"3362",2002-12-23,"389.73"
"3363",2002-12-24,"388.12"
"3364",2002-12-26,"389.40"
"3365",2002-12-27,"384.17"
"3366",2002-12-30,"382.24"
"3367",2002-12-31,"383.10"
"3368",2003-01-02,"392.57"
"3369",2003-01-03,"390.31"
"3370",2003-01-06,"396.99"
"3371",2003-01-07,"393.95"
"3372",2003-01-08,"389.07"
"3373",2003-01-09,"395.94"
"3374",2003-01-10,"396.44"
"3375",2003-01-13,"396.18"
"3376",2003-01-14,"398.45"
"3377",2003-01-15,"395.53"
"3378",2003-01-16,"394.88"
"3379",2003-01-17,"388.10"
"3380",2003-01-21,"383.18"
"3381",2003-01-22,"380.53"
"3382",2003-01-23,"383.68"
"3383",2003-01-24,"375.07"
"3384",2003-01-27,"368.59"
"3385",2003-01-28,"373.18"
"3386",2003-01-29,"374.84"
"3387",2003-01-30,"367.62"
"3388",2003-01-31,"372.18"
"3389",2003-02-03,"370.26"
"3390",2003-02-04,"368.73"
"3391",2003-02-05,"367.00"
"3392",2003-02-06,"364.75"
"3393",2003-02-07,"358.79"
"3394",2003-02-10,"362.10"
"3395",2003-02-11,"359.97"
"3396",2003-02-12,"355.39"
"3397",2003-02-13,"354.78"
"3398",2003-02-14,"358.51"
"3399",2003-02-18,"364.53"
"3400",2003-02-19,"360.29"
"3401",2003-02-20,"359.74"
"3402",2003-02-21,"364.36"
"3403",2003-02-24,"358.22"
"3404",2003-02-25,"361.20"
"3405",2003-02-26,"357.97"
"3406",2003-02-27,"361.43"
"3407",2003-02-28,"360.52"
"3408",2003-03-03,"359.31"
"3409",2003-03-04,"356.51"
"3410",2003-03-05,"356.54"
"3411",2003-03-06,"353.84"
"3412",2003-03-07,"354.19"
"3413",2003-03-10,"348.01"
"3414",2003-03-11,"347.03"
"3415",2003-03-12,"345.95"
"3416",2003-03-13,"355.45"
"3417",2003-03-14,"354.39"
"3418",2003-03-17,"365.41"
"3419",2003-03-18,"368.01"
"3420",2003-03-19,"368.52"
"3421",2003-03-20,"370.50"
"3422",2003-03-21,"376.24"
"3423",2003-03-24,"367.25"
"3424",2003-03-25,"371.79"
"3425",2003-03-26,"368.18"
"3426",2003-03-27,"369.50"
"3427",2003-03-28,"368.68"
"3428",2003-03-31,"364.55"
"3429",2003-04-01,"368.70"
"3430",2003-04-02,"376.30"
"3431",2003-04-03,"375.23"
"3432",2003-04-04,"373.29"
"3433",2003-04-07,"376.57"
"3434",2003-04-08,"374.67"
"3435",2003-04-09,"372.29"
"3436",2003-04-10,"372.70"
"3437",2003-04-11,"371.31"
"3438",2003-04-14,"377.62"
"3439",2003-04-15,"379.61"
"3440",2003-04-16,"377.74"
"3441",2003-04-17,"383.71"
"3442",2003-04-21,"385.30"
"3443",2003-04-22,"391.17"
"3444",2003-04-23,"394.98"
"3445",2003-04-24,"392.27"
"3446",2003-04-25,"388.51"
"3447",2003-04-28,"395.21"
"3448",2003-04-29,"395.79"
"3449",2003-04-30,"398.69"
"3450",2003-05-01,"398.84"
"3451",2003-05-02,"407.67"
"3452",2003-05-05,"409.82"
"3453",2003-05-06,"412.76"
"3454",2003-05-07,"410.24"
"3455",2003-05-08,"407.69"
"3456",2003-05-09,"413.54"
"3457",2003-05-12,"418.21"
"3458",2003-05-13,"419.24"
"3459",2003-05-14,"419.45"
"3460",2003-05-15,"422.06"
"3461",2003-05-16,"414.70"
"3462",2003-05-19,"408.33"
"3463",2003-05-20,"409.04"
"3464",2003-05-21,"410.74"
"3465",2003-05-22,"415.10"
"3466",2003-05-23,"418.41"
"3467",2003-05-27,"427.72"
"3468",2003-05-28,"430.49"
"3469",2003-05-29,"432.65"
"3470",2003-05-30,"441.01"
"3471",2003-06-02,"442.64"
"3472",2003-06-03,"443.88"
"3473",2003-06-04,"451.24"
"3474",2003-06-05,"456.70"
"3475",2003-06-06,"453.96"
"3476",2003-06-09,"444.80"
"3477",2003-06-10,"450.97"
"3478",2003-06-11,"455.51"
"3479",2003-06-12,"456.75"
"3480",2003-06-13,"449.72"
"3481",2003-06-16,"457.48"
"3482",2003-06-17,"458.02"
"3483",2003-06-18,"457.52"
"3484",2003-06-19,"450.34"
"3485",2003-06-20,"449.57"
"3486",2003-06-23,"439.42"
"3487",2003-06-24,"440.90"
"3488",2003-06-25,"443.22"
"3489",2003-06-26,"449.91"
"3490",2003-06-27,"448.76"
"3491",2003-06-30,"448.36"
"3492",2003-07-01,"449.18"
"3493",2003-07-02,"458.90"
"3494",2003-07-03,"456.36"
"3495",2003-07-07,"465.72"
"3496",2003-07-08,"473.98"
"3497",2003-07-09,"477.00"
"3498",2003-07-10,"469.04"
"3499",2003-07-11,"473.78"
"3500",2003-07-14,"479.04"
"3501",2003-07-15,"476.94"
"3502",2003-07-16,"473.69"
"3503",2003-07-17,"459.94"
"3504",2003-07-18,"464.77"
"3505",2003-07-21,"457.18"
"3506",2003-07-22,"464.01"
"3507",2003-07-23,"466.15"
"3508",2003-07-24,"465.27"
"3509",2003-07-25,"468.90"
"3510",2003-07-28,"473.84"
"3511",2003-07-29,"473.61"
"3512",2003-07-30,"472.81"
"3513",2003-07-31,"476.03"
"3514",2003-08-01,"468.10"
"3515",2003-08-04,"464.78"
"3516",2003-08-05,"457.46"
"3517",2003-08-06,"453.92"
"3518",2003-08-07,"453.78"
"3519",2003-08-08,"453.95"
"3520",2003-08-11,"459.28"
"3521",2003-08-12,"466.96"
"3522",2003-08-13,"467.48"
"3523",2003-08-14,"471.23"
"3524",2003-08-15,"471.93"
"3525",2003-08-18,"480.93"
"3526",2003-08-19,"488.71"
"3527",2003-08-20,"489.47"
"3528",2003-08-21,"494.83"
"3529",2003-08-22,"485.52"
"3530",2003-08-25,"483.88"
"3531",2003-08-26,"486.52"
"3532",2003-08-27,"490.94"
"3533",2003-08-28,"495.82"
"3534",2003-08-29,"497.43"
"3535",2003-09-02,"507.51"
"3536",2003-09-03,"510.72"
"3537",2003-09-04,"512.57"
"3538",2003-09-05,"508.88"
"3539",2003-09-08,"517.14"
"3540",2003-09-09,"513.58"
"3541",2003-09-10,"501.77"
"3542",2003-09-11,"507.44"
"3543",2003-09-12,"509.07"
"3544",2003-09-15,"507.65"
"3545",2003-09-16,"515.67"
"3546",2003-09-17,"515.11"
"3547",2003-09-18,"519.47"
"3548",2003-09-19,"520.21"
"3549",2003-09-22,"513.67"
"3550",2003-09-23,"519.37"
"3551",2003-09-24,"507.87"
"3552",2003-09-25,"495.07"
"3553",2003-09-26,"485.30"
"3554",2003-09-29,"492.72"
"3555",2003-09-30,"487.69"
"3556",2003-10-01,"500.33"
"3557",2003-10-02,"503.21"
"3558",2003-10-03,"512.29"
"3559",2003-10-06,"516.74"
"3560",2003-10-07,"520.79"
"3561",2003-10-08,"515.69"
"3562",2003-10-09,"521.35"
"3563",2003-10-10,"519.07"
"3564",2003-10-13,"527.59"
"3565",2003-10-14,"531.85"
"3566",2003-10-15,"527.37"
"3567",2003-10-16,"529.66"
"3568",2003-10-17,"520.37"
"3569",2003-10-20,"521.45"
"3570",2003-10-21,"525.54"
"3571",2003-10-22,"513.16"
"3572",2003-10-23,"510.50"
"3573",2003-10-24,"506.44"
"3574",2003-10-27,"515.36"
"3575",2003-10-28,"525.86"
"3576",2003-10-29,"531.82"
"3577",2003-10-30,"530.38"
"3578",2003-10-31,"528.23"
"3579",2003-11-03,"537.85"
"3580",2003-11-04,"538.88"
"3581",2003-11-05,"538.93"
"3582",2003-11-06,"542.96"
"3583",2003-11-07,"542.97"
"3584",2003-11-10,"533.23"
"3585",2003-11-11,"528.58"
"3586",2003-11-12,"540.67"
"3587",2003-11-13,"541.21"
"3588",2003-11-14,"532.97"
"3589",2003-11-17,"526.23"
"3590",2003-11-18,"521.69"
"3591",2003-11-19,"525.63"
"3592",2003-11-20,"523.09"
"3593",2003-11-21,"525.94"
"3594",2003-11-24,"539.52"
"3595",2003-11-25,"543.19"
"3596",2003-11-26,"545.33"
"3597",2003-11-28,"546.52"
"3598",2003-12-01,"554.60"
"3599",2003-12-02,"553.61"
"3600",2003-12-03,"545.20"
"3601",2003-12-04,"544.17"
"3602",2003-12-05,"539.02"
"3603",2003-12-08,"543.05"
"3604",2003-12-09,"534.55"
"3605",2003-12-10,"528.50"
