"","Date","LUACTRUU.Index"
"2759",2001-01-10,"1103.38"
"2760",2001-01-11,"1104.97"
"2761",2001-01-12,"1098.81"
"2762",2001-01-16,"1100.84"
"2763",2001-01-17,"1106.14"
"2764",2001-01-18,"1112.35"
"2765",2001-01-19,"1109.54"
"2766",2001-01-22,"1108.14"
"2767",2001-01-23,"1105.59"
"2768",2001-01-24,"1107.14"
"2769",2001-01-25,"1110.07"
"2770",2001-01-26,"1110.70"
"2771",2001-01-29,"1109.73"
"2772",2001-01-30,"1114.42"
"2773",2001-01-31,"1120.84"
"2774",2001-02-01,"1126.22"
"2775",2001-02-02,"1121.32"
"2776",2001-02-05,"1119.59"
"2777",2001-02-06,"1114.53"
"2778",2001-02-07,"1114.46"
"2779",2001-02-08,"1114.90"
"2780",2001-02-09,"1118.76"
"2781",2001-02-12,"1117.03"
"2782",2001-02-13,"1115.74"
"2783",2001-02-14,"1113.13"
"2784",2001-02-15,"1112.17"
"2785",2001-02-16,"1116.96"
"2786",2001-02-20,"1116.89"
"2787",2001-02-21,"1114.13"
"2788",2001-02-22,"1114.54"
"2789",2001-02-23,"1116.75"
"2790",2001-02-26,"1119.90"
"2791",2001-02-27,"1126.01"
"2792",2001-02-28,"1130.31"
"2793",2001-03-01,"1133.90"
"2794",2001-03-02,"1128.75"
"2795",2001-03-05,"1128.65"
"2796",2001-03-06,"1129.49"
"2797",2001-03-07,"1133.85"
"2798",2001-03-08,"1136.40"
"2799",2001-03-09,"1133.53"
"2800",2001-03-12,"1133.44"
"2801",2001-03-13,"1131.89"
"2802",2001-03-14,"1136.90"
"2803",2001-03-15,"1137.82"
"2804",2001-03-16,"1140.74"
"2805",2001-03-19,"1138.55"
"2806",2001-03-20,"1141.75"
"2807",2001-03-21,"1142.41"
"2808",2001-03-22,"1144.40"
"2809",2001-03-23,"1140.72"
"2810",2001-03-26,"1139.24"
"2811",2001-03-27,"1133.22"
"2812",2001-03-28,"1133.39"
"2813",2001-03-29,"1134.66"
"2814",2001-03-30,"1137.25"
"2815",2001-04-02,"1136.55"
"2816",2001-04-03,"1136.33"
"2817",2001-04-04,"1137.25"
"2818",2001-04-05,"1134.86"
"2819",2001-04-06,"1140.07"
"2820",2001-04-09,"1137.33"
"2821",2001-04-10,"1128.99"
"2822",2001-04-11,"1128.88"
"2823",2001-04-12,"1127.50"
"2824",2001-04-16,"1121.44"
"2825",2001-04-17,"1125.87"
"2826",2001-04-18,"1132.28"
"2827",2001-04-19,"1126.54"
"2828",2001-04-20,"1127.10"
"2829",2001-04-23,"1131.43"
"2830",2001-04-24,"1131.39"
"2831",2001-04-25,"1130.67"
"2832",2001-04-26,"1137.05"
"2833",2001-04-27,"1129.85"
"2834",2001-04-30,"1133.53"
"2835",2001-05-01,"1136.91"
"2836",2001-05-02,"1138.33"
"2837",2001-05-03,"1144.28"
"2838",2001-05-04,"1145.31"
"2839",2001-05-07,"1144.44"
"2840",2001-05-08,"1142.72"
"2841",2001-05-09,"1145.18"
"2842",2001-05-10,"1139.19"
"2843",2001-05-11,"1128.49"
"2844",2001-05-14,"1133.16"
"2845",2001-05-15,"1132.07"
"2846",2001-05-16,"1135.09"
"2847",2001-05-17,"1137.90"
"2848",2001-05-18,"1139.73"
"2849",2001-05-21,"1139.94"
"2850",2001-05-22,"1139.67"
"2851",2001-05-23,"1140.26"
"2852",2001-05-24,"1135.00"
"2853",2001-05-25,"1135.62"
"2854",2001-05-29,"1136.44"
"2855",2001-05-30,"1137.14"
"2856",2001-05-31,"1143.59"
"2857",2001-06-01,"1147.23"
"2858",2001-06-04,"1150.15"
"2859",2001-06-05,"1154.99"
"2860",2001-06-06,"1156.00"
"2861",2001-06-07,"1153.14"
"2862",2001-06-08,"1150.06"
"2863",2001-06-11,"1153.31"
"2864",2001-06-12,"1155.85"
"2865",2001-06-13,"1154.96"
"2866",2001-06-14,"1158.05"
"2867",2001-06-15,"1156.22"
"2868",2001-06-18,"1154.89"
"2869",2001-06-19,"1153.96"
"2870",2001-06-20,"1154.50"
"2871",2001-06-21,"1156.41"
"2872",2001-06-22,"1162.11"
"2873",2001-06-25,"1162.40"
"2874",2001-06-26,"1157.17"
"2875",2001-06-27,"1156.26"
"2876",2001-06-28,"1151.34"
"2877",2001-06-29,"1149.31"
"2878",2001-07-02,"1154.23"
"2879",2001-07-03,"1151.88"
"2880",2001-07-05,"1150.24"
"2881",2001-07-06,"1153.33"
"2882",2001-07-09,"1154.93"
"2883",2001-07-10,"1158.14"
"2884",2001-07-11,"1156.99"
"2885",2001-07-12,"1160.00"
"2886",2001-07-13,"1159.75"
"2887",2001-07-16,"1163.48"
"2888",2001-07-17,"1163.83"
"2889",2001-07-18,"1170.90"
"2890",2001-07-19,"1171.32"
"2891",2001-07-20,"1171.81"
"2892",2001-07-23,"1173.35"
"2893",2001-07-24,"1174.87"
"2894",2001-07-25,"1171.02"
"2895",2001-07-26,"1172.77"
"2896",2001-07-27,"1176.69"
"2897",2001-07-30,"1179.27"
"2898",2001-07-31,"1180.46"
"2899",2001-08-01,"1179.63"
"2900",2001-08-02,"1175.65"
"2901",2001-08-03,"1174.53"
"2902",2001-08-06,"1175.40"
"2903",2001-08-07,"1175.60"
"2904",2001-08-08,"1182.13"
"2905",2001-08-09,"1180.11"
"2906",2001-08-10,"1182.24"
"2907",2001-08-13,"1183.05"
"2908",2001-08-14,"1182.44"
"2909",2001-08-15,"1181.33"
"2910",2001-08-16,"1183.17"
"2911",2001-08-17,"1187.75"
"2912",2001-08-20,"1184.14"
"2913",2001-08-21,"1185.48"
"2914",2001-08-22,"1185.56"
"2915",2001-08-23,"1187.98"
"2916",2001-08-24,"1186.90"
"2917",2001-08-27,"1186.71"
"2918",2001-08-28,"1192.46"
"2919",2001-08-29,"1196.35"
"2920",2001-08-30,"1196.24"
"2921",2001-08-31,"1195.79"
"2922",2001-09-04,"1184.03"
"2923",2001-09-05,"1185.81"
"2924",2001-09-06,"1191.13"
"2925",2001-09-07,"1194.00"
"2926",2001-09-10,"1191.19"
"2927",2001-09-14,"1193.97"
"2928",2001-09-17,"1190.25"
"2929",2001-09-18,"1185.77"
"2930",2001-09-19,"1189.30"
"2931",2001-09-20,"1184.48"
"2932",2001-09-21,"1185.19"
"2933",2001-09-24,"1185.86"
"2934",2001-09-25,"1187.51"
"2935",2001-09-26,"1191.93"
"2936",2001-09-27,"1196.16"
"2937",2001-09-28,"1191.78"
"2938",2001-10-01,"1194.75"
"2939",2001-10-02,"1199.20"
"2940",2001-10-03,"1202.42"
"2941",2001-10-04,"1202.06"
"2942",2001-10-05,"1202.54"
"2943",2001-10-09,"1198.19"
"2944",2001-10-10,"1198.94"
"2945",2001-10-11,"1195.26"
"2946",2001-10-12,"1196.89"
"2947",2001-10-15,"1201.24"
"2948",2001-10-16,"1204.95"
"2949",2001-10-17,"1206.19"
"2950",2001-10-18,"1207.25"
"2951",2001-10-19,"1204.91"
"2952",2001-10-22,"1205.27"
"2953",2001-10-23,"1204.04"
"2954",2001-10-24,"1207.64"
"2955",2001-10-25,"1208.73"
"2956",2001-10-26,"1208.41"
"2957",2001-10-29,"1210.83"
"2958",2001-10-30,"1213.05"
"2959",2001-10-31,"1221.11"
"2960",2001-11-01,"1222.96"
"2961",2001-11-02,"1215.19"
"2962",2001-11-05,"1219.96"
"2963",2001-11-06,"1224.30"
"2964",2001-11-07,"1231.37"
"2965",2001-11-08,"1226.89"
"2966",2001-11-09,"1225.09"
"2967",2001-11-13,"1224.08"
"2968",2001-11-14,"1218.07"
"2969",2001-11-15,"1205.21"
"2970",2001-11-16,"1198.10"
"2971",2001-11-19,"1208.68"
"2972",2001-11-20,"1203.26"
"2973",2001-11-21,"1197.92"
"2974",2001-11-23,"1196.32"
"2975",2001-11-26,"1198.16"
"2976",2001-11-27,"1203.04"
"2977",2001-11-28,"1201.92"
"2978",2001-11-29,"1211.26"
"2979",2001-11-30,"1210.79"
"2980",2001-12-03,"1210.39"
"2981",2001-12-04,"1214.09"
"2982",2001-12-05,"1201.59"
"2983",2001-12-06,"1197.67"
"2984",2001-12-07,"1189.46"
"2985",2001-12-10,"1190.74"
"2986",2001-12-11,"1194.42"
"2987",2001-12-12,"1199.65"
"2988",2001-12-13,"1192.49"
"2989",2001-12-14,"1186.39"
"2990",2001-12-17,"1182.02"
"2991",2001-12-18,"1189.04"
"2992",2001-12-19,"1194.46"
"2993",2001-12-20,"1194.56"
"2994",2001-12-21,"1196.05"
"2995",2001-12-24,"1193.86"
"2996",2001-12-26,"1192.51"
"2997",2001-12-27,"1198.01"
"2998",2001-12-28,"1197.21"
"2999",2001-12-31,"1202.03"
"3000",2002-01-02,"1197.28"
"3001",2002-01-03,"1201.48"
"3002",2002-01-04,"1200.26"
"3003",2002-01-07,"1207.64"
"3004",2002-01-08,"1207.16"
"3005",2002-01-09,"1209.15"
"3006",2002-01-10,"1215.42"
"3007",2002-01-11,"1219.35"
"3008",2002-01-14,"1219.45"
"3009",2002-01-15,"1221.90"
"3010",2002-01-16,"1220.83"
"3011",2002-01-17,"1214.57"
"3012",2002-01-18,"1218.04"
"3013",2002-01-22,"1218.56"
"3014",2002-01-23,"1212.84"
"3015",2002-01-24,"1212.27"
"3016",2002-01-25,"1211.47"
"3017",2002-01-28,"1212.05"
"3018",2002-01-29,"1217.28"
"3019",2002-01-30,"1216.88"
"3020",2002-01-31,"1212.23"
"3021",2002-02-01,"1213.98"
"3022",2002-02-04,"1216.42"
"3023",2002-02-05,"1211.40"
"3024",2002-02-06,"1209.23"
"3025",2002-02-07,"1208.29"
"3026",2002-02-08,"1213.61"
"3027",2002-02-11,"1211.85"
"3028",2002-02-12,"1210.25"
"3029",2002-02-13,"1209.77"
"3030",2002-02-14,"1211.80"
"3031",2002-02-15,"1217.44"
"3032",2002-02-19,"1215.93"
"3033",2002-02-20,"1215.10"
"3034",2002-02-21,"1216.24"
"3035",2002-02-22,"1219.29"
"3036",2002-02-25,"1219.47"
"3037",2002-02-26,"1217.21"
"3038",2002-02-27,"1223.06"
"3039",2002-02-28,"1220.23"
"3040",2002-03-01,"1213.86"
"3041",2002-03-04,"1214.32"
"3042",2002-03-05,"1216.17"
"3043",2002-03-06,"1214.25"
"3044",2002-03-07,"1207.27"
"3045",2002-03-08,"1203.99"
"3046",2002-03-11,"1203.86"
"3047",2002-03-12,"1203.51"
"3048",2002-03-13,"1205.63"
"3049",2002-03-14,"1197.07"
"3050",2002-03-15,"1198.31"
"3051",2002-03-18,"1201.18"
"3052",2002-03-19,"1200.46"
"3053",2002-03-20,"1196.28"
"3054",2002-03-21,"1197.40"
"3055",2002-03-22,"1196.86"
"3056",2002-03-25,"1196.75"
"3057",2002-03-26,"1200.32"
"3058",2002-03-27,"1200.53"
"3059",2002-03-28,"1197.56"
"3060",2002-03-29,"1197.56"
"3061",2002-04-01,"1197.12"
"3062",2002-04-02,"1201.98"
"3063",2002-04-03,"1206.27"
"3064",2002-04-04,"1206.01"
"3065",2002-04-05,"1209.34"
"3066",2002-04-08,"1208.06"
"3067",2002-04-09,"1209.76"
"3068",2002-04-10,"1208.85"
"3069",2002-04-11,"1209.45"
"3070",2002-04-12,"1210.93"
"3071",2002-04-15,"1216.05"
"3072",2002-04-16,"1214.97"
"3073",2002-04-17,"1213.88"
"3074",2002-04-18,"1216.41"
"3075",2002-04-19,"1217.57"
"3076",2002-04-22,"1216.25"
"3077",2002-04-23,"1214.52"
"3078",2002-04-24,"1217.94"
"3079",2002-04-25,"1217.95"
"3080",2002-04-26,"1219.66"
"3081",2002-04-29,"1214.62"
"3082",2002-04-30,"1212.66"
"3083",2002-05-01,"1211.16"
"3084",2002-05-02,"1211.02"
"3085",2002-05-03,"1214.52"
"3086",2002-05-06,"1214.19"
"3087",2002-05-07,"1213.78"
"3088",2002-05-08,"1208.23"
"3089",2002-05-09,"1210.87"
"3090",2002-05-10,"1214.72"
"3091",2002-05-13,"1208.36"
"3092",2002-05-14,"1204.70"
"3093",2002-05-15,"1206.44"
"3094",2002-05-16,"1210.90"
"3095",2002-05-17,"1207.23"
"3096",2002-05-20,"1211.94"
"3097",2002-05-21,"1215.52"
"3098",2002-05-22,"1219.17"
"3099",2002-05-23,"1218.73"
"3100",2002-05-24,"1219.95"
"3101",2002-05-28,"1221.89"
"3102",2002-05-29,"1226.60"
"3103",2002-05-30,"1229.08"
"3104",2002-05-31,"1229.72"
"3105",2002-06-03,"1230.65"
"3106",2002-06-04,"1232.23"
"3107",2002-06-05,"1230.34"
"3108",2002-06-06,"1233.12"
"3109",2002-06-07,"1227.50"
"3110",2002-06-10,"1229.38"
"3111",2002-06-11,"1232.99"
"3112",2002-06-12,"1233.24"
"3113",2002-06-13,"1235.68"
"3114",2002-06-14,"1243.13"
"3115",2002-06-17,"1240.58"
"3116",2002-06-18,"1238.91"
"3117",2002-06-19,"1245.89"
"3118",2002-06-20,"1239.31"
"3119",2002-06-21,"1242.54"
"3120",2002-06-24,"1236.27"
"3121",2002-06-25,"1237.13"
"3122",2002-06-26,"1239.65"
"3123",2002-06-27,"1233.34"
"3124",2002-06-28,"1229.84"
"3125",2002-07-01,"1229.98"
"3126",2002-07-02,"1231.97"
"3127",2002-07-03,"1231.89"
"3128",2002-07-05,"1225.29"
"3129",2002-07-08,"1230.22"
"3130",2002-07-09,"1235.69"
"3131",2002-07-10,"1241.78"
"3132",2002-07-11,"1239.43"
"3133",2002-07-12,"1241.16"
"3134",2002-07-15,"1237.01"
"3135",2002-07-16,"1230.91"
"3136",2002-07-17,"1235.66"
"3137",2002-07-18,"1238.13"
"3138",2002-07-19,"1238.91"
"3139",2002-07-22,"1241.44"
"3140",2002-07-23,"1240.98"
"3141",2002-07-24,"1235.81"
"3142",2002-07-25,"1236.22"
"3143",2002-07-26,"1230.42"
"3144",2002-07-29,"1220.94"
"3145",2002-07-30,"1222.02"
"3146",2002-07-31,"1225.37"
"3147",2002-08-01,"1231.64"
"3148",2002-08-02,"1237.54"
"3149",2002-08-05,"1232.75"
"3150",2002-08-06,"1226.25"
"3151",2002-08-07,"1231.83"
"3152",2002-08-08,"1227.38"
"3153",2002-08-09,"1234.54"
"3154",2002-08-12,"1234.67"
"3155",2002-08-13,"1240.44"
"3156",2002-08-14,"1243.53"
"3157",2002-08-15,"1237.51"
"3158",2002-08-16,"1230.55"
"3159",2002-08-19,"1234.60"
"3160",2002-08-20,"1247.22"
"3161",2002-08-21,"1247.44"
"3162",2002-08-22,"1245.23"
"3163",2002-08-23,"1249.86"
"3164",2002-08-26,"1251.25"
"3165",2002-08-27,"1248.19"
"3166",2002-08-28,"1252.28"
"3167",2002-08-29,"1255.11"
"3168",2002-08-30,"1257.87"
"3169",2002-09-03,"1265.84"
"3170",2002-09-04,"1267.16"
"3171",2002-09-05,"1269.66"
"3172",2002-09-06,"1261.41"
"3173",2002-09-09,"1260.09"
"3174",2002-09-10,"1265.40"
"3175",2002-09-11,"1261.33"
"3176",2002-09-12,"1268.83"
"3177",2002-09-13,"1274.49"
"3178",2002-09-16,"1276.64"
"3179",2002-09-17,"1277.81"
"3180",2002-09-18,"1276.73"
"3181",2002-09-19,"1280.33"
"3182",2002-09-20,"1278.45"
"3183",2002-09-23,"1280.08"
"3184",2002-09-24,"1277.83"
"3185",2002-09-25,"1272.92"
"3186",2002-09-26,"1274.06"
"3187",2002-09-27,"1278.38"
"3188",2002-09-30,"1281.86"
"3189",2002-10-01,"1276.37"
"3190",2002-10-02,"1278.17"
"3191",2002-10-03,"1277.66"
"3192",2002-10-04,"1275.50"
"3193",2002-10-07,"1273.07"
"3194",2002-10-08,"1264.72"
"3195",2002-10-09,"1264.77"
"3196",2002-10-10,"1258.67"
"3197",2002-10-11,"1255.75"
"3198",2002-10-15,"1246.01"
"3199",2002-10-16,"1242.59"
"3200",2002-10-17,"1238.23"
"3201",2002-10-18,"1238.29"
"3202",2002-10-21,"1235.18"
"3203",2002-10-22,"1235.91"
"3204",2002-10-23,"1236.95"
"3205",2002-10-24,"1242.60"
"3206",2002-10-25,"1246.10"
"3207",2002-10-28,"1250.24"
"3208",2002-10-29,"1259.46"
"3209",2002-10-30,"1259.65"
"3210",2002-10-31,"1264.65"
"3211",2002-11-01,"1261.67"
"3212",2002-11-04,"1263.81"
"3213",2002-11-05,"1263.69"
"3214",2002-11-06,"1269.41"
"3215",2002-11-07,"1279.53"
"3216",2002-11-08,"1282.21"
"3217",2002-11-12,"1281.14"
"3218",2002-11-13,"1282.04"
"3219",2002-11-14,"1277.21"
"3220",2002-11-15,"1282.61"
"3221",2002-11-18,"1287.14"
"3222",2002-11-19,"1289.19"
"3223",2002-11-20,"1283.47"
"3224",2002-11-21,"1282.63"
"3225",2002-11-22,"1280.65"
"3226",2002-11-25,"1281.18"
"3227",2002-11-26,"1287.67"
"3228",2002-11-27,"1278.97"
"3229",2002-11-29,"1284.42"
"3230",2002-12-02,"1286.10"
"3231",2002-12-03,"1285.46"
"3232",2002-12-04,"1287.91"
"3233",2002-12-05,"1291.13"
"3234",2002-12-06,"1291.53"
"3235",2002-12-09,"1294.45"
"3236",2002-12-10,"1294.50"
"3237",2002-12-11,"1298.84"
"3238",2002-12-12,"1299.96"
"3239",2002-12-13,"1300.38"
"3240",2002-12-16,"1297.34"
"3241",2002-12-17,"1300.02"
"3242",2002-12-18,"1304.85"
"3243",2002-12-19,"1310.73"
"3244",2002-12-20,"1311.28"
"3245",2002-12-23,"1310.52"
"3246",2002-12-24,"1313.43"
"3247",2002-12-26,"1314.51"
"3248",2002-12-27,"1322.09"
"3249",2002-12-30,"1324.93"
"3250",2002-12-31,"1323.64"
"3251",2003-01-02,"1310.62"
"3252",2003-01-03,"1311.32"
"3253",2003-01-06,"1311.97"
"3254",2003-01-07,"1316.30"
"3255",2003-01-08,"1319.62"
"3256",2003-01-09,"1308.07"
"3257",2003-01-10,"1308.54"
"3258",2003-01-13,"1313.96"
"3259",2003-01-14,"1317.74"
"3260",2003-01-15,"1320.83"
"3261",2003-01-16,"1319.62"
"3262",2003-01-17,"1323.27"
"3263",2003-01-21,"1324.56"
"3264",2003-01-22,"1326.91"
"3265",2003-01-23,"1325.39"
"3266",2003-01-24,"1329.08"
"3267",2003-01-27,"1325.76"
"3268",2003-01-28,"1325.07"
"3269",2003-01-29,"1322.21"
"3270",2003-01-30,"1325.51"
"3271",2003-01-31,"1329.21"
"3272",2003-02-03,"1329.61"
"3273",2003-02-04,"1333.37"
"3274",2003-02-05,"1328.93"
"3275",2003-02-06,"1333.84"
"3276",2003-02-07,"1336.19"
"3277",2003-02-10,"1332.81"
"3278",2003-02-11,"1334.04"
"3279",2003-02-12,"1336.99"
"3280",2003-02-13,"1340.16"
"3281",2003-02-14,"1333.66"
"3282",2003-02-18,"1334.53"
"3283",2003-02-19,"1339.11"
"3284",2003-02-20,"1342.81"
"3285",2003-02-21,"1339.91"
"3286",2003-02-24,"1343.96"
"3287",2003-02-25,"1346.08"
"3288",2003-02-26,"1348.67"
"3289",2003-02-27,"1350.07"
"3290",2003-02-28,"1356.52"
"3291",2003-03-03,"1359.23"
"3292",2003-03-04,"1359.58"
"3293",2003-03-05,"1360.90"
"3294",2003-03-06,"1358.35"
"3295",2003-03-07,"1359.77"
"3296",2003-03-10,"1362.77"
"3297",2003-03-11,"1361.38"
"3298",2003-03-12,"1359.62"
"3299",2003-03-13,"1350.94"
"3300",2003-03-14,"1353.30"
"3301",2003-03-17,"1347.02"
"3302",2003-03-18,"1342.97"
"3303",2003-03-19,"1339.27"
"3304",2003-03-20,"1336.93"
"3305",2003-03-21,"1331.89"
"3306",2003-03-24,"1340.91"
"3307",2003-03-25,"1341.95"
"3308",2003-03-26,"1345.77"
"3309",2003-03-27,"1347.30"
"3310",2003-03-28,"1350.16"
"3311",2003-03-31,"1357.10"
"3312",2003-04-01,"1357.49"
"3313",2003-04-02,"1351.02"
"3314",2003-04-03,"1353.33"
"3315",2003-04-04,"1351.64"
"3316",2003-04-07,"1348.27"
"3317",2003-04-08,"1353.87"
"3318",2003-04-09,"1356.06"
"3319",2003-04-10,"1353.94"
"3320",2003-04-11,"1351.58"
"3321",2003-04-14,"1350.17"
"3322",2003-04-15,"1357.08"
"3323",2003-04-16,"1360.62"
"3324",2003-04-17,"1360.36"
"3325",2003-04-21,"1361.64"
"3326",2003-04-22,"1362.13"
"3327",2003-04-23,"1365.05"
"3328",2003-04-24,"1371.78"
"3329",2003-04-25,"1373.36"
"3330",2003-04-28,"1373.17"
"3331",2003-04-29,"1372.22"
"3332",2003-04-30,"1384.19"
"3333",2003-05-01,"1385.16"
"3334",2003-05-02,"1381.87"
"3335",2003-05-05,"1384.95"
"3336",2003-05-06,"1391.96"
"3337",2003-05-07,"1400.40"
"3338",2003-05-08,"1401.63"
"3339",2003-05-09,"1401.39"
"3340",2003-05-12,"1405.47"
"3341",2003-05-13,"1405.68"
"3342",2003-05-14,"1413.00"
"3343",2003-05-15,"1410.96"
"3344",2003-05-16,"1416.04"
"3345",2003-05-19,"1416.03"
"3346",2003-05-20,"1422.05"
"3347",2003-05-21,"1420.72"
"3348",2003-05-22,"1424.90"
"3349",2003-05-23,"1426.56"
"3350",2003-05-27,"1422.09"
"3351",2003-05-28,"1420.53"
"3352",2003-05-29,"1428.68"
"3353",2003-05-30,"1429.05"
"3354",2003-06-02,"1424.51"
"3355",2003-06-03,"1431.14"
"3356",2003-06-04,"1433.45"
"3357",2003-06-05,"1430.38"
"3358",2003-06-06,"1430.12"
"3359",2003-06-09,"1438.24"
"3360",2003-06-10,"1445.49"
"3361",2003-06-11,"1445.80"
"3362",2003-06-12,"1449.01"
"3363",2003-06-13,"1454.95"
"3364",2003-06-16,"1450.25"
"3365",2003-06-17,"1444.37"
"3366",2003-06-18,"1438.03"
"3367",2003-06-19,"1438.91"
"3368",2003-06-20,"1435.02"
"3369",2003-06-23,"1439.29"
"3370",2003-06-24,"1443.47"
"3371",2003-06-25,"1435.17"
"3372",2003-06-26,"1423.83"
"3373",2003-06-27,"1421.96"
"3374",2003-06-30,"1425.78"
"3375",2003-07-01,"1423.73"
"3376",2003-07-02,"1425.51"
"3377",2003-07-03,"1417.80"
"3378",2003-07-07,"1414.99"
"3379",2003-07-08,"1414.75"
"3380",2003-07-09,"1417.19"
"3381",2003-07-10,"1419.22"
"3382",2003-07-11,"1421.78"
"3383",2003-07-14,"1416.65"
"3384",2003-07-15,"1403.53"
"3385",2003-07-16,"1403.41"
"3386",2003-07-17,"1403.01"
"3387",2003-07-18,"1402.52"
"3388",2003-07-21,"1389.23"
"3389",2003-07-22,"1391.94"
"3390",2003-07-23,"1395.24"
"3391",2003-07-24,"1391.99"
"3392",2003-07-25,"1390.86"
"3393",2003-07-28,"1383.66"
"3394",2003-07-29,"1374.63"
"3395",2003-07-30,"1378.88"
"3396",2003-07-31,"1363.85"
"3397",2003-08-01,"1366.62"
"3398",2003-08-04,"1373.46"
"3399",2003-08-05,"1363.78"
"3400",2003-08-06,"1374.05"
"3401",2003-08-07,"1377.57"
"3402",2003-08-08,"1378.15"
"3403",2003-08-11,"1374.53"
"3404",2003-08-12,"1375.87"
"3405",2003-08-13,"1361.84"
"3406",2003-08-14,"1361.06"
"3407",2003-08-15,"1360.80"
"3408",2003-08-18,"1364.70"
"3409",2003-08-19,"1372.91"
"3410",2003-08-20,"1370.36"
"3411",2003-08-21,"1367.17"
"3412",2003-08-22,"1371.13"
"3413",2003-08-25,"1367.09"
"3414",2003-08-26,"1370.07"
"3415",2003-08-27,"1367.01"
"3416",2003-08-28,"1375.81"
"3417",2003-08-29,"1375.19"
"3418",2003-09-02,"1366.65"
"3419",2003-09-03,"1367.08"
"3420",2003-09-04,"1372.62"
"3421",2003-09-05,"1384.76"
"3422",2003-09-08,"1382.06"
"3423",2003-09-09,"1383.64"
"3424",2003-09-10,"1391.32"
"3425",2003-09-11,"1387.01"
"3426",2003-09-12,"1392.44"
"3427",2003-09-15,"1396.20"
"3428",2003-09-16,"1393.62"
"3429",2003-09-17,"1401.75"
"3430",2003-09-18,"1402.42"
"3431",2003-09-19,"1404.68"
"3432",2003-09-22,"1398.87"
"3433",2003-09-23,"1399.95"
"3434",2003-09-24,"1406.25"
"3435",2003-09-25,"1408.80"
"3436",2003-09-26,"1414.45"
"3437",2003-09-29,"1411.62"
"3438",2003-09-30,"1424.43"
"3439",2003-10-01,"1424.93"
"3440",2003-10-02,"1419.62"
"3441",2003-10-03,"1405.05"
"3442",2003-10-06,"1409.33"
"3443",2003-10-07,"1402.55"
"3444",2003-10-08,"1403.05"
"3445",2003-10-09,"1399.72"
"3446",2003-10-10,"1403.78"
"3447",2003-10-14,"1398.74"
"3448",2003-10-15,"1397.16"
"3449",2003-10-16,"1393.54"
"3450",2003-10-17,"1399.30"
"3451",2003-10-20,"1401.07"
"3452",2003-10-21,"1400.71"
"3453",2003-10-22,"1405.95"
"3454",2003-10-23,"1402.68"
"3455",2003-10-24,"1411.16"
"3456",2003-10-27,"1407.70"
"3457",2003-10-28,"1414.24"
"3458",2003-10-29,"1408.23"
"3459",2003-10-30,"1404.11"
"3460",2003-10-31,"1409.45"
"3461",2003-11-03,"1405.26"
"3462",2003-11-04,"1408.97"
"3463",2003-11-05,"1403.77"
"3464",2003-11-06,"1399.06"
"3465",2003-11-07,"1396.68"
"3466",2003-11-10,"1396.34"
"3467",2003-11-12,"1403.07"
"3468",2003-11-13,"1414.28"
"3469",2003-11-14,"1420.72"
"3470",2003-11-17,"1424.57"
"3471",2003-11-18,"1426.48"
"3472",2003-11-19,"1420.64"
"3473",2003-11-20,"1425.58"
"3474",2003-11-21,"1426.86"
"3475",2003-11-24,"1421.33"
"3476",2003-11-25,"1424.36"
"3477",2003-11-26,"1421.04"
"3478",2003-11-28,"1416.61"
"3479",2003-12-01,"1412.87"
"3480",2003-12-02,"1414.98"
"3481",2003-12-03,"1412.76"
"3482",2003-12-04,"1416.40"
"3483",2003-12-05,"1428.17"
"3484",2003-12-08,"1423.25"
"3485",2003-12-09,"1417.91"
"3486",2003-12-10,"1420.75"
"3487",2003-12-11,"1426.21"
"3488",2003-12-12,"1426.55"
"3489",2003-12-15,"1425.38"
"3490",2003-12-16,"1428.41"
"3491",2003-12-17,"1432.20"
"3492",2003-12-18,"1436.70"
"3493",2003-12-19,"1437.63"
"3494",2003-12-22,"1436.02"
"3495",2003-12-23,"1429.21"
"3496",2003-12-24,"1435.14"
"3497",2003-12-26,"1439.05"
"3498",2003-12-29,"1433.93"
"3499",2003-12-30,"1431.75"
"3500",2003-12-31,"1432.74"
"3501",2004-01-02,"1424.85"
"3502",2004-01-05,"1425.73"
"3503",2004-01-06,"1434.02"
"3504",2004-01-07,"1436.16"
"3505",2004-01-08,"1436.92"
"3506",2004-01-09,"1449.30"
"3507",2004-01-12,"1449.34"
"3508",2004-01-13,"1453.09"
"3509",2004-01-14,"1456.82"
"3510",2004-01-15,"1458.95"
"3511",2004-01-16,"1456.72"
"3512",2004-01-20,"1453.87"
"3513",2004-01-21,"1455.56"
"3514",2004-01-22,"1461.27"
"3515",2004-01-23,"1453.77"
"3516",2004-01-26,"1448.70"
"3517",2004-01-27,"1452.96"
"3518",2004-01-28,"1444.19"
"3519",2004-01-29,"1444.46"
"3520",2004-01-30,"1447.76"
"3521",2004-02-02,"1445.94"
"3522",2004-02-03,"1449.50"
"3523",2004-02-04,"1448.61"
"3524",2004-02-05,"1444.73"
"3525",2004-02-06,"1450.97"
"3526",2004-02-09,"1453.93"
"3527",2004-02-10,"1450.90"
"3528",2004-02-11,"1458.05"
"3529",2004-02-12,"1455.30"
"3530",2004-02-13,"1459.04"
"3531",2004-02-17,"1459.64"
"3532",2004-02-18,"1459.92"
"3533",2004-02-19,"1460.17"
"3534",2004-02-20,"1456.19"
