"","Date","MXEA.Index"
"871",1993-04-30,"912.59"
"872",1993-05-03,"910.56"
"873",1993-05-04,"917.37"
"874",1993-05-05,"918.09"
"875",1993-05-06,"912.62"
"876",1993-05-07,"915.95"
"877",1993-05-10,"911.49"
"878",1993-05-11,"904.73"
"879",1993-05-12,"899.35"
"880",1993-05-13,"898.14"
"881",1993-05-14,"897.68"
"882",1993-05-17,"902.00"
"883",1993-05-18,"891.55"
"884",1993-05-19,"898.58"
"885",1993-05-20,"898.73"
"886",1993-05-21,"904.23"
"887",1993-05-24,"901.66"
"888",1993-05-25,"911.25"
"889",1993-05-26,"923.67"
"890",1993-05-27,"929.97"
"891",1993-05-28,"936.40"
"892",1993-05-31,"930.65"
"893",1993-06-01,"930.34"
"894",1993-06-02,"928.79"
"895",1993-06-03,"937.37"
"896",1993-06-04,"930.02"
"897",1993-06-07,"929.79"
"898",1993-06-08,"928.45"
"899",1993-06-09,"931.28"
"900",1993-06-10,"930.50"
"901",1993-06-11,"938.66"
"902",1993-06-14,"943.21"
"903",1993-06-15,"925.65"
"904",1993-06-16,"914.04"
"905",1993-06-17,"911.43"
"906",1993-06-18,"899.01"
"907",1993-06-21,"874.93"
"908",1993-06-22,"882.82"
"909",1993-06-23,"887.53"
"910",1993-06-24,"891.34"
"911",1993-06-25,"904.81"
"912",1993-06-28,"913.94"
"913",1993-06-29,"904.83"
"914",1993-06-30,"914.94"
"915",1993-07-01,"915.61"
"916",1993-07-02,"902.19"
"917",1993-07-05,"899.72"
"918",1993-07-06,"905.26"
"919",1993-07-07,"906.56"
"920",1993-07-08,"904.62"
"921",1993-07-09,"901.13"
"922",1993-07-12,"900.38"
"923",1993-07-13,"915.66"
"924",1993-07-14,"916.00"
"925",1993-07-15,"919.20"
"926",1993-07-16,"917.27"
"927",1993-07-19,"920.79"
"928",1993-07-20,"916.85"
"929",1993-07-21,"916.84"
"930",1993-07-22,"920.27"
"931",1993-07-23,"914.85"
"932",1993-07-26,"921.10"
"933",1993-07-27,"927.00"
"934",1993-07-28,"929.29"
"935",1993-07-29,"940.67"
"936",1993-07-30,"945.80"
"937",1993-08-02,"946.96"
"938",1993-08-03,"956.06"
"939",1993-08-04,"962.02"
"940",1993-08-05,"959.87"
"941",1993-08-06,"960.41"
"942",1993-08-09,"962.68"
"943",1993-08-10,"959.30"
"944",1993-08-11,"970.21"
"945",1993-08-12,"975.31"
"946",1993-08-13,"977.55"
"947",1993-08-16,"988.74"
"948",1993-08-17,"990.16"
"949",1993-08-18,"996.15"
"950",1993-08-19,"999.17"
"951",1993-08-20,"979.29"
"952",1993-08-23,"978.16"
"953",1993-08-24,"975.48"
"954",1993-08-25,"971.24"
"955",1993-08-26,"978.06"
"956",1993-08-27,"989.04"
"957",1993-08-30,"992.35"
"958",1993-08-31,"995.68"
"959",1993-09-01,"992.28"
"960",1993-09-02,"990.10"
"961",1993-09-03,"991.66"
"962",1993-09-06,"1003.55"
"963",1993-09-07,"999.64"
"964",1993-09-08,"989.08"
"965",1993-09-09,"995.79"
"966",1993-09-10,"985.67"
"967",1993-09-13,"991.99"
"968",1993-09-14,"989.41"
"969",1993-09-15,"988.75"
"970",1993-09-16,"978.07"
"971",1993-09-17,"982.81"
"972",1993-09-20,"981.17"
"973",1993-09-21,"978.21"
"974",1993-09-22,"961.89"
"975",1993-09-23,"961.30"
"976",1993-09-24,"962.87"
"977",1993-09-27,"967.14"
"978",1993-09-28,"970.22"
"979",1993-09-29,"971.97"
"980",1993-09-30,"972.07"
"981",1993-10-01,"972.45"
"982",1993-10-04,"979.69"
"983",1993-10-05,"986.15"
"984",1993-10-06,"996.79"
"985",1993-10-07,"994.42"
"986",1993-10-08,"1003.10"
"987",1993-10-11,"1001.27"
"988",1993-10-12,"1003.65"
"989",1993-10-13,"998.49"
"990",1993-10-14,"992.09"
"991",1993-10-15,"1000.59"
"992",1993-10-18,"998.84"
"993",1993-10-19,"994.76"
"994",1993-10-20,"996.86"
"995",1993-10-21,"996.89"
"996",1993-10-22,"1001.76"
"997",1993-10-25,"1005.25"
"998",1993-10-26,"997.42"
"999",1993-10-27,"988.82"
"1000",1993-10-28,"980.85"
"1001",1993-10-29,"1000.85"
"1002",1993-11-01,"992.52"
"1003",1993-11-02,"996.31"
"1004",1993-11-03,"1000.28"
"1005",1993-11-04,"987.34"
"1006",1993-11-05,"967.90"
"1007",1993-11-08,"973.52"
"1008",1993-11-09,"962.37"
"1009",1993-11-10,"963.03"
"1010",1993-11-11,"969.21"
"1011",1993-11-12,"976.83"
"1012",1993-11-15,"976.32"
"1013",1993-11-16,"976.07"
"1014",1993-11-17,"970.90"
"1015",1993-11-18,"973.23"
"1016",1993-11-19,"961.75"
"1017",1993-11-22,"942.90"
"1018",1993-11-23,"938.08"
"1019",1993-11-24,"938.46"
"1020",1993-11-25,"941.10"
"1021",1993-11-26,"926.33"
"1022",1993-11-29,"901.49"
"1023",1993-11-30,"912.19"
"1024",1993-12-01,"940.54"
"1025",1993-12-02,"948.00"
"1026",1993-12-03,"949.14"
"1027",1993-12-06,"949.79"
"1028",1993-12-07,"953.26"
"1029",1993-12-08,"948.82"
"1030",1993-12-09,"962.09"
"1031",1993-12-10,"968.37"
"1032",1993-12-13,"970.15"
"1033",1993-12-14,"958.64"
"1034",1993-12-15,"956.79"
"1035",1993-12-16,"967.85"
"1036",1993-12-17,"977.88"
"1037",1993-12-20,"965.65"
"1038",1993-12-21,"965.74"
"1039",1993-12-22,"972.20"
"1040",1993-12-23,"981.54"
"1041",1993-12-24,"977.63"
"1042",1993-12-27,"970.98"
"1043",1993-12-28,"978.73"
"1044",1993-12-29,"978.51"
"1045",1993-12-30,"974.75"
"1046",1993-12-31,"976.90"
"1047",1994-01-03,"979.04"
"1048",1994-01-04,"980.37"
"1049",1994-01-05,"984.71"
"1050",1994-01-06,"984.03"
"1051",1994-01-07,"991.02"
"1052",1994-01-10,"997.88"
"1053",1994-01-11,"990.97"
"1054",1994-01-12,"985.54"
"1055",1994-01-13,"974.95"
"1056",1994-01-14,"992.77"
"1057",1994-01-17,"991.57"
"1058",1994-01-18,"996.00"
"1059",1994-01-19,"1010.04"
"1060",1994-01-20,"1010.79"
"1061",1994-01-21,"1015.19"
"1062",1994-01-24,"993.51"
"1063",1994-01-25,"999.98"
"1064",1994-01-26,"1011.77"
"1065",1994-01-27,"1015.08"
"1066",1994-01-28,"1021.27"
"1067",1994-01-31,"1058.31"
"1068",1994-02-01,"1070.67"
"1069",1994-02-02,"1065.20"
"1070",1994-02-03,"1060.84"
"1071",1994-02-04,"1058.45"
"1072",1994-02-07,"1032.18"
"1073",1994-02-08,"1038.84"
"1074",1994-02-09,"1035.86"
"1075",1994-02-10,"1034.50"
"1076",1994-02-11,"1033.10"
"1077",1994-02-14,"1039.07"
"1078",1994-02-15,"1040.97"
"1079",1994-02-16,"1041.68"
"1080",1994-02-17,"1038.95"
"1081",1994-02-18,"1039.26"
"1082",1994-02-21,"1026.82"
"1083",1994-02-22,"1030.49"
"1084",1994-02-23,"1036.75"
"1085",1994-02-24,"1034.94"
"1086",1994-02-25,"1040.08"
"1087",1994-02-28,"1054.18"
"1088",1994-03-01,"1047.87"
"1089",1994-03-02,"1033.44"
"1090",1994-03-03,"1029.56"
"1091",1994-03-04,"1031.41"
"1092",1994-03-07,"1033.62"
"1093",1994-03-08,"1038.62"
"1094",1994-03-09,"1030.11"
"1095",1994-03-10,"1037.29"
"1096",1994-03-11,"1035.63"
"1097",1994-03-14,"1042.77"
"1098",1994-03-15,"1044.63"
"1099",1994-03-16,"1047.34"
"1100",1994-03-17,"1047.57"
"1101",1994-03-18,"1034.32"
"1102",1994-03-21,"1024.78"
"1103",1994-03-22,"1024.88"
"1104",1994-03-23,"1022.48"
"1105",1994-03-24,"1018.94"
"1106",1994-03-25,"1021.87"
"1107",1994-03-28,"1023.96"
"1108",1994-03-29,"1022.48"
"1109",1994-03-30,"1012.28"
"1110",1994-03-31,"1007.54"
"1111",1994-04-01,"1002.59"
"1112",1994-04-04,"997.41"
"1113",1994-04-05,"1006.31"
"1114",1994-04-06,"1011.31"
"1115",1994-04-07,"1015.33"
"1116",1994-04-08,"1017.24"
"1117",1994-04-11,"1032.63"
"1118",1994-04-12,"1030.80"
"1119",1994-04-13,"1033.09"
"1120",1994-04-14,"1030.66"
"1121",1994-04-15,"1037.38"
"1122",1994-04-18,"1036.95"
"1123",1994-04-19,"1035.01"
"1124",1994-04-20,"1025.84"
"1125",1994-04-21,"1022.87"
"1126",1994-04-22,"1030.60"
"1127",1994-04-25,"1030.04"
"1128",1994-04-26,"1035.92"
"1129",1994-04-27,"1041.40"
"1130",1994-04-28,"1045.70"
"1131",1994-04-29,"1049.07"
"1132",1994-05-02,"1046.48"
"1133",1994-05-03,"1045.06"
"1134",1994-05-04,"1030.31"
"1135",1994-05-05,"1027.39"
"1136",1994-05-06,"1035.51"
"1137",1994-05-09,"1030.51"
"1138",1994-05-10,"1031.29"
"1139",1994-05-11,"1035.41"
"1140",1994-05-12,"1039.97"
"1141",1994-05-13,"1041.52"
"1142",1994-05-16,"1041.59"
"1143",1994-05-17,"1043.07"
"1144",1994-05-18,"1050.72"
"1145",1994-05-19,"1047.56"
"1146",1994-05-20,"1053.34"
"1147",1994-05-23,"1053.06"
"1148",1994-05-24,"1047.81"
"1149",1994-05-25,"1041.27"
"1150",1994-05-26,"1039.74"
"1151",1994-05-27,"1041.58"
"1152",1994-05-30,"1042.55"
"1153",1994-05-31,"1041.82"
"1154",1994-06-01,"1041.86"
"1155",1994-06-02,"1038.12"
"1156",1994-06-03,"1033.05"
"1157",1994-06-06,"1030.70"
"1158",1994-06-07,"1035.04"
"1159",1994-06-08,"1048.43"
"1160",1994-06-09,"1048.52"
"1161",1994-06-10,"1049.43"
"1162",1994-06-13,"1054.92"
"1163",1994-06-14,"1054.06"
"1164",1994-06-15,"1052.51"
"1165",1994-06-16,"1045.07"
"1166",1994-06-17,"1045.38"
"1167",1994-06-20,"1041.98"
"1168",1994-06-21,"1034.37"
"1169",1994-06-22,"1037.54"
"1170",1994-06-23,"1048.50"
"1171",1994-06-24,"1041.35"
"1172",1994-06-27,"1041.05"
"1173",1994-06-28,"1048.29"
"1174",1994-06-29,"1058.02"
"1175",1994-06-30,"1055.28"
"1176",1994-07-01,"1048.11"
"1177",1994-07-04,"1054.73"
"1178",1994-07-05,"1060.63"
"1179",1994-07-06,"1059.81"
"1180",1994-07-07,"1053.55"
"1181",1994-07-08,"1053.37"
"1182",1994-07-11,"1069.94"
"1183",1994-07-12,"1072.97"
"1184",1994-07-13,"1070.49"
"1185",1994-07-14,"1076.01"
"1186",1994-07-15,"1080.68"
"1187",1994-07-18,"1081.98"
"1188",1994-07-19,"1078.80"
"1189",1994-07-20,"1079.80"
"1190",1994-07-21,"1072.75"
"1191",1994-07-22,"1066.33"
"1192",1994-07-25,"1063.97"
"1193",1994-07-26,"1068.40"
"1194",1994-07-27,"1065.78"
"1195",1994-07-28,"1062.80"
"1196",1994-07-29,"1064.17"
"1197",1994-08-01,"1075.46"
"1198",1994-08-02,"1081.89"
"1199",1994-08-03,"1082.96"
"1200",1994-08-04,"1082.81"
"1201",1994-08-05,"1080.11"
"1202",1994-08-08,"1078.71"
"1203",1994-08-09,"1074.90"
"1204",1994-08-10,"1077.85"
"1205",1994-08-11,"1072.63"
"1206",1994-08-12,"1075.90"
"1207",1994-08-15,"1074.41"
"1208",1994-08-16,"1076.07"
"1209",1994-08-17,"1082.63"
"1210",1994-08-18,"1091.24"
"1211",1994-08-19,"1088.78"
"1212",1994-08-22,"1089.23"
"1213",1994-08-23,"1083.59"
"1214",1994-08-24,"1089.61"
"1215",1994-08-25,"1084.40"
"1216",1994-08-26,"1081.39"
"1217",1994-08-29,"1082.54"
"1218",1994-08-30,"1085.77"
"1219",1994-08-31,"1088.09"
"1220",1994-09-01,"1087.79"
"1221",1994-09-02,"1094.35"
"1222",1994-09-05,"1087.29"
"1223",1994-09-06,"1086.83"
"1224",1994-09-07,"1076.68"
"1225",1994-09-08,"1071.48"
"1226",1994-09-09,"1072.58"
"1227",1994-09-12,"1071.21"
"1228",1994-09-13,"1072.48"
"1229",1994-09-14,"1069.98"
"1230",1994-09-15,"1068.14"
"1231",1994-09-16,"1069.13"
"1232",1994-09-19,"1059.38"
"1233",1994-09-20,"1067.74"
"1234",1994-09-21,"1067.69"
"1235",1994-09-22,"1063.68"
"1236",1994-09-23,"1068.79"
"1237",1994-09-26,"1058.74"
"1238",1994-09-27,"1055.30"
"1239",1994-09-28,"1058.78"
"1240",1994-09-29,"1056.78"
"1241",1994-09-30,"1052.51"
"1242",1994-10-03,"1043.67"
"1243",1994-10-04,"1043.74"
"1244",1994-10-05,"1042.30"
"1245",1994-10-06,"1040.46"
"1246",1994-10-07,"1039.39"
"1247",1994-10-10,"1042.34"
"1248",1994-10-11,"1051.55"
"1249",1994-10-12,"1062.43"
"1250",1994-10-13,"1069.12"
"1251",1994-10-14,"1075.34"
"1252",1994-10-17,"1081.22"
"1253",1994-10-18,"1078.28"
"1254",1994-10-19,"1075.99"
"1255",1994-10-20,"1078.75"
"1256",1994-10-21,"1074.11"
"1257",1994-10-24,"1072.07"
"1258",1994-10-25,"1067.40"
"1259",1994-10-26,"1066.68"
"1260",1994-10-27,"1071.13"
"1261",1994-10-28,"1071.69"
"1262",1994-10-31,"1086.22"
"1263",1994-11-01,"1084.62"
"1264",1994-11-02,"1081.33"
"1265",1994-11-03,"1069.80"
"1266",1994-11-04,"1067.79"
"1267",1994-11-07,"1063.02"
"1268",1994-11-08,"1065.53"
"1269",1994-11-09,"1057.35"
"1270",1994-11-10,"1050.75"
"1271",1994-11-11,"1052.46"
"1272",1994-11-14,"1045.49"
"1273",1994-11-15,"1055.06"
"1274",1994-11-16,"1051.26"
"1275",1994-11-17,"1050.88"
"1276",1994-11-18,"1045.68"
"1277",1994-11-21,"1041.46"
"1278",1994-11-22,"1032.65"
"1279",1994-11-23,"1021.85"
"1280",1994-11-24,"1018.41"
"1281",1994-11-25,"1017.31"
"1282",1994-11-28,"1021.65"
"1283",1994-11-29,"1025.40"
"1284",1994-11-30,"1032.70"
"1285",1994-12-01,"1026.10"
"1286",1994-12-02,"1016.14"
"1287",1994-12-05,"1024.26"
"1288",1994-12-06,"1023.20"
"1289",1994-12-07,"1019.57"
"1290",1994-12-08,"1013.06"
"1291",1994-12-09,"1002.52"
"1292",1994-12-12,"999.75"
"1293",1994-12-13,"996.57"
"1294",1994-12-14,"1002.74"
"1295",1994-12-15,"1009.07"
"1296",1994-12-16,"1012.46"
"1297",1994-12-19,"1015.50"
"1298",1994-12-20,"1020.02"
"1299",1994-12-21,"1022.89"
"1300",1994-12-22,"1028.03"
"1301",1994-12-23,"1029.42"
"1302",1994-12-26,"1031.96"
"1303",1994-12-27,"1030.92"
"1304",1994-12-28,"1029.74"
"1305",1994-12-29,"1035.37"
"1306",1994-12-30,"1037.86"
"1307",1995-01-02,"1037.71"
"1308",1995-01-03,"1032.38"
"1309",1995-01-04,"1025.92"
"1310",1995-01-05,"1023.90"
"1311",1995-01-06,"1017.37"
"1312",1995-01-09,"1014.16"
"1313",1995-01-10,"1018.18"
"1314",1995-01-11,"1022.13"
"1315",1995-01-12,"1021.60"
"1316",1995-01-13,"1019.66"
"1317",1995-01-16,"1029.32"
"1318",1995-01-17,"1019.80"
"1319",1995-01-18,"1017.41"
"1320",1995-01-19,"1008.17"
"1321",1995-01-20,"1003.12"
"1322",1995-01-23,"970.02"
"1323",1995-01-24,"977.36"
"1324",1995-01-25,"981.21"
"1325",1995-01-26,"983.56"
"1326",1995-01-27,"985.59"
"1327",1995-01-30,"1003.46"
"1328",1995-01-31,"996.67"
"1329",1995-02-01,"997.53"
"1330",1995-02-02,"996.22"
"1331",1995-02-03,"995.93"
"1332",1995-02-06,"1004.75"
"1333",1995-02-07,"1000.93"
"1334",1995-02-08,"994.59"
"1335",1995-02-09,"995.39"
"1336",1995-02-10,"1003.23"
"1337",1995-02-13,"1003.22"
"1338",1995-02-14,"997.59"
"1339",1995-02-15,"998.32"
"1340",1995-02-16,"999.21"
"1341",1995-02-17,"1002.18"
"1342",1995-02-20,"1003.19"
"1343",1995-02-21,"1002.06"
"1344",1995-02-22,"1003.60"
"1345",1995-02-23,"1002.82"
"1346",1995-02-24,"994.67"
"1347",1995-02-27,"980.15"
"1348",1995-02-28,"992.45"
"1349",1995-03-01,"988.35"
"1350",1995-03-02,"999.28"
"1351",1995-03-03,"1016.05"
"1352",1995-03-06,"1022.93"
"1353",1995-03-07,"1021.69"
"1354",1995-03-08,"1018.61"
"1355",1995-03-09,"1017.75"
"1356",1995-03-10,"1000.53"
"1357",1995-03-13,"1007.40"
"1358",1995-03-14,"999.95"
"1359",1995-03-15,"1019.00"
"1360",1995-03-16,"1017.93"
"1361",1995-03-17,"1013.93"
"1362",1995-03-20,"1010.91"
"1363",1995-03-21,"1010.85"
"1364",1995-03-22,"1006.36"
"1365",1995-03-23,"1002.97"
"1366",1995-03-24,"997.56"
"1367",1995-03-27,"1008.75"
"1368",1995-03-28,"1029.98"
"1369",1995-03-29,"1037.81"
"1370",1995-03-30,"1030.11"
"1371",1995-03-31,"1052.88"
"1372",1995-04-03,"1028.81"
"1373",1995-04-04,"1039.11"
"1374",1995-04-05,"1044.54"
"1375",1995-04-06,"1051.99"
"1376",1995-04-07,"1057.11"
"1377",1995-04-10,"1064.90"
"1378",1995-04-11,"1065.75"
"1379",1995-04-12,"1064.51"
"1380",1995-04-13,"1075.74"
"1381",1995-04-14,"1068.44"
"1382",1995-04-17,"1087.60"
"1383",1995-04-18,"1085.51"
"1384",1995-04-19,"1090.78"
"1385",1995-04-20,"1083.78"
"1386",1995-04-21,"1093.18"
"1387",1995-04-24,"1087.85"
"1388",1995-04-25,"1105.52"
"1389",1995-04-26,"1086.01"
"1390",1995-04-27,"1093.25"
"1391",1995-04-28,"1091.01"
"1392",1995-05-01,"1092.08"
"1393",1995-05-02,"1107.20"
"1394",1995-05-03,"1110.74"
"1395",1995-05-04,"1112.65"
"1396",1995-05-05,"1104.80"
"1397",1995-05-08,"1116.28"
"1398",1995-05-09,"1113.67"
"1399",1995-05-10,"1105.78"
"1400",1995-05-11,"1086.87"
"1401",1995-05-12,"1077.62"
"1402",1995-05-15,"1076.56"
"1403",1995-05-16,"1075.55"
"1404",1995-05-17,"1077.18"
"1405",1995-05-18,"1061.85"
"1406",1995-05-19,"1059.58"
"1407",1995-05-22,"1048.70"
"1408",1995-05-23,"1058.44"
"1409",1995-05-24,"1064.89"
"1410",1995-05-25,"1082.24"
"1411",1995-05-26,"1095.35"
"1412",1995-05-29,"1088.54"
"1413",1995-05-30,"1093.33"
"1414",1995-05-31,"1076.54"
"1415",1995-06-01,"1079.18"
"1416",1995-06-02,"1094.45"
"1417",1995-06-05,"1095.71"
"1418",1995-06-06,"1083.44"
"1419",1995-06-07,"1088.82"
"1420",1995-06-08,"1073.47"
"1421",1995-06-09,"1070.01"
"1422",1995-06-12,"1061.24"
"1423",1995-06-13,"1056.47"
"1424",1995-06-14,"1061.34"
"1425",1995-06-15,"1061.68"
"1426",1995-06-16,"1063.45"
"1427",1995-06-19,"1064.74"
"1428",1995-06-20,"1065.13"
"1429",1995-06-21,"1073.80"
"1430",1995-06-22,"1077.51"
"1431",1995-06-23,"1082.66"
"1432",1995-06-26,"1073.09"
"1433",1995-06-27,"1070.46"
"1434",1995-06-28,"1057.67"
"1435",1995-06-29,"1052.77"
"1436",1995-06-30,"1056.17"
"1437",1995-07-03,"1060.62"
"1438",1995-07-04,"1068.21"
"1439",1995-07-05,"1072.50"
"1440",1995-07-06,"1080.50"
"1441",1995-07-07,"1102.73"
"1442",1995-07-10,"1104.33"
"1443",1995-07-11,"1110.74"
"1444",1995-07-12,"1110.57"
"1445",1995-07-13,"1113.29"
"1446",1995-07-14,"1109.48"
"1447",1995-07-17,"1110.38"
"1448",1995-07-18,"1106.20"
"1449",1995-07-19,"1100.54"
"1450",1995-07-20,"1103.89"
"1451",1995-07-21,"1101.05"
"1452",1995-07-24,"1112.26"
"1453",1995-07-25,"1102.42"
"1454",1995-07-26,"1111.43"
"1455",1995-07-27,"1114.62"
"1456",1995-07-28,"1118.62"
"1457",1995-07-31,"1120.42"
"1458",1995-08-01,"1110.23"
"1459",1995-08-02,"1107.91"
"1460",1995-08-03,"1115.29"
"1461",1995-08-04,"1109.49"
"1462",1995-08-07,"1104.13"
"1463",1995-08-08,"1103.84"
"1464",1995-08-09,"1101.94"
"1465",1995-08-10,"1089.88"
"1466",1995-08-11,"1082.99"
"1467",1995-08-14,"1081.95"
"1468",1995-08-15,"1070.08"
"1469",1995-08-16,"1085.46"
"1470",1995-08-17,"1078.45"
"1471",1995-08-18,"1086.50"
"1472",1995-08-21,"1084.63"
"1473",1995-08-22,"1080.48"
"1474",1995-08-23,"1081.48"
"1475",1995-08-24,"1079.69"
"1476",1995-08-25,"1078.71"
"1477",1995-08-28,"1080.86"
"1478",1995-08-29,"1077.42"
"1479",1995-08-30,"1069.03"
"1480",1995-08-31,"1076.24"
"1481",1995-09-01,"1080.04"
"1482",1995-09-04,"1075.83"
"1483",1995-09-05,"1077.37"
"1484",1995-09-06,"1071.40"
"1485",1995-09-07,"1073.43"
"1486",1995-09-08,"1077.94"
"1487",1995-09-11,"1086.32"
"1488",1995-09-12,"1082.52"
"1489",1995-09-13,"1080.93"
"1490",1995-09-14,"1084.17"
"1491",1995-09-15,"1081.65"
"1492",1995-09-18,"1070.40"
"1493",1995-09-19,"1071.39"
"1494",1995-09-20,"1077.19"
"1495",1995-09-21,"1091.13"
"1496",1995-09-22,"1085.34"
"1497",1995-09-25,"1075.73"
"1498",1995-09-26,"1075.39"
"1499",1995-09-27,"1085.46"
"1500",1995-09-28,"1083.15"
"1501",1995-09-29,"1095.80"
"1502",1995-10-02,"1081.11"
"1503",1995-10-03,"1082.97"
"1504",1995-10-04,"1088.21"
"1505",1995-10-05,"1092.13"
"1506",1995-10-06,"1091.05"
"1507",1995-10-09,"1087.49"
"1508",1995-10-10,"1077.72"
"1509",1995-10-11,"1068.21"
"1510",1995-10-12,"1076.25"
"1511",1995-10-13,"1078.62"
"1512",1995-10-16,"1082.46"
"1513",1995-10-17,"1080.45"
"1514",1995-10-18,"1076.69"
"1515",1995-10-19,"1079.47"
"1516",1995-10-20,"1085.85"
"1517",1995-10-23,"1082.43"
"1518",1995-10-24,"1078.13"
"1519",1995-10-25,"1073.95"
"1520",1995-10-26,"1061.96"
"1521",1995-10-27,"1050.38"
"1522",1995-10-30,"1059.02"
"1523",1995-10-31,"1064.88"
"1524",1995-11-01,"1057.61"
"1525",1995-11-02,"1065.30"
"1526",1995-11-03,"1066.32"
"1527",1995-11-06,"1067.38"
"1528",1995-11-07,"1068.10"
"1529",1995-11-08,"1069.15"
"1530",1995-11-09,"1071.75"
"1531",1995-11-10,"1072.03"
"1532",1995-11-13,"1062.73"
"1533",1995-11-14,"1065.86"
"1534",1995-11-15,"1069.50"
"1535",1995-11-16,"1071.96"
"1536",1995-11-17,"1075.84"
"1537",1995-11-20,"1086.87"
"1538",1995-11-21,"1087.77"
"1539",1995-11-22,"1089.55"
"1540",1995-11-23,"1088.77"
"1541",1995-11-24,"1086.70"
"1542",1995-11-27,"1090.08"
"1543",1995-11-28,"1095.26"
"1544",1995-11-29,"1089.70"
"1545",1995-11-30,"1093.06"
"1546",1995-12-01,"1100.72"
"1547",1995-12-04,"1104.14"
"1548",1995-12-05,"1105.59"
"1549",1995-12-06,"1108.31"
"1550",1995-12-07,"1116.15"
"1551",1995-12-08,"1109.23"
"1552",1995-12-11,"1111.27"
"1553",1995-12-12,"1110.38"
"1554",1995-12-13,"1109.44"
"1555",1995-12-14,"1119.24"
"1556",1995-12-15,"1112.60"
"1557",1995-12-18,"1110.70"
"1558",1995-12-19,"1101.27"
"1559",1995-12-20,"1113.12"
"1560",1995-12-21,"1122.37"
"1561",1995-12-22,"1127.41"
"1562",1995-12-25,"1127.41"
"1563",1995-12-26,"1132.10"
"1564",1995-12-27,"1137.08"
"1565",1995-12-28,"1133.64"
"1566",1995-12-29,"1135.63"
"1567",1996-01-01,"1135.63"
"1568",1996-01-02,"1136.22"
"1569",1996-01-03,"1142.51"
"1570",1996-01-04,"1149.67"
"1571",1996-01-05,"1156.18"
"1572",1996-01-08,"1151.23"
"1573",1996-01-09,"1147.62"
"1574",1996-01-10,"1142.68"
"1575",1996-01-11,"1137.09"
"1576",1996-01-12,"1135.33"
"1577",1996-01-15,"1132.97"
"1578",1996-01-16,"1137.38"
"1579",1996-01-17,"1135.10"
"1580",1996-01-18,"1131.25"
"1581",1996-01-19,"1131.45"
"1582",1996-01-22,"1125.55"
"1583",1996-01-23,"1119.29"
"1584",1996-01-24,"1120.39"
"1585",1996-01-25,"1125.86"
"1586",1996-01-26,"1122.29"
"1587",1996-01-29,"1122.75"
"1588",1996-01-30,"1124.09"
"1589",1996-01-31,"1138.87"
"1590",1996-02-01,"1141.08"
"1591",1996-02-02,"1144.34"
"1592",1996-02-05,"1145.46"
"1593",1996-02-06,"1145.90"
"1594",1996-02-07,"1147.80"
"1595",1996-02-08,"1144.51"
"1596",1996-02-09,"1140.04"
"1597",1996-02-12,"1143.11"
"1598",1996-02-13,"1141.24"
"1599",1996-02-14,"1145.05"
"1600",1996-02-15,"1149.30"
"1601",1996-02-16,"1154.44"
"1602",1996-02-19,"1156.53"
"1603",1996-02-20,"1138.60"
"1604",1996-02-21,"1139.82"
"1605",1996-02-22,"1143.80"
"1606",1996-02-23,"1147.37"
"1607",1996-02-26,"1147.47"
"1608",1996-02-27,"1140.96"
"1609",1996-02-28,"1142.38"
"1610",1996-02-29,"1141.23"
"1611",1996-03-01,"1143.80"
"1612",1996-03-04,"1142.82"
"1613",1996-03-05,"1141.93"
"1614",1996-03-06,"1140.30"
"1615",1996-03-07,"1135.71"
"1616",1996-03-08,"1129.99"
"1617",1996-03-11,"1114.82"
"1618",1996-03-12,"1119.68"
"1619",1996-03-13,"1118.68"
"1620",1996-03-14,"1127.53"
"1621",1996-03-15,"1128.37"
"1622",1996-03-18,"1134.86"
"1623",1996-03-19,"1142.37"
"1624",1996-03-20,"1141.02"
"1625",1996-03-21,"1150.13"
"1626",1996-03-22,"1149.09"
"1627",1996-03-25,"1155.33"
"1628",1996-03-26,"1152.60"
"1629",1996-03-27,"1155.25"
"1630",1996-03-28,"1157.03"
"1631",1996-03-29,"1163.95"
"1632",1996-04-01,"1164.21"
"1633",1996-04-02,"1167.24"
"1634",1996-04-03,"1166.31"
"1635",1996-04-04,"1167.08"
"1636",1996-04-05,"1168.83"
"1637",1996-04-08,"1165.35"
"1638",1996-04-09,"1163.98"
"1639",1996-04-10,"1165.55"
"1640",1996-04-11,"1161.19"
"1641",1996-04-12,"1161.00"
"1642",1996-04-15,"1167.31"
"1643",1996-04-16,"1170.27"
"1644",1996-04-17,"1167.18"
"1645",1996-04-18,"1169.18"
"1646",1996-04-19,"1180.77"
"1647",1996-04-22,"1189.43"
"1648",1996-04-23,"1190.49"
"1649",1996-04-24,"1190.31"
"1650",1996-04-25,"1188.95"
"1651",1996-04-26,"1196.96"
"1652",1996-04-29,"1200.13"
"1653",1996-04-30,"1196.30"
"1654",1996-05-01,"1188.12"
"1655",1996-05-02,"1186.08"
"1656",1996-05-03,"1181.03"
"1657",1996-05-06,"1180.37"
"1658",1996-05-07,"1175.74"
"1659",1996-05-08,"1175.14"
"1660",1996-05-09,"1174.09"
"1661",1996-05-10,"1170.13"
"1662",1996-05-13,"1165.02"
"1663",1996-05-14,"1166.73"
"1664",1996-05-15,"1174.82"
"1665",1996-05-16,"1174.75"
