"","Date","DXY.Index"
"2742",2000-09-07,"113.65"
"2743",2000-09-08,"114.34"
"2744",2000-09-11,"115.53"
"2745",2000-09-12,"115.17"
"2746",2000-09-13,"115.34"
"2747",2000-09-14,"115.21"
"2748",2000-09-15,"116.10"
"2749",2000-09-18,"116.03"
"2750",2000-09-19,"116.11"
"2751",2000-09-20,"116.28"
"2752",2000-09-21,"115.27"
"2753",2000-09-22,"113.82"
"2754",2000-09-25,"113.89"
"2755",2000-09-26,"113.13"
"2756",2000-09-27,"113.11"
"2757",2000-09-28,"113.31"
"2758",2000-09-29,"113.25"
"2759",2000-10-02,"113.79"
"2760",2000-10-03,"114.22"
"2761",2000-10-04,"114.17"
"2762",2000-10-05,"114.74"
"2763",2000-10-06,"114.85"
"2764",2000-10-09,"114.81"
"2765",2000-10-10,"114.36"
"2766",2000-10-11,"114.49"
"2767",2000-10-12,"114.97"
"2768",2000-10-13,"115.86"
"2769",2000-10-16,"116.34"
"2770",2000-10-17,"115.89"
"2771",2000-10-18,"117.33"
"2772",2000-10-19,"116.94"
"2773",2000-10-20,"117.16"
"2774",2000-10-23,"117.54"
"2775",2000-10-24,"117.42"
"2776",2000-10-25,"118.58"
"2777",2000-10-26,"118.40"
"2778",2000-10-27,"117.39"
"2779",2000-10-30,"117.25"
"2780",2000-10-31,"116.65"
"2781",2000-11-01,"115.56"
"2782",2000-11-02,"115.61"
"2783",2000-11-03,"114.97"
"2784",2000-11-06,"115.59"
"2785",2000-11-07,"115.61"
"2786",2000-11-08,"116.17"
"2787",2000-11-09,"115.34"
"2788",2000-11-10,"115.79"
"2789",2000-11-13,"115.70"
"2790",2000-11-14,"116.22"
"2791",2000-11-15,"116.39"
"2792",2000-11-16,"116.93"
"2793",2000-11-17,"117.31"
"2794",2000-11-20,"117.35"
"2795",2000-11-21,"117.95"
"2796",2000-11-22,"117.85"
"2797",2000-11-23,"118.09"
"2798",2000-11-24,"118.48"
"2799",2000-11-27,"117.10"
"2800",2000-11-28,"116.63"
"2801",2000-11-29,"116.61"
"2802",2000-11-30,"115.24"
"2803",2000-12-01,"114.73"
"2804",2000-12-04,"113.71"
"2805",2000-12-05,"114.47"
"2806",2000-12-06,"113.31"
"2807",2000-12-07,"113.44"
"2808",2000-12-08,"114.05"
"2809",2000-12-11,"114.29"
"2810",2000-12-12,"114.26"
"2811",2000-12-13,"114.71"
"2812",2000-12-14,"113.38"
"2813",2000-12-15,"112.90"
"2814",2000-12-18,"112.86"
"2815",2000-12-19,"113.21"
"2816",2000-12-20,"111.89"
"2817",2000-12-21,"111.51"
"2818",2000-12-22,"110.82"
"2819",2000-12-26,"110.31"
"2820",2000-12-27,"110.21"
"2821",2000-12-28,"110.38"
"2822",2000-12-29,"109.56"
"2823",2001-01-02,"108.61"
"2824",2001-01-03,"110.17"
"2825",2001-01-04,"108.81"
"2826",2001-01-05,"108.42"
"2827",2001-01-08,"108.86"
"2828",2001-01-09,"109.52"
"2829",2001-01-10,"109.86"
"2830",2001-01-11,"109.01"
"2831",2001-01-12,"109.27"
"2832",2001-01-15,"110.09"
"2833",2001-01-16,"110.11"
"2834",2001-01-17,"110.67"
"2835",2001-01-18,"109.94"
"2836",2001-01-19,"110.67"
"2837",2001-01-22,"110.14"
"2838",2001-01-23,"110.34"
"2839",2001-01-24,"111.81"
"2840",2001-01-25,"111.41"
"2841",2001-01-26,"111.46"
"2842",2001-01-29,"111.92"
"2843",2001-01-30,"111.00"
"2844",2001-01-31,"110.52"
"2845",2001-02-01,"109.93"
"2846",2001-02-02,"110.32"
"2847",2001-02-05,"109.95"
"2848",2001-02-06,"110.70"
"2849",2001-02-07,"111.13"
"2850",2001-02-08,"112.08"
"2851",2001-02-09,"111.52"
"2852",2001-02-12,"111.19"
"2853",2001-02-13,"112.01"
"2854",2001-02-14,"112.04"
"2855",2001-02-15,"113.20"
"2856",2001-02-16,"112.26"
"2857",2001-02-19,"111.90"
"2858",2001-02-20,"112.82"
"2859",2001-02-21,"113.02"
"2860",2001-02-22,"113.34"
"2861",2001-02-23,"112.03"
"2862",2001-02-26,"112.77"
"2863",2001-02-27,"112.34"
"2864",2001-02-28,"112.01"
"2865",2001-03-01,"111.28"
"2866",2001-03-02,"111.17"
"2867",2001-03-05,"111.54"
"2868",2001-03-06,"111.12"
"2869",2001-03-07,"111.83"
"2870",2001-03-08,"111.49"
"2871",2001-03-09,"111.44"
"2872",2001-03-12,"111.97"
"2873",2001-03-13,"113.11"
"2874",2001-03-14,"113.70"
"2875",2001-03-15,"114.71"
"2876",2001-03-16,"115.32"
"2877",2001-03-19,"115.20"
"2878",2001-03-20,"114.11"
"2879",2001-03-21,"115.53"
"2880",2001-03-22,"116.30"
"2881",2001-03-23,"115.94"
"2882",2001-03-26,"115.21"
"2883",2001-03-27,"115.40"
"2884",2001-03-28,"116.01"
"2885",2001-03-29,"116.61"
"2886",2001-03-30,"117.37"
"2887",2001-04-02,"117.34"
"2888",2001-04-03,"115.63"
"2889",2001-04-04,"115.08"
"2890",2001-04-05,"115.47"
"2891",2001-04-06,"114.75"
"2892",2001-04-09,"115.21"
"2893",2001-04-10,"116.02"
"2894",2001-04-11,"116.13"
"2895",2001-04-12,"115.54"
"2896",2001-04-16,"116.18"
"2897",2001-04-17,"116.36"
"2898",2001-04-18,"116.19"
"2899",2001-04-19,"114.61"
"2900",2001-04-20,"114.32"
"2901",2001-04-23,"114.77"
"2902",2001-04-24,"115.23"
"2903",2001-04-25,"115.00"
"2904",2001-04-26,"114.46"
"2905",2001-04-27,"115.62"
"2906",2001-04-30,"115.76"
"2907",2001-05-01,"115.30"
"2908",2001-05-02,"115.16"
"2909",2001-05-03,"115.38"
"2910",2001-05-04,"114.93"
"2911",2001-05-07,"115.32"
"2912",2001-05-08,"116.08"
"2913",2001-05-09,"116.05"
"2914",2001-05-10,"116.37"
"2915",2001-05-11,"116.84"
"2916",2001-05-14,"117.14"
"2917",2001-05-15,"116.77"
"2918",2001-05-16,"116.20"
"2919",2001-05-17,"116.12"
"2920",2001-05-18,"116.41"
"2921",2001-05-21,"116.52"
"2922",2001-05-22,"117.69"
"2923",2001-05-23,"118.29"
"2924",2001-05-24,"118.36"
"2925",2001-05-25,"118.18"
"2926",2001-05-28,"118.06"
"2927",2001-05-29,"118.22"
"2928",2001-05-30,"118.20"
"2929",2001-05-31,"119.07"
"2930",2001-06-01,"118.89"
"2931",2001-06-04,"119.16"
"2932",2001-06-05,"118.53"
"2933",2001-06-06,"119.23"
"2934",2001-06-07,"119.11"
"2935",2001-06-08,"119.21"
"2936",2001-06-11,"120.12"
"2937",2001-06-12,"119.61"
"2938",2001-06-13,"118.94"
"2939",2001-06-14,"117.99"
"2940",2001-06-15,"118.29"
"2941",2001-06-18,"118.39"
"2942",2001-06-19,"119.04"
"2943",2001-06-20,"119.13"
"2944",2001-06-21,"119.01"
"2945",2001-06-22,"118.91"
"2946",2001-06-25,"118.32"
"2947",2001-06-26,"118.10"
"2948",2001-06-27,"118.38"
"2949",2001-06-28,"120.01"
"2950",2001-06-29,"119.47"
"2951",2001-07-02,"119.67"
"2952",2001-07-03,"119.35"
"2953",2001-07-04,"119.91"
"2954",2001-07-05,"120.90"
"2955",2001-07-06,"119.90"
"2956",2001-07-09,"119.89"
"2957",2001-07-10,"119.13"
"2958",2001-07-11,"118.64"
"2959",2001-07-12,"119.09"
"2960",2001-07-13,"119.33"
"2961",2001-07-16,"119.30"
"2962",2001-07-17,"118.90"
"2963",2001-07-18,"117.38"
"2964",2001-07-19,"117.36"
"2965",2001-07-20,"117.21"
"2966",2001-07-23,"117.85"
"2967",2001-07-24,"117.20"
"2968",2001-07-25,"116.64"
"2969",2001-07-26,"116.79"
"2970",2001-07-27,"116.94"
"2971",2001-07-30,"117.20"
"2972",2001-07-31,"117.18"
"2973",2001-08-01,"116.59"
"2974",2001-08-02,"116.16"
"2975",2001-08-03,"116.14"
"2976",2001-08-06,"116.46"
"2977",2001-08-07,"116.83"
"2978",2001-08-08,"116.54"
"2979",2001-08-09,"115.25"
"2980",2001-08-10,"115.29"
"2981",2001-08-13,"115.01"
"2982",2001-08-14,"114.38"
"2983",2001-08-15,"113.19"
"2984",2001-08-16,"113.08"
"2985",2001-08-17,"112.99"
"2986",2001-08-20,"113.40"
"2987",2001-08-21,"113.29"
"2988",2001-08-22,"113.27"
"2989",2001-08-23,"113.09"
"2990",2001-08-24,"113.33"
"2991",2001-08-27,"113.42"
"2992",2001-08-28,"113.43"
"2993",2001-08-29,"113.54"
"2994",2001-08-30,"112.84"
"2995",2001-08-31,"113.42"
"2996",2001-09-03,"113.69"
"2997",2001-09-04,"115.43"
"2998",2001-09-05,"115.63"
"2999",2001-09-06,"114.83"
"3000",2001-09-07,"114.05"
"3001",2001-09-10,"114.66"
"3002",2001-09-11,"114.15"
"3003",2001-09-17,"112.17"
"3004",2001-09-18,"111.88"
"3005",2001-09-19,"111.94"
"3006",2001-09-20,"111.76"
"3007",2001-09-21,"112.92"
"3008",2001-09-24,"112.78"
"3009",2001-09-25,"112.21"
"3010",2001-09-26,"112.27"
"3011",2001-09-27,"112.93"
"3012",2001-09-28,"113.41"
"3013",2001-10-01,"112.95"
"3014",2001-10-02,"113.00"
"3015",2001-10-03,"113.22"
"3016",2001-10-04,"112.96"
"3017",2001-10-05,"112.79"
"3018",2001-10-08,"112.57"
"3019",2001-10-09,"113.35"
"3020",2001-10-10,"113.65"
"3021",2001-10-11,"114.48"
"3022",2001-10-12,"113.61"
"3023",2001-10-15,"113.82"
"3024",2001-10-16,"113.95"
"3025",2001-10-17,"114.34"
"3026",2001-10-18,"114.46"
"3027",2001-10-19,"114.88"
"3028",2001-10-22,"115.74"
"3029",2001-10-23,"115.88"
"3030",2001-10-24,"115.57"
"3031",2001-10-25,"115.68"
"3032",2001-10-26,"115.54"
"3033",2001-10-29,"114.27"
"3034",2001-10-30,"114.41"
"3035",2001-10-31,"114.86"
"3036",2001-11-01,"114.55"
"3037",2001-11-02,"114.46"
"3038",2001-11-05,"114.91"
"3039",2001-11-06,"115.12"
"3040",2001-11-07,"114.98"
"3041",2001-11-08,"115.16"
"3042",2001-11-09,"115.10"
"3043",2001-11-12,"115.18"
"3044",2001-11-13,"116.53"
"3045",2001-11-14,"116.25"
"3046",2001-11-15,"116.51"
"3047",2001-11-16,"116.41"
"3048",2001-11-19,"117.04"
"3049",2001-11-20,"116.62"
"3050",2001-11-21,"117.15"
"3051",2001-11-22,"117.29"
"3052",2001-11-23,"117.34"
"3053",2001-11-26,"117.11"
"3054",2001-11-27,"116.89"
"3055",2001-11-28,"116.17"
"3056",2001-11-29,"116.13"
"3057",2001-11-30,"116.13"
"3058",2001-12-03,"115.96"
"3059",2001-12-04,"116.08"
"3060",2001-12-05,"116.41"
"3061",2001-12-06,"115.64"
"3062",2001-12-07,"116.07"
"3063",2001-12-10,"116.26"
"3064",2001-12-11,"116.05"
"3065",2001-12-12,"115.33"
"3066",2001-12-13,"115.80"
"3067",2001-12-14,"114.93"
"3068",2001-12-17,"114.93"
"3069",2001-12-18,"115.15"
"3070",2001-12-19,"115.48"
"3071",2001-12-20,"115.59"
"3072",2001-12-21,"116.98"
"3073",2001-12-24,"117.91"
"3074",2001-12-25,"118.05"
"3075",2001-12-26,"117.85"
"3076",2001-12-27,"117.57"
"3077",2001-12-28,"117.25"
"3078",2001-12-31,"116.75"
"3079",2002-01-01,"116.84"
"3080",2002-01-02,"115.79"
"3081",2002-01-03,"116.11"
"3082",2002-01-04,"116.33"
"3083",2002-01-07,"116.33"
"3084",2002-01-08,"116.83"
"3085",2002-01-09,"117.01"
"3086",2002-01-10,"116.88"
"3087",2002-01-11,"116.64"
"3088",2002-01-14,"116.64"
"3089",2002-01-15,"117.29"
"3090",2002-01-16,"117.59"
"3091",2002-01-17,"117.85"
"3092",2002-01-18,"117.64"
"3093",2002-01-21,"117.67"
"3094",2002-01-22,"117.70"
"3095",2002-01-23,"118.43"
"3096",2002-01-24,"118.64"
"3097",2002-01-25,"119.85"
"3098",2002-01-28,"120.04"
"3099",2002-01-29,"119.62"
"3100",2002-01-30,"119.76"
"3101",2002-01-31,"120.21"
"3102",2002-02-01,"119.69"
"3103",2002-02-04,"118.95"
"3104",2002-02-05,"119.41"
"3105",2002-02-06,"119.52"
"3106",2002-02-07,"119.16"
"3107",2002-02-08,"118.98"
"3108",2002-02-11,"118.44"
"3109",2002-02-12,"118.25"
"3110",2002-02-13,"118.83"
"3111",2002-02-14,"118.40"
"3112",2002-02-15,"118.55"
"3113",2002-02-18,"118.81"
"3114",2002-02-19,"118.33"
"3115",2002-02-20,"118.93"
"3116",2002-02-21,"119.16"
"3117",2002-02-22,"118.48"
"3118",2002-02-25,"119.13"
"3119",2002-02-26,"119.82"
"3120",2002-02-27,"119.53"
"3121",2002-02-28,"119.16"
"3122",2002-03-01,"119.40"
"3123",2002-03-04,"118.81"
"3124",2002-03-05,"118.57"
"3125",2002-03-06,"117.96"
"3126",2002-03-07,"116.80"
"3127",2002-03-08,"117.99"
"3128",2002-03-11,"117.78"
"3129",2002-03-12,"117.80"
"3130",2002-03-13,"117.96"
"3131",2002-03-14,"117.29"
"3132",2002-03-15,"117.18"
"3133",2002-03-18,"117.46"
"3134",2002-03-19,"117.60"
"3135",2002-03-20,"117.22"
"3136",2002-03-21,"117.52"
"3137",2002-03-22,"118.05"
"3138",2002-03-25,"118.10"
"3139",2002-03-26,"118.14"
"3140",2002-03-27,"118.54"
"3141",2002-03-28,"118.62"
"3142",2002-03-29,"118.62"
"3143",2002-04-01,"117.77"
"3144",2002-04-02,"117.92"
"3145",2002-04-03,"117.68"
"3146",2002-04-04,"117.94"
"3147",2002-04-05,"117.69"
"3148",2002-04-08,"118.20"
"3149",2002-04-09,"117.56"
"3150",2002-04-10,"117.56"
"3151",2002-04-11,"117.37"
"3152",2002-04-12,"117.74"
"3153",2002-04-15,"117.73"
"3154",2002-04-16,"117.37"
"3155",2002-04-17,"116.60"
"3156",2002-04-18,"116.39"
"3157",2002-04-19,"116.29"
"3158",2002-04-22,"116.44"
"3159",2002-04-23,"116.57"
"3160",2002-04-24,"116.15"
"3161",2002-04-25,"115.45"
"3162",2002-04-26,"115.04"
"3163",2002-04-29,"114.89"
"3164",2002-04-30,"115.19"
"3165",2002-05-01,"114.54"
"3166",2002-05-02,"114.87"
"3167",2002-05-03,"113.59"
"3168",2002-05-06,"113.66"
"3169",2002-05-07,"113.92"
"3170",2002-05-08,"114.91"
"3171",2002-05-09,"114.52"
"3172",2002-05-10,"113.92"
"3173",2002-05-13,"114.15"
"3174",2002-05-14,"115.09"
"3175",2002-05-15,"114.12"
"3176",2002-05-16,"114.13"
"3177",2002-05-17,"113.00"
"3178",2002-05-20,"112.82"
"3179",2002-05-21,"112.80"
"3180",2002-05-22,"112.33"
"3181",2002-05-23,"112.79"
"3182",2002-05-24,"112.80"
"3183",2002-05-27,"112.82"
"3184",2002-05-28,"112.10"
"3185",2002-05-29,"111.62"
"3186",2002-05-30,"111.17"
"3187",2002-05-31,"111.81"
"3188",2002-06-03,"111.30"
"3189",2002-06-04,"111.09"
"3190",2002-06-05,"111.35"
"3191",2002-06-06,"110.83"
"3192",2002-06-07,"110.99"
"3193",2002-06-10,"111.10"
"3194",2002-06-11,"110.68"
"3195",2002-06-12,"111.00"
"3196",2002-06-13,"111.15"
"3197",2002-06-14,"110.76"
"3198",2002-06-17,"110.80"
"3199",2002-06-18,"110.20"
"3200",2002-06-19,"109.67"
"3201",2002-06-20,"108.94"
"3202",2002-06-21,"108.19"
"3203",2002-06-24,"108.20"
"3204",2002-06-25,"107.57"
"3205",2002-06-26,"106.56"
"3206",2002-06-27,"106.37"
"3207",2002-06-28,"106.11"
"3208",2002-07-01,"106.51"
"3209",2002-07-02,"106.80"
"3210",2002-07-03,"107.05"
"3211",2002-07-04,"107.19"
"3212",2002-07-05,"107.74"
"3213",2002-07-08,"106.21"
"3214",2002-07-09,"105.65"
"3215",2002-07-10,"106.08"
"3216",2002-07-11,"105.91"
"3217",2002-07-12,"105.89"
"3218",2002-07-15,"104.67"
"3219",2002-07-16,"104.49"
"3220",2002-07-17,"104.42"
"3221",2002-07-18,"104.47"
"3222",2002-07-19,"104.06"
"3223",2002-07-22,"104.75"
"3224",2002-07-23,"106.66"
"3225",2002-07-24,"105.52"
"3226",2002-07-25,"105.12"
"3227",2002-07-26,"106.61"
"3228",2002-07-29,"107.10"
"3229",2002-07-30,"106.80"
"3230",2002-07-31,"107.41"
"3231",2002-08-01,"107.02"
"3232",2002-08-02,"106.67"
"3233",2002-08-05,"107.27"
"3234",2002-08-06,"108.69"
"3235",2002-08-07,"107.85"
"3236",2002-08-08,"108.66"
"3237",2002-08-09,"108.18"
"3238",2002-08-12,"107.41"
"3239",2002-08-13,"107.11"
"3240",2002-08-14,"106.79"
"3241",2002-08-15,"106.72"
"3242",2002-08-16,"106.65"
"3243",2002-08-19,"107.52"
"3244",2002-08-20,"107.31"
"3245",2002-08-21,"107.14"
"3246",2002-08-22,"108.13"
"3247",2002-08-23,"107.97"
"3248",2002-08-26,"107.86"
"3249",2002-08-27,"106.77"
"3250",2002-08-28,"107.08"
"3251",2002-08-29,"106.70"
"3252",2002-08-30,"106.98"
"3253",2002-09-02,"106.67"
"3254",2002-09-03,"105.57"
"3255",2002-09-04,"106.10"
"3256",2002-09-05,"105.98"
"3257",2002-09-06,"106.84"
"3258",2002-09-09,"107.10"
"3259",2002-09-10,"107.52"
"3260",2002-09-11,"107.62"
"3261",2002-09-12,"107.13"
"3262",2002-09-13,"108.06"
"3263",2002-09-16,"108.24"
"3264",2002-09-17,"108.33"
"3265",2002-09-18,"107.76"
"3266",2002-09-19,"107.00"
"3267",2002-09-20,"107.53"
"3268",2002-09-23,"107.86"
"3269",2002-09-24,"107.52"
"3270",2002-09-25,"107.79"
"3271",2002-09-26,"107.68"
"3272",2002-09-27,"107.53"
"3273",2002-09-30,"106.87"
"3274",2002-10-01,"107.07"
"3275",2002-10-02,"107.16"
"3276",2002-10-03,"106.97"
"3277",2002-10-04,"107.60"
"3278",2002-10-07,"107.55"
"3279",2002-10-08,"108.07"
"3280",2002-10-09,"106.94"
"3281",2002-10-10,"107.20"
"3282",2002-10-11,"107.25"
"3283",2002-10-14,"107.15"
"3284",2002-10-15,"107.78"
"3285",2002-10-16,"107.63"
"3286",2002-10-17,"108.37"
"3287",2002-10-18,"108.52"
"3288",2002-10-21,"108.23"
"3289",2002-10-22,"107.94"
"3290",2002-10-23,"108.00"
"3291",2002-10-24,"107.91"
"3292",2002-10-25,"107.92"
"3293",2002-10-28,"107.16"
"3294",2002-10-29,"107.07"
"3295",2002-10-30,"107.07"
"3296",2002-10-31,"106.64"
"3297",2002-11-01,"106.08"
"3298",2002-11-04,"106.12"
"3299",2002-11-05,"105.87"
"3300",2002-11-06,"105.60"
"3301",2002-11-07,"104.97"
"3302",2002-11-08,"104.50"
"3303",2002-11-11,"104.57"
"3304",2002-11-12,"104.58"
"3305",2002-11-13,"105.10"
"3306",2002-11-14,"105.32"
"3307",2002-11-15,"105.04"
"3308",2002-11-18,"105.20"
"3309",2002-11-19,"105.67"
"3310",2002-11-20,"105.87"
"3311",2002-11-21,"105.81"
"3312",2002-11-22,"106.12"
"3313",2002-11-25,"106.54"
"3314",2002-11-26,"106.53"
"3315",2002-11-27,"106.77"
"3316",2002-11-28,"106.53"
"3317",2002-11-29,"106.38"
"3318",2002-12-02,"106.35"
"3319",2002-12-03,"106.37"
"3320",2002-12-04,"106.14"
"3321",2002-12-05,"106.10"
"3322",2002-12-06,"105.36"
"3323",2002-12-09,"105.24"
"3324",2002-12-10,"105.37"
"3325",2002-12-11,"105.35"
"3326",2002-12-12,"104.51"
"3327",2002-12-13,"103.98"
"3328",2002-12-16,"104.06"
"3329",2002-12-17,"103.51"
"3330",2002-12-18,"103.54"
"3331",2002-12-19,"103.48"
"3332",2002-12-20,"103.47"
"3333",2002-12-23,"103.64"
"3334",2002-12-24,"103.29"
"3335",2002-12-25,"103.16"
"3336",2002-12-26,"102.82"
"3337",2002-12-27,"102.41"
"3338",2002-12-30,"102.01"
"3339",2002-12-31,"101.85"
"3340",2003-01-01,"101.88"
"3341",2003-01-02,"102.98"
"3342",2003-01-03,"102.47"
"3343",2003-01-06,"101.97"
"3344",2003-01-07,"102.57"
"3345",2003-01-08,"101.87"
"3346",2003-01-09,"101.94"
"3347",2003-01-10,"101.23"
"3348",2003-01-13,"101.47"
"3349",2003-01-14,"101.21"
"3350",2003-01-15,"101.34"
"3351",2003-01-16,"100.79"
"3352",2003-01-17,"100.55"
"3353",2003-01-20,"100.47"
"3354",2003-01-21,"100.23"
"3355",2003-01-22,"100.23"
"3356",2003-01-23,"99.86"
"3357",2003-01-24,"99.22"
"3358",2003-01-27,"99.26"
"3359",2003-01-28,"99.48"
"3360",2003-01-29,"99.28"
"3361",2003-01-30,"99.52"
"3362",2003-01-31,"99.91"
"3363",2003-02-03,"99.90"
"3364",2003-02-04,"99.14"
"3365",2003-02-05,"99.65"
"3366",2003-02-06,"99.46"
"3367",2003-02-07,"99.57"
"3368",2003-02-10,"100.27"
"3369",2003-02-11,"100.39"
"3370",2003-02-12,"100.51"
"3371",2003-02-13,"99.59"
"3372",2003-02-14,"100.04"
"3373",2003-02-17,"100.46"
"3374",2003-02-18,"100.53"
"3375",2003-02-19,"100.00"
"3376",2003-02-20,"99.55"
"3377",2003-02-21,"100.09"
"3378",2003-02-24,"99.66"
"3379",2003-02-25,"99.86"
"3380",2003-02-26,"99.62"
"3381",2003-02-27,"99.81"
"3382",2003-02-28,"99.71"
"3383",2003-03-03,"99.10"
"3384",2003-03-04,"99.13"
"3385",2003-03-05,"98.28"
"3386",2003-03-06,"98.31"
"3387",2003-03-07,"98.04"
"3388",2003-03-10,"97.85"
"3389",2003-03-11,"97.91"
"3390",2003-03-12,"98.16"
"3391",2003-03-13,"99.78"
"3392",2003-03-14,"99.99"
"3393",2003-03-17,"100.74"
"3394",2003-03-18,"100.86"
"3395",2003-03-19,"101.58"
"3396",2003-03-20,"101.15"
"3397",2003-03-21,"102.00"
"3398",2003-03-24,"100.99"
"3399",2003-03-25,"100.87"
"3400",2003-03-26,"100.53"
"3401",2003-03-27,"100.64"
"3402",2003-03-28,"99.96"
"3403",2003-03-31,"98.88"
"3404",2003-04-01,"99.15"
"3405",2003-04-02,"100.08"
"3406",2003-04-03,"100.34"
"3407",2003-04-04,"100.40"
"3408",2003-04-07,"100.70"
"3409",2003-04-08,"100.53"
"3410",2003-04-09,"100.16"
"3411",2003-04-10,"99.82"
"3412",2003-04-11,"100.18"
"3413",2003-04-14,"99.96"
"3414",2003-04-15,"99.76"
"3415",2003-04-16,"99.06"
"3416",2003-04-17,"99.30"
"3417",2003-04-18,"99.28"
"3418",2003-04-21,"99.59"
"3419",2003-04-22,"98.73"
"3420",2003-04-23,"98.78"
"3421",2003-04-24,"98.33"
"3422",2003-04-25,"98.36"
"3423",2003-04-28,"98.67"
"3424",2003-04-29,"98.02"
"3425",2003-04-30,"97.19"
"3426",2003-05-01,"96.70"
"3427",2003-05-02,"96.75"
"3428",2003-05-05,"96.37"
"3429",2003-05-06,"95.34"
"3430",2003-05-07,"95.58"
"3431",2003-05-08,"94.93"
"3432",2003-05-09,"94.98"
"3433",2003-05-12,"94.55"
"3434",2003-05-13,"94.70"
"3435",2003-05-14,"94.58"
"3436",2003-05-15,"95.22"
"3437",2003-05-16,"94.08"
"3438",2003-05-19,"93.74"
"3439",2003-05-20,"93.26"
"3440",2003-05-21,"93.54"
"3441",2003-05-22,"93.56"
"3442",2003-05-23,"93.05"
"3443",2003-05-27,"92.72"
"3444",2003-05-28,"93.45"
"3445",2003-05-29,"92.71"
"3446",2003-05-30,"93.29"
"3447",2003-06-02,"93.34"
"3448",2003-06-03,"93.53"
"3449",2003-06-04,"93.73"
"3450",2003-06-05,"92.52"
"3451",2003-06-06,"93.48"
"3452",2003-06-09,"93.30"
"3453",2003-06-10,"93.56"
"3454",2003-06-11,"92.97"
"3455",2003-06-12,"92.87"
"3456",2003-06-13,"92.22"
"3457",2003-06-16,"92.40"
"3458",2003-06-17,"92.61"
"3459",2003-06-18,"93.17"
"3460",2003-06-19,"93.16"
"3461",2003-06-20,"93.91"
"3462",2003-06-23,"94.08"
"3463",2003-06-24,"94.39"
"3464",2003-06-25,"94.12"
"3465",2003-06-26,"94.97"
"3466",2003-06-27,"95.04"
"3467",2003-06-30,"94.73"
"3468",2003-07-01,"94.30"
"3469",2003-07-02,"94.13"
"3470",2003-07-03,"94.35"
"3471",2003-07-04,"94.55"
"3472",2003-07-07,"95.51"
"3473",2003-07-08,"95.82"
"3474",2003-07-09,"95.55"
"3475",2003-07-10,"95.39"
"3476",2003-07-11,"95.80"
"3477",2003-07-14,"96.07"
"3478",2003-07-15,"97.00"
"3479",2003-07-16,"96.72"
"3480",2003-07-17,"96.86"
"3481",2003-07-18,"96.63"
"3482",2003-07-21,"96.11"
"3483",2003-07-22,"96.38"
"3484",2003-07-23,"95.44"
"3485",2003-07-24,"95.34"
"3486",2003-07-25,"94.96"
"3487",2003-07-28,"95.08"
"3488",2003-07-29,"95.33"
"3489",2003-07-30,"96.07"
"3490",2003-07-31,"96.89"
"3491",2003-08-01,"96.66"
"3492",2003-08-04,"96.16"
"3493",2003-08-05,"96.16"
"3494",2003-08-06,"96.29"
"3495",2003-08-07,"95.83"
"3496",2003-08-08,"96.36"
"3497",2003-08-11,"95.87"
"3498",2003-08-12,"96.15"
"3499",2003-08-13,"96.18"
"3500",2003-08-14,"96.68"
"3501",2003-08-15,"96.65"
"3502",2003-08-18,"97.35"
"3503",2003-08-19,"97.31"
"3504",2003-08-20,"97.37"
"3505",2003-08-21,"98.61"
"3506",2003-08-22,"98.83"
"3507",2003-08-25,"98.92"
"3508",2003-08-26,"98.76"
"3509",2003-08-27,"98.86"
"3510",2003-08-28,"98.83"
"3511",2003-08-29,"98.10"
"3512",2003-09-01,"98.07"
"3513",2003-09-02,"98.95"
"3514",2003-09-03,"98.71"
"3515",2003-09-04,"98.20"
"3516",2003-09-05,"97.09"
"3517",2003-09-08,"97.16"
"3518",2003-09-09,"96.44"
"3519",2003-09-10,"96.50"
"3520",2003-09-11,"96.56"
"3521",2003-09-12,"96.00"
"3522",2003-09-15,"95.98"
"3523",2003-09-16,"96.67"
"3524",2003-09-17,"95.80"
"3525",2003-09-18,"95.95"
"3526",2003-09-19,"94.78"
"3527",2003-09-22,"93.85"
"3528",2003-09-23,"93.99"
"3529",2003-09-24,"93.70"
"3530",2003-09-25,"93.76"
"3531",2003-09-26,"93.85"
"3532",2003-09-29,"93.08"
"3533",2003-09-30,"92.85"
"3534",2003-10-01,"92.39"
"3535",2003-10-02,"92.42"
"3536",2003-10-03,"93.10"
"3537",2003-10-06,"92.41"
"3538",2003-10-07,"91.89"
"3539",2003-10-08,"91.73"
"3540",2003-10-09,"91.94"
"3541",2003-10-10,"91.52"
"3542",2003-10-13,"91.89"
"3543",2003-10-14,"91.83"
"3544",2003-10-15,"92.50"
"3545",2003-10-16,"92.61"
"3546",2003-10-17,"92.29"
"3547",2003-10-20,"92.43"
"3548",2003-10-21,"92.37"
"3549",2003-10-22,"91.27"
"3550",2003-10-23,"91.51"
"3551",2003-10-24,"91.43"
"3552",2003-10-27,"91.61"
"3553",2003-10-28,"91.86"
"3554",2003-10-29,"91.86"
"3555",2003-10-30,"92.21"
"3556",2003-10-31,"92.73"
"3557",2003-11-03,"93.66"
"3558",2003-11-04,"93.23"
"3559",2003-11-05,"93.63"
"3560",2003-11-06,"93.89"
"3561",2003-11-07,"93.02"
"3562",2003-11-10,"93.05"
"3563",2003-11-11,"93.10"
